index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
15801;26870;2463423;-5.10647535324082;-45.078084468840196;CENTRO DE SAUDE MANOEL MORENO PSFSB;RUA RAIMUNDO RENOVATO;27;CENTRO;(98)6371146;65753000.0;MA;São Raimundo do Doca Bezerra;2016;5
15802;26874;3529363;-13.11943;-38.86978;USF JOSE RAIMUNDO RIBEIRO PEDREIRA;RUA DA LINHA;S/N;CAMASSANDI;(75)36422112;44480000.0;BA;Jaguaripe;2016;5
15805;26899;2475332;-6.56073251736681;-36.5952519214664;UNID PSF I N S PERPETUO SOCORRO;RUA BARTOLOMEU JUSTINO DANTAS;S/N;D JOSE ADELINO;(84)4792545;59374000.0;RN;Carnaúba dos Dantas;2016;5
15808;26946;5541883;-14.3729222943841;-40.501176329753;USF JOAQUIM GONCALVES SOUZA;RUA ARNALDO MOREIRA DO CARMO;S/N;CENTRO;;45263000.0;BA;Bom Jesus da Serra;2016;5
15811;26918;2722143;-8.941360000000003;-35.66513;UNIDADE DE SAUDE OLINDINA CLAUDINO DA SILVA;AVENIDA FLORIANO PEIXOTO;S/N;CENTRO;(82)2531156;57970000.0;AL;Novo Lino;2016;5
15815;26808;3849864;-7.846886716417309;-35.2580606059131;UBS COHAB I;RUA DOIS;10;VILA DA COHAB I;(81)36211280;55816550.0;PE;Carpina;2016;5
15816;26915;6898521;-9.60650462348377;-35.6892585754395;UNIDADE DE SAUDE MARIA CONCEICAO FONSECA PARANHOS 8 DS;CONJ ALFREDO GASPAR DE MENDONCA;01;JACARECICA;;57080000.0;AL;Maceió;2016;5
15817;27072;2530198;-6.42454504966717;-43.99022340774409;UNIDADE BASICA DE SAUDE ANTONIO DINIZ BARROS;BAIRRO VILA LEAO;S/N;VILA LEAO;(99) 5541480;65670000.0;MA;Paraibano;2016;5
15818;27171;2682826;-6.43023133277874;-43.98807764053221;UNIDADE BASICA DE SAUDE DARCY FURTADO;RUA JUSTINO VIEIRA;172;VILA APARECIDA;(99)5541480;65670000.0;MA;Paraibano;2016;5
15819;27141;2714442;-8.52006912231421;-36.4340543746938;USF DA RUA NOVA;RUA NOVA;S/N;CENTRO;;55370000.0;PE;São Bento do Una;2016;5
15823;27087;2600692;-12.7751199192362;-38.9188814371553;UNIDADE DE SAUDE DA FAMILIA DE NAGE;DISTRITO DE NAGE;S/N;ZONA RURAL;;44420000.0;BA;Maragogipe;2016;5
15825;26993;2372770;-4.182834;-38.1300268;UNIDADE BASICA DE SAUDE DE PARAJURU;RUA AMERICO LOBAO;S/N;VIL PARAJURU;08533388099;62840000.0;CE;Beberibe;2016;5
15826;26964;4014162;-6.23007562338655;-36.020516570344704;UNIDADE BASICA DE SAUDE DO BAIRRO MARACUJA;R DOS BULGARIS;S/N;MARACUJA;;59200000.0;RN;Santa Cruz;2016;5
15831;27133;6319246;-6.60462856292705;-44.0716338157641;UNIDADE BASICA DE SAUDE DA FAZENDINHA;PASTOS BONS;S/N;CENTRO;;65870000.0;MA;Pastos Bons;2016;5
15835;26801;2327562;-3.93613126224114;-40.89392901979561;UNIDADE BASICA DE SAUDE DR FCO MARCIO FERNANDES;RUA WENCESLAU SOARES;S/N;CENTRO;6531284;62360000.0;CE;Ibiapina;2016;5
15840;26959;5446775;-12.360895490537699;-44.974096239621495;ESTRATEGIA SAUDE DA FAMILIA ANTONIO PEREIRA DA ROCHA;RUA DA MATERNIDADE;S/N;JUAZEIRO;(77)36232216;47820000.0;BA;São Desidério;2016;5
15843;27078;2604116;-4.880847930908059;-46.0118150711046;CENTRO DE SAUDE DRA MARIA AMALIA JORGE TEIXEIRA;RUA RIO BRANCO;S/N;CENTRO;9935324098;65945000.0;MA;Arame;2016;5
15844;27170;2595443;-7.218439999999998;-35.88885;UBS HORACINA DE ALMEIDA;ABDEDON LICARIAO;S/N;MONTE CASTELO;(83)33106350;58414060.0;PB;Campina Grande;2016;5
15846;27135;3020630;-4.76305063948266;-42.5783745315456;POSTO DE SAUDE DA FAMILIA IPIRANGA;RUA PACIFICO SILVA;1277;TIJUCA;(86)2641339;64110000.0;PI;José de Freitas;2016;5
15849;26806;2401061;-13.7594103813167;-41.771628856657706;POSTO DE SAUDE SANTA LUZIA;RUA DOM HELIO PASCOAL;S/N;CENTRO;;46165000.0;BA;Dom Basílio;2016;5
15850;27188;2703319;-7.76661515235878;-35.7533097267141;PSF DO MONTADO;SITIO MONTADO;S/N;ZONA RURAL;(81)36349156;55755000.0;PE;Casinhas;2016;5
15852;26988;2005476;-10.1297807693479;-36.168816089629104;USF VASSOURAS GERALDO GOUVEIA;TRAVESSA PERNAMBUCO NOVO;S/N;VASSOURAS ZONA URB;(82)2731197;57230000.0;AL;Coruripe;2016;5
15853;26863;3834107;-14.4085096465098;-42.0750553350101;U S F SAO JOSE;RUA MANOEL CANDIDO SILVEIRA DISTRITO DE IBITIRA;S/N;ZONA RURAL;(77)34702169;46225000.0;BA;Rio do Antônio;2016;5
15858;27155;5435919;-13.4962320327755;-43.4482455253588;POSTO DE SAUDE ANA TEREZA VICENCIA;RUA PRINCIPAL;01;BOA VISTA;7736201013;47630000.0;BA;Serra do Ramalho;2016;5
15861;27114;2550156;-12.7751199192362;-38.9188814371553;UNIDADE DE SAUDE DA FAMILIA DE CAPANEMA;DISTRITO DE CAPANEMA;S/N;ZONA RURAL;;44420000.0;BA;Maragogipe;2016;5
15862;27148;2321173;-7.12672591209391;-37.6079607009877;USF ALBINO FELIX;CRISANTO AIRES;S/N;CENTRO;83 3427 1227;58715000.0;PB;Catingueira;2016;5
15864;26802;3238962;-15.6107032299037;-39.43568229675179;USF JOSE PEREIRA DA SILVA FILHO;RUA MARECHAL CASTELO BRANCO;919;SAO JOAO DO PARAISO;(73) 36292726;45870000.0;BA;Mascote;2016;5
15867;26907;2771535;-14.353830814361201;-39.6169781684864;USF MIGUEL KALID;RUA ARISTIDES ANDRADE;S/N;POCO CENTRAL;;45675000.0;BA;Aurelino Leal;2016;5
15868;26866;5032776;-14.3020069035503;-43.7617772009391;UBS DO ALTO DA COLINA;CONJUNTO HABITACIONAL PEQUIZEIRO;S/N;ALTO DA COLINA;34852284;46445000.0;BA;Carinhanha;2016;5
15869;26952;3310906;-14.619616270064899;-41.1419320106494;USF FRANCISCO XAVIER PIRES;RUA CLAUDIONOR SILVA;01;SAO JOAO BATISTA;7734352250;45180000.0;BA;Anagé;2016;5
15871;27045;2806347;-2.92947;-39.91174;POSTO DE SAUDE DA SEDEPERIFERIA;RUA 1 DE JANEIRO;68;CENTRO;6671357;62590000.0;CE;Itarema;2016;5
15872;27198;2333791;-4.41693064499256;-39.047554561796;POSTO DE SAUDE SERRA VERDE;SITIO SERRA VERDE;S/N;ZONA RURAL;;62762000.0;CE;Aratuba;2016;5
15874;27031;2724766;-4.21180844306934;-38.83169174194221;POSTO DE SAUDE DE BRENHA;BRENHA;S/N;BRENHA;3321277;62790000.0;CE;Redenção;2016;5
15879;26909;2429535;-7.74832758583151;-37.6376860181022;PSF BORGES;AVENIDA CENTRAL;S/N;BORGES;;56800000.0;PE;Afogados da Ingazeira;2016;5
15880;26878;2386755;-15.030670166015199;-40.4087877273548;USF MADALENA DE ALMEIDA SERRA PELADA;POVOADO DE SERRA PELADA;100;VALE;;45130000.0;BA;Caatiba;2016;5
15887;26841;2345315;-7.99266007532292;-34.8613103898235;USF CAIXA DAGUA I E II;RUA FRANCISCO GOMES;S/N;CAIXA DAGUA;(81)34435667;53210230.0;PE;Olinda;2016;5
15892;27180;2506068;-12.982061168823302;-39.058009260431206;UNIDADE SAUDE DA FAMILIADE SODOMA;DISTRITO DE SODOMA;S/N;SODOMA;;44575000.0;BA;Muniz Ferreira;2016;5
15894;26912;5103827;-9.1659235954282;-40.05748271942021;USF NH4 BONITA;POVOADO DE SAO JOSE;S/N;DISTRITO DE ITAMOTIN;;48923000.0;BA;Juazeiro;2016;5
15897;26822;2478838;-4.641208648681509;-39.2451596260059;POSTO DE SAUDE DA FAMILIA DE TARGINOS;TARGINOS;S/N;TARGINOS;(85)3432082;62713000.0;CE;Canindé;2016;5
15898;27146;2373793;-3.89186946;-38.685851247687296;UBS VER FRANCISCO HUGO DE ALENCAR;RUA JOAO ALBANO DA COSTA;S/N;NOVO P IRACEMA;8533699108;61949005.0;CE;Maranguape;2016;5
15899;26883;7758766;-8.1445926;-34.941015;USF JARDIM JORDAO I;RUA 8 DE OUTUBRO;S/N;JARDIM JORDAO;;54320100.0;PE;Jaboatão dos Guararapes;2016;5
15900;26898;2404184;-7.936264487504469;-41.21076205067021;CENTRO DE SAUDE GILA ALMEIDA;AV SEVERO ROCHA;S/N;CENTRO;(89) 34881214;64755000.0;PI;Jacobina do Piauí;2016;5
15904;27100;2308894;-5.076316595077371;-44.396932125090295;U B DE SAUDE CENTRO DO PRIMO PSFSB;CENTRO DO PRIMO;S/N;POVOADO;(99)6622360;65765000.0;MA;Dom Pedro;2016;5
15906;27057;5130042;-2.8496861457823903;-40.091600418089705;USF CURRAL VELHO;POVOADO DE CURRAL VELHO;S/N;CENTRO;;62580000.0;CE;Acaraú;2016;5
15908;27021;3449394;-10.2740459670447;-37.9201698303223;UNIDADE DE SAUDE DA FAMILIA CEL JOAO SA;RUA DR CARVALHO SA;S/N;CENTRO;(75)2862153;48590000.0;BA;Coronel João Sá;2016;5
15909;27004;6286119;-10.2723568730654;-37.9229164123535;UNIDADE DE SAUDE DA FAMILIA RIO DO PEIXE;POVOADO TIMOTEO;1;ZONA RURAL;;48590000.0;BA;Coronel João Sá;2016;5
15912;26925;7209649;-12.783343811263899;-38.9115142822266;POSTO DE SAUDE DA FAMILIA DA SEDE I;RUA MON SENHOR ADOLFO CERQUEIRA DA CONCEICAO;13;CENTRO;;44420000.0;BA;Maragogipe;2016;5
15914;27080;2664399;-3.89186946;-38.685851247687296;UBS MARIA ZELIA DE CASTRO MAIA;RUA MANOEL DOMINGOS;S/N;JUBAIA;8533693023;61955000.0;CE;Maranguape;2016;5
15917;26910;2352036;-7.58049130439736;-35.526008605956;UNIDADE DE SAUDE DA FAMILIA CHA DO ESQUECIDO;SITIO CHA DO ESQUECIDO;S/N;ZONA RURAL;( );55860000.0;PE;São Vicente Ferrer;2016;5
15918;26842;2009897;-9.52846169471713;-35.6085348129262;CENTRO DE SAUDE DAVID NASSER IPIOCA 8 DS;RUA DA IGREJA;163;IPIOCA;(82)33155376;57030000.0;AL;Maceió;2016;5
15919;27184;5129982;-12.6037259796455;-38.832777642168395;USF MARCIANA ANDRADE DO CARMO;POVOADO DA OPALMA;S/N;ZONA RURAL;;44300000.0;BA;Cachoeira;2016;5
15922;26843;6600387;-14.286514167771001;-39.848515556557295;USF DAILVA MORAES DE CASTRO;RUA DAS LARANJEIRAS;1;ACARACI;7332442172;45585000.0;BA;Itagibá;2016;5
15925;26815;2658593;-10.2477649415004;-36.8840359528515;CLINICA DE SAUDE DA FAMILIA JURACI RAMOS ROCHA;PRACA JONAS TRINDADE;49;CENTRO;(79)33471233;49930000.0;SE;Cedro de São João;2016;5
15928;26889;3244016;-13.7775099277492;-42.7222037315356;UNIDADE DE SAUDE DA FAMILIA DO ALTO DA VARGINHA;ALTO DA VARGINHA;S/N;ALTO DA VARGINHA;;46490000.0;BA;Igaporã;2016;5
15929;26977;2481782;-3.8869728866781097;-38.4451218386123;UBASF DA LAGOINHA;RUA BLUMENAU;38;LAGOINHA;2609449;61760000.0;CE;Eusébio;2016;5
15930;27192;2605120;-7.0621383190153;-37.2810959815968;UNIDADE DE SAUDE DA FAMILIA EVARISTO MEDEIROS GUEDES;RUA CELINA GONDIM DOS ANJOS;S/N;MUTIRAO;(83) 3421-6283;58704470.0;PB;Patos;2016;5
15933;26950;2465345;-3.66817831993092;-45.3917741775499;CENTRO DE SAUDE SABBAK;RUA VENCESLAU BRAZ;S/N;SABAK;(98)653;65300016.0;MA;Santa Inês;2016;5
15934;26926;2321904;-6.5217268466947615;-38.4104776382435;CENTRO DE REFERENCIA E ESPECIALIDADES DR ALEXANDRE FERNANDES;RUA JOSE VIEIRA BUJARY;133;CENTRO;(83)5342113;58915000.0;PB;Uiraúna;2016;5
15936;26871;2005794;-9.57556128501864;-35.7203722000112;US DA FAMILIA SELMA BANDEIRA 6 DS;AV DO FUTURO;01;BENEDITO BENTES;(82)33155423;57080000.0;AL;Maceió;2016;5
15937;27158;2649861;-14.5559835433956;-40.7365751266468;USF JOSE TEIXEIRA DOS SANTOS;POVOADO DE LINDO HORIZONTE;01;ZONA RURAL;7734352219;45180000.0;BA;Anagé;2016;5
15942;26894;2721651;-9.66630578041049;-37.30804681777849;UNID BASICA DE SAUDE VILA SANTO ANTONIO;POVOADO DE VILA SANTO ANTONIO;S/N;VILA SANTO ANTONIO;(82) 6311131;57410000.0;AL;Palestina;2016;5
15944;27089;2682834;-6.43515586853009;-43.992497920988704;UNIDADE BASICA DE SAUDE FUGENCIO COSMO DA SILVA;RUA MARECHAL HERMES;S/N;SUBSTACAO;(99)5541480;65670000.0;MA;Paraibano;2016;5
15945;27024;2005883;-9.55598115920993;-35.7215309143056;US FREI DAMIAO 6 DS;AV MUNDAU CJ FREI DAMIAO;01;BENEDITO BENTES II;(82)33155483;57080000.0;AL;Maceió;2016;5
15946;27129;2528436;-2.923348;-39.915677748929;POSTO DE SAUDE DE CARVOEIRO;DISTRITO DE CARVOEIRO;S/N;DISTRITO;6671273;62590000.0;CE;Itarema;2016;5
15948;26845;2425963;-7.204864025115759;-39.300112724303105;UBS VILA FATIMA PADRE SILVINO;RUA PEDRO GUILHERME;S/N;VILA FATIMA;88 35123305;63010000.0;CE;Juazeiro do Norte;2016;5
15949;27138;2449544;-6.963368654250902;-46.1726188659655;CENTRO DE SAUDE DRA GILNEAN CHAVES RIBEIRO NOVA FORTALEZA;R ANTONIO ALVES CAVALCANTE;S/N;NOVA FORTALEZA;(99)531 1240;65805000.0;MA;Fortaleza dos Nogueiras;2016;5
15951;26826;2405164;-7.26458072662332;-43.930742740629796;USF DE LANDRI SALES;RUA MARCOS PARENTE;488;CENTRO;(89)35421135;64850000.0;PI;Landri Sales;2016;5
15956;26987;4022017;-14.3644094467159;-39.4119715690601;USF GILBERTO ANDRADE;RUA EPITACIO PAIXAO CUNHA;S/N;LAGE DO BANCO;;45675000.0;BA;Aurelino Leal;2016;5
15959;26820;3772284;-4.2760686932553496;-41.7785048523536;UBSF ASSENTAMENTO VARZEA PSF 12;VARZEA;S/N;VARZEA;(86)32760016;64260000.0;PI;Piripiri;2016;5
15965;26839;2556901;-14.069;-42.475;CENTRO DE SAUDE DE CAETITE;RUA RUI BARBOSA;299;CENTRO;7734548055;46400000.0;BA;Caetité;2016;5
15966;27092;2460629;-2.57893323898308;-44.8537874221789;P S SAO JOAO;PRACA SECUNDINO PEREIRA;S/N;PORTINHO;(98)3881207;65245000.0;MA;Peri Mirim;2016;5
15967;27164;2601273;-15.531127452849901;-40.907356739043;CENTRO DE SAUDE DE ENCRUZILHADA;RUA NOSSA SENHORA DE LOURDES;S/N;CENTRO;773439226;45150000.0;BA;Encruzilhada;2016;5
15968;27169;2680580;-6.72040343284587;-38.3099055290211;ESF XX LAGOA DOS ESTRELAS;SITIO LAGOA DOS ESTRELAS;01;ZONA RURAL;;58800300.0;PB;Sousa;2016;5
15969;27065;6936504;-6.3904917240141;-36.080067157744296;POSTO DE SAUDE DO SITIO TELHA;SITIO TELHA;01;ZONA RURAL;;59210000.0;RN;São Bento do Trairí;2016;5
15970;27122;3344282;-14.6608257293697;-41.0614228248584;USF JERONIMO JOSE DA SILVA;POV DA GAMELEIRA;01;ZONA RURAL;7734352250;45180000.0;BA;Anagé;2016;5
15972;27076;5497760;-6.49861693382244;-43.9073109626757;POSTO DE SAUDE RAIMUNDO ROCHA LEAL;POVOADO SANTO ANTONIO;S/N;POVOADO SANTO ANTONI;;65670000.0;MA;Paraibano;2016;5
