index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
8438;13787;2335042;-26.991.818.605.254.600;-486.346.174.770.265;ESFVR ESTRATEGIA SAUDE DA FAMILIA VILA REAL;RUA DOM ABELARDO;400;VILA REAL;(47) 3367-2076;88337145.0;SC;Balneário Camboriú;2016;5;-27.007543;-48.6302517;R. Dom Abelardo, 400 - Vila Real, Balneário Camboriú - SC, 88337-335, Brazil
8458;13643;2555131;-28.020.895.934.825.800;-4.861.255.668.285.370;UNIDADE BASICA DE SAUDE AMBROSIO;ESTRADA GERAL DE AMBROSIO;S/N;AMBROSIO;(48) 32548146;88495000.0;SC;Garopaba;2016;5;-28.0363763;-48.6450352;Rua Geral Areias de Ambrósio, Garopaba - SC, 88495-000, Brazil
8460;13903;2513161;-26.821.753.700.000.000;-490.791.865;ESF WILLIAN T SCHURMANN I;RUA PEROLA DO VALE;377;ITOUPAVA CENTRAL;(47) 3323-9396;89062212.0;SC;Blumenau;2016;5;-26.8347711;-49.0841882;Rua Pérola do Vale, 377 - Itoupava Central, Blumenau - SC, 89062-212, Brazil
8462;13910;2439743;-235.595.369.338.982;-51.540.791.988.371.200;UBS WALTER LAZARINI;RUA AUGUSTO FERREIRA CHAGAS;S/N;PIRAPO;(04)34225888;86818000.0;PR;Apucarana;2016;5;-23.5584462;-51.5389998;R. Augusto Ferreira Chagas, Apucarana - PR, Brazil
8463;13665;2378779;-265.356.808.606.572;-53.333.270.177.229.000;POSTO DE SAUDE ANCHIETA;RUA OLIMPIO DAL MAGRO;578;CENTRO;49 36530091;89970000.0;SC;Anchieta;2016;5;-26.536116;-53.3332239;R. Olímpio Dal Magro, 578, Anchieta - SC, 89970-000, Brazil
8469;13682;5030552;-23.058.481.975.559;-510.422.435.334.555;UNIDADE BASICA DE SAUDE MARIA C FAVORETO;RUA NICOLAU SANCHES VARGAS;200;RESIDENCIAL SANCHES;(43) 3232 4442;86170000.0;PR;Sertanópolis;2016;5;-23.0533957;-51.0335021;Rua Nicolau Sanches Vargas, 200, Sertanópolis - PR, 86170-000, Brazil
8476;13940;16799;-2.546.014;-4.932.515;UMS SANTOS ANDRADE PSF;RUA NELSON FERREIRA DA LUZ;145;CAMPO COMPRIDO;(41)33145236;81220170.0;PR;Curitiba;2016;5;-25.4577281;-49.32513429999999;R. Nelsom Ferreira da Luz, 145 - Campo Comprido, Curitiba - PR, 81220-130, Brazil
8481;13774;18724;-26.050.515.174.864.900;-497.321.891.784.654;ESTRATEGIA SAUDE DA FAMILIA ALZIRO ALVES;RUA ERVINO PAULO WEINSCHUTZ;S/N;ROSEIRA;(41)3628-6004;83880000.0;PR;Rio Negro;2016;5;-26.0589384;-49.73801899999999;Rua Ervino Paulo Weinschutz, Rio Negro - PR, 83880-000, Brazil
8482;13967;2235528;-293.586.122.989.646;-5.081.142.425.536.960;UNIDADE SANITARIA CENTRO MATERNO INFANTIL;RUA JOAO PESSOA;104;CENTRO;(54) 32821184;95680000.0;RS;Canela;2016;5;-29.3586512;-50.81160329999999;R. João Pessoa, 104 - Vila Luiza, Canela - RS, 95680-000, Brazil
8486;13765;2411261;-268.639.833.173.705;-52.154.105.650.118;UNIDADE SANITARIA DE VARGEAO;MAMANTE DANIELLI;122;CENTRO;(49)4340234;89690000.0;SC;Vargeão;2016;5;-26.8617756;-52.1579276;Rua Mamante Danielli, 122, Vargeão - SC, 89690-000, Brazil
8489;13888;20036;-275.964;-4.854.582;CS MONTE SERRAT;RUA NESTOR PASSOS;226;CENTRO;(48) 32237816;88020460.0;SC;Florianópolis;2016;5;-27.595163;-48.539842;Rua General Nestor Passos, 226 - Centro, Florianópolis - SC, 88020-460, Brazil
8492;13755;2250217;-27.650.059.933.357.800;-544.331.286.688.342;POSTO DE SAUDE 02;RUA JULIO DE CASTILHOS;104;CENTRO;(55)35421021;98930000.0;RS;Tucunduva;2016;5;-27.6573595;-54.4377741;R. Júlio de Castilhos, 104, Tucunduva - RS, 98930-000, Brazil
8497;13901;2735393;-236.538.131.528.275;-52.609.150.890.556.000;UBS DR AFONSO CELSO ABRAO SETOR VIII;RUA PELICANO;250;SEIS CONJUNTO;44-39031152;87206238.0;PR;Cianorte;2016;5;-23.6769215;-52.63449019999999;Av. Coruja, 170 - Zona 8, Cianorte - PR, 87200-000, Brazil
8502;13645;2246031;-28.263;-52.407;ESF OPERARIA;ALFERES RODRIGUES;90;OPERARIA;35812243;99010120.0;RS;Passo Fundo;2016;5;-28.263601;-52.425954;R. Alferes Rodrigues, 90 - Boqueirão, Passo Fundo - RS, 99025-070, Brazil
8505;13734;7797893;-27.642.700.801.263.400;-487.150.485.813.618;CENTRO DE SAUDE SAO SEBASTIAO;RUA DOS ACORES;213;SAO SEBASTIAO;48 30475538;88136520.0;SC;Palhoça;2016;5;-27.6426903;-48.7142835;R. dos Açores, 213 - São Sebastiao, Palhoça - SC, Brazil
8515;13666;2225654;-296.505.131.042.758;-507.811.686.192.558;UNIDADE BASICA DE SAUDE DR MARIO JOSE BANGEL;RUA LA PAZ;1915;EMPRESA;;95603526.0;RS;Taquara;2016;5;-29.67365;-50.777046;R. Lã Paz, 1915 - Empresa, Taquara - RS, 95600-000, Brazil
8526;13691;2377179;-27.395.778.698.688;-493.682.191.726.114;POSTO DE SAUDE DE VIDAL RAMOS;RUA AUGUSTO STOLTENBERG;26;CENTRO;(47)33561389;88443000.0;SC;Vidal Ramos;2016;5;-27.3908319;-49.3604531;R. Augusto Stoltenberg, 26, Vidal Ramos - SC, 88443-000, Brazil
8528;13990;6326749;-26.160.999.999.999.900;-51.553.000.000.000.000;UNIDADE BASICA DE SAUDE LIBERA ROSSONI;RUA JOAO VICENTE CONTE;63;SAO VICENTE;(42) 3553-8000;84640000.0;PR;Bituruna;2016;5;-26.1684508;-51.5526084;R. João Vicente Conte, 63, Bituruna - PR, 84640-000, Brazil
8531;13797;2231565;-29.997.975.826.262.600;-510.876.274.108.872;UBS SANTA CLARA ALVORADA;RUA NORUEGA;724;SANTA CLARA;(51)4835149;94810390.0;RS;Alvorada;2016;5;-29.9979917;-51.0875503;R. Noruega, 724 - Passo do Feijó, Alvorada - RS, 94810-390, Brazil
8534;13624;2256363;-28.301.937.873.347.300;-54.264.142.798.426.800;PSF 2 BAIRRO CASTELARIM;RUA ANTONIO NETTO;133;CASTELARIM;;98804610.0;RS;Santo Ângelo;2016;5;-28.2937503;-54.2542199;R. Gal Antônio Neto, 180 - Castelarin, Santo Ângelo - RS, 98804-610, Brazil
8556;13713;2379066;-263.371.264.112.188;-499.087.562.022.231;ESF VILA NOVA;RUA ANTONIO DAUDT LOURES;S/N;VILA NOVA;(47) 6521943;89340000.0;SC;Itaiópolis;2016;5;-26.362932;-49.907216;Daudt Loures - R. Antônia P Galeski - Vila Nova, Itaiópolis - SC, 89340-000, Brazil
8562;13867;2587572;-25.898.779.208.335.300;-53.264.207.318.599.200;CENTRO DE SAUDE NIS I NOVA ESP DO SUDOESTE;RUA BRASIL ESQC RUA GUILHERME LEANDRO;90;CENTRO;(46)35461210;85635000.0;PR;Nova Esperança do Sudoeste;2016;5;-25.9028933;-53.2585254;Av. Ver. Guilherme Leandro, 90, Nova Esperança do Sudoeste - PR, 85635-000, Brazil
8577;13946;15164;-25.679.104.328.154.800;-495.400.357.246.385;DEPARTAMENTO MUNICIPAL DE SAUDE;RUA DESEMBARGADOR LAURO LOPES;400;CENTRO;(41)36251779;83730000.0;PR;Contenda;2016;5;-25.6791636;-49.5404993;Rua Desembargador Lauro Lopes, 400, Contenda - PR, 83730-000, Brazil
8580;13874;2651734;-26.783.670.186.995.600;-521.947.789.192.185;POSTO DE SAUDE BARRA GRANDE;DISTRITO;S/N;DISTRITO;(49)4360133;89694000.0;SC;Faxinal dos Guedes;2016;5;-26.8523908;-52.2610695;Faxinal dos Guedes - State of Santa Catarina, Brazil
8595;14113;2241692;-29.077.479.730.047.900;-538.406.300.553.464;ESF 02;RUA HUMAITA;S/N;GAUCHA;(55) 3272.4027;98170000.0;RS;Tupanciretã;2016;5;-29.0831116;-53.8260247;R. Humaitá, Tupanciretã - RS, 98170-000, Brazil
8597;14138;2587467;-253.488.942.672.582;-54.242.120.554.006.900;ESTRATEGIA DE SAUDE DA FAMILIA SANTA CATARINA;RUA MARECHAL CANDIDO RONDON;S/N;JARDIM NOVO MUNDO;(45)35656756;85877000.0;PR;São Miguel do Iguaçu;2016;5;-25.3460436;-54.25036710000001;R. Mal. Cândido Rondon, São Miguel do Iguaçu - PR, 85877-000, Brazil
8598;14122;4067606;-29.824.868.032.585.300;-511.518.747.155.206;ESF ITAPEMIRIM;TRAVESSA SEM DENOMINACAO;53;TRENSURB;(51)4513370;93224000.0;RS;Sapucaia do Sul;2016;5;-29.8117667;-51.1543083;R. Marciano Machado, 53 - Freitas, Sapucaia do Sul - RS, Brazil
8599;14377;2512637;-26.916.107.705.306.600;-490.576.308.843.612;ESF ARAO REBELO I;RUA FRANZ MULLER;1950;VELHA GRANDE;(47) 3381-6601;89045500.0;SC;Blumenau;2016;5;-26.9502923;-49.1325605;R. Franz Muller, 1950 - Velha Central, Blumenau - SC, 89045-500, Brazil
8602;14151;2299941;-292.253.708.839.408;-498.098.230.361.924;ESF CENTRAL;AV NEREU RAMOS;S/N;CENTRO;(48)539 0463;88970000.0;SC;São João do Sul;2016;5;-29.22203;-49.8059558;Av. Nereu Ramos, São João do Sul - SC, 88970-000, Brazil
8608;14199;2583585;-26.149;-53.026;POSTO DE SAUDE NOVO PROGRESSO PSF MARMELEIRO;NOVO PROGRESSO;S/N;NOVO PROGRESSO;(46)5251677;85615000.0;PR;Marmeleiro;2016;5;-26.1477488;-53.027232;Marmeleiro - State of Paraná, 85615-000, Brazil
8610;14053;2577208;-23.229.904.174.804.000;-508.627.724.647.507;UNIDADE BASICA DE SAUDE JOSE DONEZE;AVENIDA PARANA;S/N;CRUZEIRO DO NORTE;(43)5243478;86280000.0;PR;Uraí;2016;5;-23.2038358;-50.7964532;Av. Paraná, Uraí - PR, 86280-000, Brazil
8613;14146;2620219;-26.228;-52.032;POSTO DE SAUDE ZUGMAM CORONEL DOMINGOS SOARES;ZUGMAM;1;INTERIOR;46 3263-1629;85557000.0;PR;Coronel Domingos Soares;2016;5;-26.2234111;-52.03135229999999;Coronel Domingos Soares - State of Paraná, Brazil
8615;14045;2554119;-256.840.181.350.701;-504.833.149.909.959;MINI POSTO BARRO BRANCO;BARRO BRANCO;S/N;ZONA RURAL;(42)99259164;84550000.0;PR;Rebouças;2016;5;-25.4674115;-48.8259086;Barro Branco, Morretes - PR, 83350-000, Brazil
8622;14168;2554240;-257.095.634.937.279;-507.308.936.119.065;MINI POSTO DE FAXINAL DE SAO PEDRO;FAXINAL DE SAO PEDRO;S/N;ZONA RURAL;(42)34631556;84560000.0;PR;Rio Azul;2016;5;-25.7098023;-50.7316869;Faxinal de São Pedro, Rio Azul - PR, Brazil
8624;14068;2683261;-2.511.124;-501.346;UNIDADE DE SAUDE DA FAMILIA ALUIZIO GROCHOSKI;RUA THEODORO SAMPAIO;S/N;GUAIRA;(42)39011748;84036070.0;PR;Ponta Grossa;2016;5;-25.1174362;-50.14894169999999;R. Teodoro Sampaio - Oficinas, Ponta Grossa - PR, Brazil
8625;14101;2378590;-262.664.885.336.603;-5.363.139.512.282.720;UNIDADE SAUDE DA FAMILIA SAO PEDRO TOBIAS;DISTRITO SAO PEDRO TOBIAS;S/N;INTERIOR;;89950000.0;SC;Dionísio Cerqueira;2016;5;-26.3667104;-53.58633510000001;Distrito São Pedro Tobias - s/n, Dionísio Cerqueira - SC, 89950-000, Brazil
8631;14134;2227983;-27.480.413.816.526.100;-534.054.673.035.279;ESF III;AV FLORES DA CUNHA;104;CENTRO;(55)37461186;98380000.0;RS;Seberi;2016;5;-27.4788833;-53.4097653;R. Gen. Flôres da Cunha, 104, Seberi - RS, 98380-000, Brazil
8632;14339;2693275;-2.664.725;-52.799.769.999.999.900;CENTRO MUNICIPAL DE SAUDE DE FORMOSA DO SUL;RUA ANTONIO CELLA;585;CENTRO;(49)33430030;89859000.0;SC;Formosa do Sul;2016;5;-26.6479808;-52.7933848;Formosa do Sul, State of Santa Catarina, 89859-000, Brazil
8636;14383;2689987;-27.150.574.922.560.800;-48.506.505.489.348;UNIDADE DE SAUDE DE BOMBAS;CREJUA;39;BOMBAS;-4733690084;88215000.0;SC;Bombinhas;2016;5;-27.1465643;-48.5054968;Bombas, Bombinhas - SC, 88215-000, Brazil
8644;14150;2229889;-29.861;-51.178.999.999.999.900;UBS NOVO ESTEIO ESTEIO;AV CELINA CHAVES KROEFF;405;NOVO ESTEIO;51 34591779;93270530.0;RS;Esteio;2016;5;-29.84967;-51.1843556;Av. Celina Chaves Kroeff, 405 - Novo Esteio, Esteio - RS, 93270-530, Brazil
8676;14135;5362334;-296.467.137.336.722;-5.358.362.674.712.970;UNIDADE DE SAUDE MADRE IMILDA;RUA SIQUEIRA COUTO;227;CENTRO;(55) 3224.1122;97195000.0;RS;Silveira Martins;2016;5;-29.6468098;-53.5836936;R. Siqueira Couto, 227, Silveira Martins - RS, 97195-000, Brazil
8680;14187;2735857;-2.395.961;-5.284.477;PS APARECIDA DO OESTE;AV PRINCIPAL;S/N;APARECIDA DO OESTE;(44)3651274;87450000.0;PR;Tuneiras do Oeste;2016;5;-23.9568826;-52.8469946;Aparecida D'Oeste, Tuneiras do Oeste - PR, 87450-000, Brazil
8682;48870;7207891;-27.07;-52.986.999.999.999.900;UNIDADE BASICA DE SAUDE 2;AVENIDA JOINVILLE;121;CENTRO;49-33390590;89883000.0;SC;Águas de Chapecó;2016;5;-27.0720913;-52.9903535;Av. Joinville, 121 - Centro, Águas de Chapecó - SC, 89883-000, Brazil
8689;14206;7048858;-288.972.345.947.427;-53.005.662.607.193;UNIDADE BASICA DO BAIRRO OPERARIO;RUA FERNANDO FRANCO TOLEDO;S/N;OPERARIO;;99435000.0;RS;Campos Borges;2016;5;-28.8963506;-53.0048819;R. Fernando Franco Tolêdo, Campos Borges - RS, 99435-000, Brazil
8711;14283;3481239;-2.578.105;-4.851.663;POSTO DE SAUDE DO PEREQUE;RUA JAGUAPITA;S/N;BALNEARIO CURRAIS;(41)39716127;83260000.0;PR;Matinhos;2016;5;-23.1094065;-51.5339343;Jaguapitã - State of Paraná, Brazil
8716;14128;2583690;-26.074.975.478.558.300;-537.230.834.338.629;ESF I PRINCESA ISABEL;RUA PRINCESA ISABEL;S/N;PRINCESA ISABEL;4635638002;85710000.0;PR;Santo Antônio do Sudoeste;2016;5;-26.0759696;-53.7284771;R. Princesa Isabel, Santo Antônio do Sudoeste - PR, 85710-000, Brazil
8718;14092;3409902;-296.063.733.100.883;-51.173.887.252.806.100;POSTO BOM PASTOR IVOTI;RUA ERECHIM;263;BOM PASTOR;(51)35636082;93900000.0;RS;Ivoti;2016;5;-29.6031;-51.1729643;R. Erechim, 263 - Bom Pastor, Ivoti - RS, 93900-000, Brazil
8722;14038;3230708;-26.769.000.000.000.000;-48.646;UNIDADE BASICA DE SAUDE DE ARMACAO DO ITAPOCOROI;RUA AUGUSTO OLIVEIRA;S/N;ARMACAO;(47)3450002;88385000.0;SC;Penha;2016;5;-26.7967091;-48.6115472;R. Luzia Nascimento Oliveira - Praia de Armação do Itapocorói, Penha - SC, 88385-000, Brazil
8726;14229;3072169;-26.631.999.999.999.900;-48.685;UBSF SAO CRISTOVAO;RUA ANTONIO MANOEL DELMONEGO;S/N;SAO CRISTOVAO;(47) 34565268;88390000.0;SC;Barra Velha;2016;5;-26.6436463;-48.6966955;R. Antônio Manoel Delmônego, 182-198 - Itingá I, Barra Velha - SC, 88390-000, Brazil
8727;14164;2236842;-285.159.051.418.296;-509.578.728.675.828;ESF KENNEDY;RUA REINALDO BARIZON;195;KENNEDY;;95200000.0;RS;Vacaria;2016;5;-28.5164386;-50.9571471;R. Reinaldo Barison - Kennedy, Vacaria - RS, 95200-000, Brazil
8730;14378;2660792;-26.972.009.999.999.900;-49.088.029.999.999.900;ESF MARCO FRANCISCO BARTH;RUY BARBOSA;1616;PROGRESSO;(47) 3381-7120;89026602.0;SC;Blumenau;2016;5;-26.971432;-49.0918639;R. Ruy Barbosa, 1616 - Progresso, Blumenau - SC, 89026-602, Brazil
8732;14148;2588927;-26.725.890.000.000.000;-52.556.340.000.000.000;UNIDADE DE SAUDE JOAO BATISTA DELLOSBEL;RUA TOLDINHO;113;CENTRO;(49)3510140;89862000.0;SC;Entre Rios;2016;5;-26.7246993;-52.5594384;R. Toldinho, 113 - Centro, Entre Rios - SC, 89862-000, Brazil
8735;14008;3999025;-313.113.141.059.866;-54.118.094.444.273.300;UBS ESF POPULAR;RALPH PINHEIRO JUNIOR;767;POPULAR;(53)32412802;96400010.0;RS;Bagé;2016;5;-31.3104701;-54.1188481;Popular, Bagé - RS, Brazil
8738;14225;2672332;-267.740.249.633.781;-486.776.518.821.702;UNIDADE BASICA DE SAUDE GREGORIO DE ALMEIDA;RUA DAS ACACIAS;1;N SRA DA PAZ;(47)3454018;88380000.0;SC;Balneário Piçarras;2016;5;-26.7741215;-48.6777387;R. das Acácias - Nossa Sra. da Paz, Balneário Piçarras - SC, 88380-000, Brazil
8742;14036;2818647;-3.205.992;-5.216.602;UBSF SAO JOAO RIO GRANDE;ROBERTO SOCCOWSKI;898;SAO JOAO;(53)32312161;96200210.0;RS;Rio Grande;2016;5;-32.0635288;-52.1658857;Estr. Roberto Socoowski, 898 - Vila Sao Joao, Rio Grande - RS, 96213-180, Brazil
8745;14290;2609878;-28.604.359.999.999.900;-4.933.504;UNIDADE DE SAUDE ESF GUANABARA;RUA ADELE BURIGO OSELLAME;76;GUANABARA;(48)34473350;88845000.0;SC;Cocal do Sul;2016;5;-28.6026477;-49.3176158;R. Adele B Oselame - Guanabara, Cocal do Sul - SC, 88845-000, Brazil
8746;14127;3476332;-2.518.516;-49.314.659.999.999.900;UNIDADE DE SAUDE VILA SAO PEDRO;AVENIDA MANOEL MULLER DE SIQUEIRA;S/N;VILA SAO PEDRO;41 36525225;83540000.0;PR;Rio Branco do Sul;2016;5;-25.1715053;-49.3174256;R. Manoel Müller Siqueira, Rio Branco do Sul - PR, 83540-000, Brazil
8756;14382;5282489;-271.569.263.935.081;-4.851.066.827.773.910;UNIDADE DE SAUDE JOSE AMANDIO;RUA CACHALOTE;589;JOSE AMANDIO;-33692068;88215000.0;SC;Bombinhas;2016;5;-27.1533913;-48.5085585;R. Cachalote, 145 - José Amândio, Bombinhas - SC, 88215-000, Brazil
8770;14172;4054725;-24.279.409.485;-538.387.717.238.929;UNIDADE BASICA DE SAUDE IVO FERNANDES DOS SANTOS;RUA DAS DALIAS;154;COHAPAR;(44)36497346;85950000.0;PR;Palotina;2016;5;-24.2747813;-53.8502792;R. das Dálias, 154 - COHAPAR, Palotina - PR, 85950-000, Brazil
8778;14109;2735768;-23.390.976.190.566.300;-52.947.707.176.207;POSTO MUNICIPAL DE SAUDE DA VILA COHAPAR;AV OLINTO CARDOSO DE LUCENA;S/N;VILA COHAPAR;(44)36751606;87820000.0;PR;Cidade Gaúcha;2016;5;-23.3826256;-52.9448089;Cidade Gaúcha - State of Paraná, Brazil
8779;14258;3387682;-2.749.432.274.347;-48.654.488.928.950.600;REGIAO 01 BOM VIVER;RUA EDILAR ANGELO VALE;S/N;BOM VIVER;(48)3039-8465;88160706.0;SC;Biguaçu;2016;5;-27.5382207;-48.6467119;R. Edilar Angelo Valler - Bom Viver, Biguaçu - SC, 88160-000, Brazil
8788;14326;2234947;-27.900.620.875.431.700;-53.314.953.910.551.300;ESF IV CENTRO SOCIAL URBANO;REPUBLICA;1348;VILA FATIMA;(55)37423233;98300000.0;RS;Palmeira das Missões;2016;5;-27.9046599;-53.30330439999999;Rua da República S/N Bairro Vila Fátima - Centro, Palmeira das MissõEs - RS, Brazil
8791;14078;6360106;-303.904.838.547.345;-517.376.694.748.388;ESF ALCEU WAMOSI;SERRA DO HERVAL;S/N;INTERIOR;;96735000.0;RS;Barão do Triunfo;2016;5;-30.4166667;-51.9166667;Serra do Erval, Barão do Triunfo - RS, 96735-000, Brazil
8798;14006;3016668;-279.435.951.779.041;-52.925.461.059.447.000;ESF I VILA SANTA CATARINA SARANDI;QUADRA A VILA COHAB;1;STA CATARINA;(54)3614195;99560000.0;RS;Sarandi;2016;5;-28.6325564;-52.8567198;Vila Cohab, Tapera - RS, 99490-000, Brazil
8799;14371;2251485;-29.447.876.214.980.100;-518.059.659.004.196;POSTO DE SAUDE DE TEUTONIA;RUA LEOPOLDO KNOPKER;494;TEUTONIA;(51)37626031;95890000.0;RS;Teutônia;2016;5;-29.452498;-51.8083691;R. Leopoldo Knöpker, Teutônia - RS, 95890-000, Brazil
8800;14264;7796854;-247.961.905.227.146;-492.748.689.652.035;UBS RURAL ANTONIO JOAO RYCCE;PR 092;S/N;BAIRRO DO TIGRE;4136641218;83590000.0;PR;Doutor Ulysses;2016;5;-24.5681434;-49.4209799;PR-092, Dr. Ulysses - PR, Brazil
8802;14216;7126522;-234.193.843.036.995;-51.958.980.560.302.700;UNIDADE BASICA DE SAUDE ZONA 06;R CAMPOS SALES;2047;ZONA 06;(44) 3309-4433;87015280.0;PR;Maringá;2016;5;-23.419362;-51.9587498;R. Campos Sales, 2047 - Zona 06, Maringá - PR, 87080-145, Brazil
8804;14012;2738996;-259.708.780.516.429;-528.139.296.045.111;UNIDADE DE SAUDE OSMAN SIMOES;RUA ABILON DE SOUZA NAVES;1275;CENTRO;(46)35268330;85580000.0;PR;Itapejara d'Oeste;2016;5;-25.9693117;-52.8129791;R. Ema Gnoatto, 1275, Itapejara D'Oeste - PR, 85580-000, Brazil
8806;14379;2552752;-26.916.107.705.306.600;-490.576.308.843.612;ESF ZEBERT KRAUPT;RUA CATARINA AUGUSTA SCHMIDT;S/N;FORTALEZA;(47) 3222-3257;89051610.0;SC;Blumenau;2016;5;-26.8816923;-49.0442628;R. Catarina Augusta Schmitt - Nova Esperança, Blumenau - SC, Brazil
8825;14366;7437978;-25.236.374.336.679.000;-539.735.555.648.804;UNIDADE DE SAUDE DO JARDIM TROPICAL;RUA CARLOS TURRI;27;JARDIM TROPICAL;;85887000.0;PR;Matelândia;2016;5;-25.2347417;-53.9948474;Rua Carlos Turri, 27, Matelândia - PR, 85887-000, Brazil
8827;14048;2567067;-26.23;-51.086.000.000.000.000;UNIDADE DE SAUDE SAO SEBASTIAO;RUA FRANCISCO KAUS;300;SAO SEBASTIAO;39031617;84604435.0;PR;União da Vitória;2016;5;-26.2237673;-51.031948;R. Francisco Caus, 300 - São Sebastião, União da Vitória - PR, 84600-000, Brazil
8831;14381;2513269;-26.916.107.705.306.600;-490.576.308.843.612;ESF ANGELO DE CAETANO I;RUA GODOFREDO RANGEL;100;FIDELIS;(47) 3381-6725;89060170.0;SC;Blumenau;2016;5;-26.8495662;-49.0733261;R. Godofredo Rangel, 100 - Fidélis, Blumenau - SC, 89060-170, Brazil
8835;14295;7100493;-287.061.156.484.347;-51.943.724.155.426;UBS ESF PLANALTO;VIA VENEZIA;1489;PLANALTO;54-34442142;99250000.0;RS;Serafina Corrêa;2016;5;-28.7064094;-51.9435928;Via Venezia - Planalto, Serafina Corrêa - RS, 99250-000, Brazil
8837;14308;5678870;-241.911.435.127.251;-530.311.346.054.062;UBS BAIRRO SANTA CASA DE GOIOERE;AVENIDA BENTO MUNHOZ DA ROCHA ESQUINA AVENIDA PARA;170;SANTA CASA;44-35223884;87360000.0;PR;Goioerê;2016;5;-24.1911935;-53.0311976;Av. Bento Munhoz da Rocha, 1348 - Santa Casa, Goioerê - PR, 87360-000, Brazil
8839;14173;2245353;-277.033.080.739.322;-517.615.966.409.461;POSTO DE SAUDE PAIM FILHO;RUA DR MILTON MICHELINI;S/N;CENTRO;5435311493;99850000.0;RS;Paim Filho;2016;5;-27.7094899;-51.7590308;Paim Filho - RS, Brazil
