index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
37547;49009;7257651;-6.9270000000000005;-38.674;UNIDADE BASICA SAUDE DA FAMILIA IV RURAL;DISTRITO DE FATIMA;S/N;ZONA RURAL;83 3558 1021;58935000.0;PB;Cachoeira dos Índios;2016;5;-6.925821399999999;-38.67416000000001;Cachoeira dos Índios, PB, 58935-000, Brazil
37548;49071;7276842;-3.543;-43.916000000000004;UBS MARIA MACEDO;POVOADO PEDRA GRANDE;S/N;POVOADO PEDRA GRANDE;;65430000.0;MA;Vargem Grande;2016;5;-3.543946;-43.9162583;Vargem Grande - State of Maranhão, 65430-000, Brazil
37551;49030;7262795;-3.49641;-42.55885;UBSF BAIRRO NOVO;RUA JOAO DE DEUS;S/N;CENTRO;;65540000.0;MA;Santa Quitéria do Maranhão;2016;5;-3.4962922;-42.5630546;R. Dr. João de Deus, 2-116, Santa Quitéria do Maranhão - MA, 65540-000, Brazil
37552;49087;7280920;-11.047;-41.968999999999994;UNIDADE SATELITE DE QUEIMADA NOVA;POVOADO QUEIMADA NOVA;S/N;POVOADO QUEIMADA NOV;;44925000.0;BA;Jussara;2016;5;-11.0307717;-42.0456201;Queimada Nova, Jussara - BA, 47440-000, Brazil
37554;49416;7390734;-6.53571;-39.49147;POSTO DE SAUDE BRAVAS;SITIO BRAVAS;S/N;DISTRITO DE BRAVAS;7120088;63530000.0;CE;Cariús;2016;5;39.9559103;-75.2018672;3945 Chestnut St, Philadelphia, PA 19104, USA
37557;49502;7413521;-14.838420000000001;-39.98537;USF ABEL CORNELIO DE MORAIS FILHO;RUA ROBERTO MARINHO;S/N;JOSE LIMA;(73) 3272-2294;45290000.0;BA;Ibicuí;2016;5;-14.8433209;-39.9859037;Ibicuí, State of Bahia, 45290-000, Brazil
37559;49217;7322089;-7.6960000000000015;-35.664;CASA DE SAUDE DE UMBUZEIRO;RUA SEVERINO BEZERRA DA SILVA;S/N;CENTRO;;58497000.0;PB;Umbuzeiro;2016;5;-7.694753099999999;-35.6607949;R. Severino Bezerra da Silva, Umbuzeiro - PB, 58497-000, Brazil
37560;49478;7408102;-6.6676800000000025;-41.70474;CENTRO DE SAUDE JOSE LINO LEAL;RUA SAO JOSE;292;CENTRO;8934771102;64535000.0;PI;Inhuma;2016;5;-6.6654011;-41.7044998;Inhuma, State of Piauí, 64535-000, Brazil
37561;49405;7389124;-12.2335;-44.41921;UNIDADE DE SAUDE DA FAMILIA LINDOLFO NOVAIS;POVOADO DE LAGOA DO OSCAR;S/N;ZONA RURAL;;47950000.0;BA;Cristópolis;2016;5;-12.2229241;-44.0698602;lagoa de oscar município de Cristopolis-, Tabocas do Brejo Velho Municipality - BA, 47760-000, Brazil
37562;49173;7306458;-13.267999999999999;-39.663000000000004;PS TABULEIRO DA BOA VENTURA;POVOADO DA BOA VENTURA;S/N;ZONA RURAL;(75)35442034;45310000.0;BA;Ubaíra;2016;5;-13.2693777;-39.6618906;Ubaíra, State of Bahia, 45310-000, Brazil
37563;48922;7227175;-3.7982099999999996;-40.26299;UNIDADE BASICA DE SAUDE FRANCISCO RUFINO DE SOUSA;AVENIDA CRIANCA DANTE VALERIO;S/N;CENTRO;;62115000.0;CE;Forquilha;2016;5;-3.7989607;-40.265083;Av. Criança Dante Valério, Forquilha - CE, 62115-000, Brazil
37564;49353;7372159;-11.00525;-44.518359999999994;UNIDADE DE SAUDE DA FAMILIA AFONSO LUIZ DIAS;CAMPOS DE CIMA;S/N;ZONA RURAL;77 36251972;47150000.0;BA;Santa Rita de Cássia;2016;5;-11.0013889;-44.521985;Santa Rita de Cássia - State of Bahia, 47150-000, Brazil
37566;49169;7305400;-7.115;-34.863;USF MUMBABA;RUA SEVERINO E DE SOUSA;100;SITIO MUMBABA;32189282;58082808.0;PB;João Pessoa;2016;5;-7.1794463;-34.8965951;R. Severino Albuquerque Lucena - Costa e Silva, João Pessoa - PB, Brazil
37567;49246;7330278;-12.527999999999999;-40.306999999999995;UNIDADE DE SAUDE DA FAMILIA DO ORIENTE;RUA ALIPIO FAGUNDES;20;ORIENTE;;46880000.0;BA;Itaberaba;2016;5;-12.535879;-40.309241;R. Alípio Fagundes, 20 - Itaberaba, BA, 46880-000, Brazil
37569;49462;7405499;-16.44333;-39.05898;USF VILA VALDETE;RUA EDNA CARNEIRO;S/N;VILA VALDETE;;45810000.0;BA;Porto Seguro;2016;5;-16.5029894;-39.0796654;Av. Hermano Ribeiro Carneiro, Porto Seguro - BA, 45810-000, Brazil
37572;48988;7247486;-5.56963;-46.74514;UBS NATALINO PEREIRA MIRANDA 2;RUA JK;28;INDUSTRIAL;9935322020;65923000.0;MA;Amarante do Maranhão;2016;5;-5.569518599999999;-46.7476965;Amarante do Maranhão, State of Maranhão, 65923-000, Brazil
37573;49128;7294956;-15.595;-39.876999999999995;UNIDADE DE SAUDE DA FAMILIA EZEQUIEL BATISTA;RUA CANAVIEIRAS;200;CENTRO;;45790000.0;BA;Potiraguá;2016;5;-15.5962684;-39.874522;R. Canavieiras, 200, Potiraguá - BA, 45790-000, Brazil
37575;49346;7370822;-9.558;-37.381;PSF MANOEL MACIANO II;AVENIDA MANOEL MACIANO;S/N;10;;57445000.0;AL;São José da Tapera;2016;5;-9.552715;-37.385069;R. Manoel Maciano, São José da Tapera - AL, 57445-000, Brazil
37576;49357;7373759;-7.751;-37.639;ESF ALTO VERMELHO;SITIO ALTO VERMELHO;S/N;ZONA RURAL;8738381575;56800000.0;PE;Afogados da Ingazeira;2016;5;-7.7480174;-37.6346628;Afogados da Ingazeira, State of Pernambuco, 56800-000, Brazil
37581;49391;7384394;-4.787059999999999;-40.05813;POSTO DE SAUDE DA TRIZIDELA;RUA JOSE MARQUES BRASIL;S/N;TRIZIDELA;;63780000.0;CE;Monsenhor Tabosa;2016;5;-4.7861717;-40.0703007;Rua José Marques Brasil, Monsenhor Tabosa - CE, 63780-000, Brazil
37582;49256;7337124;-10.003;-42.504;UNIDADE DE SAUDE DA FAMILIA MOISES RIBEIRO DA SILVA;COMUNIDADE DE LAGOA DO PADRE;01;ZONA RURAL;07435342242;47240000.0;BA;Pilão Arcado;2016;5;-9.9333333;-42.9;Lagoa do Padre, Pilão Arcado - State of Bahia, 47240-000, Brazil
37583;49463;7405782;-7.85695;-38.75593;UNIDADE DE SAUDE DA FAMILIA DA CACIMBA NOVA;SITIO CACIMBA NOVA;S/N;ZONA RURAL;;56950000.0;PE;São José do Belmonte;2016;5;-8.133333;-38.65;Cacimba Nova, São José do Belmonte - PE, 56950-000, Brazil
37586;49513;7414110;-10.95796;-38.78537;USF PADRE JOSE GUMERCINDO;PRACA DR OSVALDO ASSUNCAO;S/N;CENTRO;(75)32722397;48790000.0;BA;Tucano;2016;5;-10.9631748;-38.7859722;Praça Dr. Osvaldo Assunção - R. Dr. Osvaldo Assunção - Centro, Tucano - BA, 48790-000, Brazil
37588;49322;7361203;-3.4610000000000003;-40.211999999999996;UNIDADE DE SAUDE DA FAMILIA MARIA LERNILSON ALVES MEDEIROS;RUA ROSA MISTICA;S/N;JERICO;8836441164;62150000.0;CE;Santana do Acaraú;2016;5;-3.4592115;-40.2055;Jericó, Santana do Acaraú - CE, 62150-000, Brazil
37590;48987;7247451;-5.567;-46.742;CENTRO DE SAUDE I;RUA RIO BRANCO;S/N;CENTRO;99353322020;65923000.0;MA;Amarante do Maranhão;2016;5;-5.566104699999999;-46.749066;R. Rio Branco, Amarante do Maranhão - MA, 65923-000, Brazil
37591;49390;7383703;-4.45119;-37.79181;POSTO DE SAUDE CMV;MAMOEIRO;S/N;ZONA RURAL;88 34131020;62815000.0;CE;Fortim;2016;5;-4.4508766;-37.7984424;Fortim, CE, 62815-000, Brazil
37592;49143;7299842;-10.97;-41.083;UNIDADE DE SAUDE DA FAMILIA SEDE II;AVENIDA JOSE FERREIRA DA SILVA;S/N;CENTRO;;44718000.0;BA;Ourolândia;2016;5;-10.7741302;-41.2004878;Ourolândia - State of Bahia, Brazil
37594;49489;7410093;-13.375820000000001;-42.52023;ESTRATEGIA DE SAUDE DA FAMILIA BOA VISTA II;POVOADO DO JATAI;S/N;ZONA RURAL;7736782177;46570000.0;BA;Botuporã;2016;5;-17.8796049;-51.7206735;Jataí, State of Goiás, Brazil
37596;48919;7225628;-10.492;-37.19300000000001;CLINICA SAUDE DA FAMILIA MARIA ADALULA DA COSTA;AV PAULO VASCONCELOS;S/N;CENTRO;(79)2651920;49600000.0;SE;Nossa Senhora das Dores;2016;5;-10.4893095;-37.1977624;Av. Paulo Vasconcelos, Nossa Sra. das Dores - SE, 49600-000, Brazil
37599;49366;7375816;-5.92173;-39.26439;UNIDADE BASICA DE SAUDE DO TOME I;SITIO TOME I;S/N;ZONA RURAL;;63645000.0;CE;Deputado Irapuan Pinheiro;2016;5;-5.8718819;-39.2791011;Deputado Irapuan Pinheiro - State of Ceará, 63645-000, Brazil
37603;49477;7407939;-7.2221899999999986;-37.24987;ESF VI INACIO SEBASTIAO SOBRINHO;RUA GERUZA RIBEIRO AGUIAR;S/N;PEDRA DO GALO;;58735000.0;PB;Teixeira;2016;5;-7.221206199999999;-37.25230260000001;Teixeira, State of Paraíba, 58735-000, Brazil
37604;49045;7267452;-6.525;-39.528;UNIDADE BASICA DE SAUDE ROBERIO BOAVENTURA;TRAVESSA JOAQUIM JUCA;S/N;SAO JOSE;;63580000.0;CE;Jucás;2016;5;-6.519558099999999;-39.5233845;R. Joaquim Jucá, Jucás - CE, 63580-000, Brazil
37606;49388;7383460;-8.35474;-36.6913;UNIDADE DE SAUDE DA FAMILIA VILA ANAPOLIS 02;RUA ALIMPIO JOSE DIDIER;260;VILA ANAPOLIS;;55200000.0;PE;Pesqueira;2016;5;-8.360184199999999;-36.7022398;Praça Comendador José Didier, 260 - Centro, Pesqueira - PE, 55200-000, Brazil
37608;49222;7323565;-4.756;-42.576;PS BAIRRO DE FATIMA;RUA PACIFICO FORTES;1822;BAIRRO DE FATIMA;;64110000.0;PI;José de Freitas;2016;5;-4.751380999999999;-42.570537;Rua Pacifico Fortes - Centro - FÁTIMA, José de Freitas - PI, 64110-000, Brazil
37611;49268;7343477;-7.558;-45.242;PS BELA VISTA;RUA MANOEL BEM VINDO DA SILVA;S/N;BELA VISTA;(89) 35671378;64865000.0;PI;Ribeiro Gonçalves;2016;5;-7.5631866;-45.2467067;R. Martiliano da Silva - Bela Vista, Ribeiro Gonçalves - PI, 64865-000, Brazil
37613;49407;7389310;-3.2734400000000003;-39.26802;UNIDADE BASICA DE SAUDE VIEIRA DOS CARLOS;VIEIRA DOS CARLOS;S/N;VIEIRA DOS CARLOS;;62690000.0;CE;Trairi;2016;5;-3.2357921;-39.5036356;Vieira dosCarlos, Trairi - CE, 62690-000, Brazil
37615;49127;7294921;-10.728;-37.187;CLINICA DE SAUDE DA FAMILIA ADOLFO FREIRE DE LIMA;RUA I;S/N;LOTEAMENTO TARSO GAR;;49130000.0;SE;Riachuelo;2016;5;-10.7315193;-37.1865183;Riachuelo - State of Sergipe, Brazil
37616;48835;7197802;-7.39094;-38.77321;ESF SERRINHA;RUA GLICERIO LEITE;S/N;SERRINHA;;63210000.0;CE;Mauriti;2016;5;-7.385647700000001;-38.7756404;Rua Glicerio Leite - Nova Mauriti, Mauriti - CE, 63210-000, Brazil
37617;49232;7325819;-6.343999999999999;-37.747;PACS;RUA MASSILON CAVALCANTE;S/N;NOEL VERAS;;58884000.0;PB;Catolé do Rocha;2016;5;-6.3506615;-37.7446697;R. Massilion Cavalcante, Catolé do Rocha - PB, 58884-000, Brazil
37618;48944;7234201;-10.463;-40.191;USF MONTE ALEGRE;LOTEAMENTO BRISAS DO MONTE;S/N;CIDADE NOVA;7435418277;48970000.0;BA;Senhor do Bonfim;2016;5;-10.4414278;-40.1920703;R. 240-302, Sr. do 48970-000Rua R quadra 12 Casa 17 Brisas Do - R. Monte Santo, Sr. do Bonfim - BA, 48970-000, Brazil
37619;49440;7398867;-6.48503;-37.450340000000004;PSF JARDILINA DOS SANTOS;R FRANCISCO FERNANDES LUCIO DINIZ;20;BELARMINO LUCIO;;58865000.0;PB;São Bento;2016;5;-6.5068869;-37.4466919;R. José Carlos Lúcio Diniz, 20, São Bento - PB, 58865-000, Brazil
37620;48939;7233000;-5.5829999999999975;-42.778;UBS LAGOA NOVA;PROJETO LAGOA NOVA;S/N;ZONA RURAL;32730041;64453000.0;PI;Curralinhos;2016;5;-8.2;-43.1;Lagoa Nova, Canto do Buriti - PI, 64890-000, Brazil
37621;48832;7195281;-3.7460000000000004;-39.783;CENTRO DE SAUDE DA FAMILIA MISSI II;DISTRITO DE MISSI;S/N;DISTRITO DE MISSI;88-36351666;62620000.0;CE;Irauçuba;2016;5;-3.6206697;-39.8193219;Missi, Irauçuba - CE, 62530-000, Brazil
37623;49213;7321201;-6.119;-41.793;POSTO DE SAUDE DA LOCALIDADE MIGUEL ALVES;MIGUEL ALVES;S/N;ZONA RURAL;;64310000.0;PI;Aroazes;2016;5;-4.1689558;-42.8966821;Miguel Alves, PI, 64130-000, Brazil
37626;49358;7373775;-7.751;-37.639;ESF MONTE ALEGRE;SITIO MONTE ALEGRE;S/N;ZONA RURAL;8738381575;56800000.0;PE;Afogados da Ingazeira;2016;5;-7.7480174;-37.6346628;Afogados da Ingazeira, State of Pernambuco, 56800-000, Brazil
37628;49480;7408846;-10.22327;-44.63689;PS PARAIM PSF;LOCALIDADE PARAIM;S/N;ZONA RURAL;;64970000.0;PI;Parnaguá;2016;5;-10.2270195;-44.6393122;Av. do Paraim, Parnaguá - PI, 64970-000, Brazil
37629;48830;7194668;-7.2118800000000025;-36.62944;UNIDADE MISTA DE SAUDE DE SANTO ANDRE;RUA HUMBERTO MATIAS DE MEDEIROS;S/N;CENTRO;8333081029;58675000.0;PB;Santo André;2016;5;-7.2214315;-36.6312669;R. Humberto Matias de Medeiros, Santo André - PB, 58675-000, Brazil
37631;48915;7221754;-12.399230000000001;-39.51549;POSTO DE SAUDE MOCO;FAZENDA MOCO;S/N;ZONA RURAL;;44520000.0;BA;Rafael Jambeiro;2016;5;-12.4083728;-39.5009952;Rafael Jambeiro - State of Bahia, 44520-000, Brazil
37632;49426;7392753;-6.30949;-35.70847;ESTRATEGIA DE SAUDE DA FAMILIA DO CONJUNTO FREI DAMIAO;CONJUNTO FREI DAMIAO;S/N;CENTRO;8432942220;59275000.0;RN;São José do Campestre;2016;5;-6.311272499999999;-35.7070016;São José do Campestre, RN, 59275-000, Brazil
37634;49113;7290446;-6.202000000000001;-42.14;UBS PICARRA;RUA ALCIR LOPES;S/N;PICARRA;;64325000.0;PI;Elesbão Veloso;2016;5;-6.2087739;-42.1331737;Piçarra, Elesbão Veloso - PI, 64325-000, Brazil
37635;49117;7290683;-13.732000000000001;-39.149;PS ELDORADO;FAZENDA ELDORADO;02;ZONA RURAL;73 32563269;45435000.0;BA;Ituberá;2016;5;-13.7360329;-39.1465637;Ituberá, State of Bahia, 45435-000, Brazil
37641;49228;7325398;-3.984;-38.62;UBSF RAIMUNDO JANIO AUGUSTO SUCUPIRA;AVENIDA 25;S/N;JEREISSATI II;;61814084.0;CE;Pacatuba;2016;5;-3.887689;-38.6086857;Av. XXV - Sen. Carlos Jereissati, Pacatuba - CE, 61800-000, Brazil
37643;49089;7281161;-6.075;-35.238;CASA DE SAUDE MULHER DE CORAGEM;RUA ACACIO ROSA;100;CENTRO;;59162000.0;RN;São José de Mipibu;2016;5;-6.0742528;-35.2369601;São José de Mipibu, State of Rio Grande do Norte, Brazil
37645;48898;7218044;-11.56136;-39.28609;UNIDADE BASICA DE SAUDE DA FAMILIA DA CARAIBA;RUA DO CEMITERIO;S/N;DISTRITO DE SALGADAL;7532621523;48730000.0;BA;Conceição do Coité;2016;5;-11.5603908;-39.2811841;Praça do Comércio - s/n, BA, 48740-000, Brazil
37646;48999;7252196;-9.127;-36.459;PSF RIACHO SECO;SITIO RIACHO SECO;S/N;ZONA RURAL;;55320000.0;PE;Lagoa do Ouro;2016;5;-9.1467724;-36.4580775;Lagoa do Ouro - State of Pernambuco, Brazil
37647;49097;7284713;-7.999;-36.051;USF COQUEIRAL;RUA DO COQUEIRAL;45;COQUEIRAL;;55125000.0;PE;Toritama;2016;5;-8.0864522;-34.9685762;Coqueiral, Recife - PE, Brazil
37653;48843;7202725;-10.43871;-39.33064;EQUIPE DE SAUDE DA FAMILIA CURRAL VELHO;POVOADO LAGOA DO MEIO;S/N;ZONA RURAL;;48800000.0;BA;Monte Santo;2016;5;-10.6253532;-39.3941322;pov. Lagoa do Meio - R. Antônio Serapião da Silva, sn, Monte Santo - BA, 48800-000, Brazil
37654;49417;7390785;-8.10779;-35.00898;USF LOTEAMENTO COLONIA;RUA GAROUPA;37;CENTRO;;54090250.0;PE;Jaboatão dos Guararapes;2016;5;-8.1221263;-35.0306324;Rua Garoupa, 37 - Centro, Jaboatão dos Guararapes - PE, 54250-420, Brazil
37655;49509;7413920;-3.95339;-41.25458;PSF PADRE LOTARIO;RUA 07 DE NOVEMBRO;S/N;CENTRO;;64243000.0;PI;São João da Fronteira;2016;5;-3.9394691;-41.2595558;R. Sao Paulo, São João da Fronteira - PI, 64243-000, Brazil
37656;49209;7320035;-9.65964;-35.7522;SAD MACEIO;RUA MIZAEL DOMINGUES;73;POCO;;57080000.0;AL;Maceió;2016;5;-9.666179300000001;-35.7299926;Rua Mizael Domingues, 324 - Centro, Maceió - AL, 57020-600, Brazil
37657;49430;7393377;-6.6863800000000015;-34.93486;UNIDADE DE SAUDE DA FAMILIA SAO MIGUEL;RUA SAO MIGUEL;S/N;CENTRO;83 3296 1577;58295000.0;PB;Baía da Traição;2016;5;-6.6888787;-34.9449015;R. São Miguel, Baía da Traição - PB, 58295-000, Brazil
37659;49158;7303424;-5.916;-35.26300000000001;UBS NOVA VIDA II PARQUE DE EXPOSICOES II;AVENIDA PERIMETRAL II;S/N;VIDA NOVA;;59147120.0;RN;Parnamirim;2016;5;-5.8940793;-35.26853;R. Perimetral - Lot. Projetado, Parnamirim - RN, Brazil
37661;49518;7415281;-7.52925;-46.03123;SERVICO DE ATENCAO A DST HIV AIDS DE BALSAS;RUA ISAAC MARTINS;S/N;CENTRO;(99) 35412197;65800000.0;MA;Balsas;2016;5;-7.529294699999999;-46.0312967;R. Isaac Martins, Balsas - MA, 65800-000, Brazil
37662;49365;7375425;-2.955;-44.806999999999995;UBS RAIMUNDO FIDELES CUTRIM;RUA GETULIO VARGAS;S/N;PAULO VI;98;65225000.0;MA;São João Batista;2016;5;-2.9565806;-44.8054281;Rua Getúlio Vargas, São João Batista - MA, 65225-000, Brazil
37668;49149;7301197;-10.789000000000001;-37.054;POSTO DE SAUDE JACONIAS DOS SANTOS;RUA IRMA ELVIRA DELVECCHIO;S/N;CENTRO;79 32661215;49180000.0;SE;Santo Amaro das Brotas;2016;5;-10.7896598;-37.05676649999999;Santo Amaro das Brotas, State of Sergipe, 49180-000, Brazil
37670;48995;7249470;-3.39512;-44.35913;POSTO DE SAUDE NANCY FERREIRA COSTA;POVOADO CACHOEIRA;S/N;POVOADO CACHOEIRA;98 34632433;65485000.0;MA;Itapecuru Mirim;2016;5;-3.3994278;-44.3518108;Itapecuru Mirim, State of Maranhão, 65485-000, Brazil
37671;49216;7321961;-8.664;-36.006;ESF PANORAMA;VIII TRAVESSA NENEM FERREIRA;S/N;CENTRO;;55470000.0;PE;Panelas;2016;5;-8.6681787;-36.0106593;R. Nenem Ferreira, Panelas - PE, 55470-000, Brazil
37672;48917;7224745;-2.92235;-44.06756;UNIDADE BASICA DE SAUDE JOSE HILARIO TEIXEIRA;POVOADO JUCARAL;S/N;POVOADO JUCARAL;;65140000.0;MA;Presidente Juscelino;2016;5;-8.214628;-35.2307236;Juçaral, Cabo de Santo Agostinho - PE, Brazil
37675;49014;7258747;-12.435;-39.12;PSF SANTO ESTEVAO VELHO;SANTO ESTEVAO VELHO;S/N;ZR;;44180000.0;BA;Antônio Cardoso;2016;5;-12.3983726;-39.145483;Unnamed Road, 44180-000, Antônio Cardoso - BA, Brazil
37676;49350;7371837;-4.167;-40.74800000000001;UBS CAMPESTRE;SITIO CAMPESTRE;S/N;ZONA RURAL;88 3652 2176;62380000.0;CE;Guaraciaba do Norte;2016;5;-4.1632566;-40.7504029;Guaraciaba do Norte, State of Ceará, 62380-000, Brazil
37677;49379;7379153;-2.91887;-39.90915;UNIDADE BASICA DE SAUDE DE PATOS;PATOS;S/N;ZONA RURAL;;62590000.0;CE;Itarema;2016;5;-3.006807;-39.7496574;Patos, Itarema - CE, 62590-000, Brazil
37679;49408;7389361;-7.30813;-38.50915;UBSF V ANTOLANDIA;RUA JOAO CAMBOTA;01;ANTOLANDIA;;58960000.0;PB;Bonito de Santa Fé;2016;5;-7.313814399999999;-38.5136811;Bonito de Santa Fé, State of Paraíba, 58960-000, Brazil
37681;49013;7258739;-13.359000000000002;-39.815;UNIDADA BASICA DE SAUDE HERMES FRANCISCO DE OLIVEIRA;LOTEAMENTO CARLOS ALBERTO ARGOLO;01;CENTRO;73 35561227;45330000.0;BA;Cravolândia;2016;5;-13.5336229;-39.9722509;Lot. Carlos, Jaguaquara - BA, 45345-000, Brazil
37682;49288;7350066;-6.20729;-38.491640000000004;CENTRO DE SAUDE MANOEL VIEIRA;MANOEL VIEIRA;S/N;MANOEL VIEIRA;;59920000.0;RN;São Miguel;2016;5;-6.2153886;-38.5069593;R. Manoel Viêira, São Miguel - RN, 59920-000, Brazil
37687;49511;7414099;-10.95796;-38.78537;USF MANDACARU;POVOADO DE MANDACARU;S/N;ZONA RURAL;(75) 32722397;48790000.0;BA;Tucano;2016;5;-10.9620397;-38.7915112;Tucano, State of Bahia, 48790-000, Brazil
37688;49223;7323670;-4.232;-39.19300000000001;POSTO DE SAUDE NAMBI;RUA VICENTE DE PAULA FONSECA;S/N;SAO DOMINGOS;8533241240;62730000.0;CE;Caridade;2016;5;-4.2365155;-39.2786289;R. Vicente de Paula Fonseca, Caridade - CE, 62730-000, Brazil
37689;49433;7394519;-7.06768;-36.57344000000001;UBSF MAJOR BARATA;SITIO ESCURINHA;00;ZONA RURAL;8333821240;58660000.0;PB;Juazeirinho;2016;5;-7.069346599999999;-36.5794208;Juazeirinho, PB, 58660-000, Brazil
37692;49412;7390319;-8.11785;-35.08876;PSF BONANCA II;AV PRESIDENTE VARGA;S/N;BONANCA;;54800000.0;PE;Moreno;2016;5;-22.906285;-43.1949576;Av. Pres. Vargas, Rio de Janeiro - RJ, Brazil
37694;49464;7405944;-12.601189999999999;-39.039429999999996;POSTO DE SAUDE DA FAMILIA DO PROJETO;PROJETO;S/N;PROJETO;7536382081;44350000.0;BA;Governador Mangabeira;2016;5;-12.6082033;-39.0261874;Corredor do Cantagalo, 80-110, Gov. Mangabeira - BA, 44350-000, Brazil
37695;48865;7206429;-9.312999999999999;-37.286;UNIDADE DE SAUDE DA FAMILIA SAO JOAQUIM;POVOADO TAPUIO;1;ZONA RURAL;;57510000.0;AL;Poço das Trincheiras;2016;5;-9.306178;-37.2849474;Praça Leopoldo Wanderley, s/n - Centro, Poço das Trincheiras - AL, 57510-000, Brazil
37698;49281;7348444;-10.067;-38.35;UNIDADE DE SAUDE DA FAMILIA ESPADUADAS;RUA SANTO ANTONIO;S/N;SANTO ANTONIO;7532032108;48540000.0;BA;Jeremoabo;2016;5;-12.9698503;-39.2617368;Santo Antônio de Jesus, State of Bahia, Brazil
37701;49050;7268246;-5.504;-41.323;POSTO DE SAUDE DA VARZINHA;VARZINHA;S/N;ZONA RURAL;;64330000.0;PI;São Miguel do Tapuio;2016;5;-5.497682699999999;-41.3168197;São Miguel do Tapuio, State of Piauí, 64330-000, Brazil
37704;49499;7412347;-5.5022;-41.32073;UBS ALDENORA ARAUJO;RUA NILO CAMPELO DE MATOS;50;SAO LUIS;;64330000.0;PI;São Miguel do Tapuio;2016;5;-2.5299669;-44.2567292;São Luís - Vila Maranhão, São Luís - State of Maranhão, Brazil
37705;49360;7374097;-7.0416;-36.53082;UNIDADE DE SAUDE DA FAMILIA DA ILHA GRANDE;SITIO ILHA GRANDE;001;ZONA RURAL;8333821240;58660000.0;PB;Juazeirinho;2016;5;-23.1520839;-44.2289441;Ilha Grande, State of Rio de Janeiro, Brazil
37706;49065;7273533;-14.866;-40.839;USF PATAGONIA;RUA FLORIANOPOLES;422;PATAGONIA;;45065030.0;BA;Vitória da Conquista;2016;5;-14.8700894;-40.8572293;R. Florianópolis, 422 - Bairro Brasil, Vitória da Conquista - BA, 45065-030, Brazil
