index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
254;698;2088460;-20.2476466672453;-50.1123902828971;UBS DE PEDRANOPOLIS;RUA ANTONIO MILHORINI;368;CENTRO;(17)38381159;15630000.0;SP;Pedranópolis;2016;5
257;551;2791277;-22.515717744826603;-48.55184555053571;PAS LUIZ ANTONIO IZEPPE IGARACU DO TIETE;RUA LUIZ A AULLO;S/N;CECAP;14 36442055;17350000.0;SP;Igaraçu do Tietê;2016;5
262;525;2746336;-21.312478780745803;-47.567131519316206;UNIDADE MISTA LEONCIO DO NASCIMENTO DE SERRA AZUL;RUA PEDRO SIRIANI;451;CENTRO;(16)39829120;14230000.0;SP;Serra Azul;2016;5
266;559;2093634;-23.1753874993167;-48.126767435800105;UNIDADE DE SAUDE DA FAMILIA 01 PORANGABA;AV LINEU DE CAMPOS E SILVA;135;SAO F DE ASSIS;(15)32571731;18260000.0;SP;Porangaba;2016;5
269;434;2801213;-23.689295;-46.623381393203005;UBS VILA NOVA CONQUISTA SAUDE DA FAMILIA;AVN PRESIDENTE JUSCELINO;759;PIRAPORINHA;40719595;9950810.0;SP;Diadema;2016;5
278;598;2773783;-23.5579705238335;-46.367948055266;UBS VILA SAO PAULO;RUA VINICIUS DE MORAES;386;VIL SAO PAULO;(11)46795347;8530000.0;SP;Ferraz de Vasconcelos;2016;5
280;489;8346;-23.5313522815698;-46.809632778166396;UBS FRANCISCO DIAS DA SILVA;RUA MAL EDGAR DE OLIVEIRA;800;VIL QUITAUNA;(11)36073688;6186010.0;SP;Osasco;2016;5
288;565;2067692;-23.6220065;-45.41081838224979;UBS MASSAGUACU CARAGUATATUBA;RUA ITALIA BAFFI MAGNI;S/N;MASSAGUACU;12 38841999;11677457.0;SP;Caraguatatuba;2016;5
295;674;2059150;-23.5553848743432;-47.8232502937303;PAS DO CERRADO;RUA SABIA;S/N;ATERRADINHO;(15)97868197;18220000.0;SP;Alambari;2016;5
302;735;2034220;-20.1041007041925;-50.5853247642502;CS DE PARANAPUA;RUA DR JULIO AMARAL;2528;CENTRO;(17)36489020;15745000.0;SP;Paranapuã;2016;5
308;483;2750309;-21.3357067108148;-51.6448616981491;CENTRO DE SAUDE DE NOVA GUATAPORANGA;RUA BRASIL;315;CENTRO;(18) 38561249;17950000.0;SP;Nova Guataporanga;2016;5
319;401;7263996;-22.5611188932516;-52.686200108528205;ESF IV DO BAIRRO SANTA RITA DO PONTAL;BAIRRO SANTA RITA DO PONTAL;S/N;ZONA RURAL;18 32831277;19275000.0;SP;Euclides da Cunha Paulista;2016;5
328;1046;2047330;-20.478258132934002;-49.776005744932604;CS DE COSMORAMA;PRACA ANTONIO CANDIDO BORGES;733;CENTRO;(17)3836-9210;15530000.0;SP;Cosmorama;2016;5
331;1112;2053632;-23.6693345;-46.4582620121646;UBS CARLINA;RUA CANDIDO GONCALO MENDES;84;VILA CARLINA;(11)4544-1654;9370810.0;SP;Mauá;2016;5
335;1121;6858538;-20.737283985;-48.9134917257694;ESF VALTER STUK;RUA PROJETADA I;362;CDHU III;(17)32819021;15400000.0;SP;Olímpia;2016;5
354;1018;2025450;-21.262696981429396;-48.3320975303636;UNIDADE BASICA DE SAUDE GINO BASSI;RUA JORNALISTA CLAUDIO LUIS BERCHIELLI;S/N;SANTA MONICA;(16)32036172;14871570.0;SP;Jaboticabal;2016;5
356;1103;2036053;-21.1737334728235;-48.9260244369493;PAS DO JAD PALMEIRAS PINDORAMA;RUA JOSE CASTANHO DA SILVA;S/N;JARDIM DAS PALMEIRAS;(17)35721201;15830000.0;SP;Pindorama;2016;5
376;1194;2041391;-24.008613824843696;-47.16437101364;UBS ENGANO MIRACATU;BR 116KM80;S/N;ENGANO;(13)68471729;11850000.0;SP;Miracatu;2016;5
394;816;6754589;-21.151331416521803;-50.3551730232239;UBS FARMACEUTICO ANTONIO SARAIVA JARDIM IPORA;RUA JEAN PIERRE BRULHART;295;JARDIM IPORA;(18) 3631-2388;16021420.0;SP;Araçatuba;2016;5
400;1024;3540049;-22.34979;-47.401;ESF JERONYMO OMETTO ARARAS;RUA CIRO LAGAZZI;285;JARDIM CANDIDA;(19)35421083;13603027.0;SP;Araras;2016;5
401;1039;2069261;-23.194018356050602;-49.39862966537479;ESF TETO DR FARID ABRAHAO JOSE PEDRO PIRAJU;RUA PROFESSOR CAMILO GOLFIERI;280;CONJUNTO RESIDENCIAS;(14)33517886;18800000.0;SP;Piraju;2016;5
422;1630;2059525;-23.6491322249999;-47.5746801202081;PSF PAULISTANO;RUA LUIZ CARLOS DE ABREU;200;JD PAULISTANO;(15)32923875;18160000.0;SP;Salto de Pirapora;2016;5
425;1652;2745739;-20.4077482223505;-47.419395446776;CLINICA DE ESPECIALIDADES MEDICAS;RUA AGNELO DELFINO BARBOSA;465;CENTRO;(16)31331275;14460000.0;SP;Cristais Paulista;2016;5
444;1698;2071487;-21.4838075637811;-51.5296983718857;CS I DR TAKASHI ENOKIBARA;RUA ESPIRITO SANTO;135;METROPOLE;(18)38223151;17900000.0;SP;Dracena;2016;5
450;2396;2058219;-24.1097223758691;-48.806354999540794;UNIDADE PSF ALTO DA BRANCAL ITAPEVA;BAIRRO ALTO DA BRANCAL;S/N;ALTO DA BRANCAL;(15)35267299;18406380.0;SP;Itapeva;2016;5
459;2030;6281419;-23.8518548011773;-46.9443869590746;USF CENTRO;RUA IVONE PIRES GUIMARAES;160;CENTRO;(11)46861397;6890000.0;SP;São Lourenço da Serra;2016;5
468;2395;2033062;-22.222579999999997;-49.663070000000005;USF MARIA LUCIA FERREIRA CAVALLINI;RUA GUARANTA;105;JD EUCALIPTOS;(14)34062000;17400000.0;SP;Garça;2016;5
470;2351;3846660;-23.5329079627984;-47.4448871612535;UNIDADE BASICA DE SAUDE JARDIM ARCHILA;RUA LAZARO BUENO DE ARRUDA;68;ANGELO VIAL;(15) 32473012;18111660.0;SP;Votorantim;2016;5
481;2238;2791102;-22.5101280212396;-48.550515174864294;PAS ADMA ARIK RAYES IGARACU TIETE;RUA HERCULES PERACOLI;63;VILA MANOEL RAYAS;14 36441000;17350000.0;SP;Igaraçu do Tietê;2016;5
501;2282;6230474;-21.024582644572803;-47.3732802928901;ESF SANTA CRUZ;FIORAVANTE MALAGUTTI;100;FIGUEIREDO WALTER;(16) 3665-9568;14350000.0;SP;Altinópolis;2016;5
505;2043;6317685;-24.457733631133298;-47.8163623809801;USF ARAPONGAL OESTE REGISTRO;RUA PROJETADA A;180;ARAPONGAL;(13)3822-2390;11900000.0;SP;Registro;2016;5
510;2365;2088479;-23.0545198917382;-49.62987899780129;CENTRO DE SAUDE DE IPAUCU;RUA 7 DE SETEMBRO;651;CENTRO;(14)3441026;18950000.0;SP;Ipaussu;2016;5
514;2353;2035812;-23.2773041725152;-47.3052835464464;UBS 07 SANTA TEREZINHA ITU;RUA ANTONIO FAUSTINO FILHO;82;CRUZ DAS ALMAS;(11) 40132749;13310400.0;SP;Itu;2016;5
516;2314;2022907;-22.8717970848077;-47.0283079147325;CENTRO DE SAUDE VILA 31 DE MARCO;RUA ANTONIO PAVIN;1065;JARDIM CONCEICAO;(19)32070074;13091010.0;SP;Campinas;2016;5
526;2409;2716577;-20.2977132797235;-49.733519554136706;CS DE AMERICO DE CAMPOS;RUA SAO JOAO;617;CENTRO;(17)34451206;15550000.0;SP;Américo de Campos;2016;5
529;2455;6403719;-20.4092931747431;-47.4163699150072;EQUIPE DE SAUDE DA FAMILIA CRISTAIS PAULISTA;RUA SEBASTIAO RODRIGUES DE SOUZA;155;CENTRO;(16) 3133-1275;14460000.0;SP;Cristais Paulista;2016;5
542;2412;2048833;-24.0180221483629;-48.6856194863319;UNIDADE DE SAUDE PACOVA;RUA 1 ACESSO RODOVIA ESPIRIDIAO LUCIO MARTINS;S/N;PACOVA;(15)35222996;18400970.0;SP;Itapeva;2016;5
550;2436;3737659;-23.034797499319897;-49.1653301708879;ESF NOVE DE JULHO;RUA BRASILINO DE FREITAS NEGRAO;S/N;PARQUE NOVE DE JULHO;14-37141516;18760000.0;SP;Cerqueira César;2016;5
575;2444;2041405;-24.245914220809198;-47.3271274566637;UNIDADE DE ESF V MUSACEA P BARROS;RUA MARIA JOSE NOGUEIRA BRUNETTO;S/N;MUSACEA;1338477010;11850000.0;SP;Miracatu;2016;5
576;2481;2040956;-21.620537600000002;-49.0745678;CENTRO DE SAUDE III BORBOREMA;RUA DA BANDEIRA;348;CENTRO;(16)32661211;14955000.0;SP;Borborema;2016;5
579;2443;9172;-23.230032920836702;-45.8842706680284;UBS JARDIM SATELITE;AVENIDA ANDROMEDA;1960;JARDIM SATELITE;012 39316530;12230000.0;SP;São José dos Campos;2016;5
596;2716;6769500;-22.22845101;-50.890211685938;ESF PADRE MAX;RUA GUIDO VISNADI;S/N;CONJUNTO PLANALTO;(18) 3265-7769;19600000.0;SP;Rancharia;2016;5
606;2508;2052148;-23.592;-48.053000000000004;USF DR WALDOMIRO DE CARVALHO CHAPADINHA;RUA MOISES NALESSO;927;CHAPADINHA;(15)32728623;18206800.0;SP;Itapetininga;2016;5
616;2569;2097834;-22.9992771148675;-47.0480489730821;UBS SAUDE MACUCO;RUA VALDEMAR LAZARETTI;01;MACUCO;(19)38812336;13279407.0;SP;Valinhos;2016;5
621;2470;2067439;-22.9621446132653;-49.8824357986436;UBS VILA SAO LUIZ;RUA CELESTINO LOPES BAHIA;523;VILA SAO LUIZ;14 33026100;19911205.0;SP;Ourinhos;2016;5
623;2649;7418108;-21.7365875281558;-48.1563018569946;USF JARDIM ADALBERTO ROXO;AVENIDA PABLO PICASSO;1420;JARDIM ADALBERTO ROX;;14806810.0;SP;Araraquara;2016;5
624;2708;2064146;-20.536097;-47.4023316256775;UBS ESF JD LUIZA;AV NELSON JAPAULO;1731;JD LUIZA;(16)37040071;14407495.0;SP;Franca;2016;5
651;2496;2032112;-23.67565;-46.4172;UBS JARDIM SANTISTA;RUA JANUARIO BOCCIA;120;JARDIM SANTISTA;(11)4576-2210;9341030.0;SP;Mauá;2016;5
661;2570;9237;-23.137668371199897;-45.9102129936205;UBS VILA PAIVA;RUA JOAO PEDRO DA ROCHA;181;VILA PAIVA;(12) 39213466;12213510.0;SP;São José dos Campos;2016;5
672;2607;2022419;-20.96043;-48.48977;E S F DR MAURO BURJAILI;RUA JOSE FAVERO;1100;DISTRITO DE BOTAFOGO;33457106;14718042.0;SP;Bebedouro;2016;5
676;2529;2036231;-23.2164394855493;-47.9077506065355;UBS I BAIRRO DOS TORNINOS CESARIO LANGE;RODOVIA OTAVIO PILON;S/N;TORNINOS;(15) 3246-8040;18285000.0;SP;Cesário Lange;2016;5
707;2447;2050188;-20.3021911754183;-50.012617830836895;USF AMADEU GARCIA DE SOUZA PARISI;RUA AURELIO PARISI;292;CENTRO;(17)38391138;15525000.0;SP;Parisi;2016;5
725;2511;2036835;-23.8060426712029;-48.6092877387986;UNIDADE DO PSF I CONJUNTO HABITACIONAL SAO JOAO BURI SP;RUA TUCANO;S/N;CONJUNTO SAO JOAO;;18290000.0;SP;Buri;2016;5
726;2622;2049082;-20.5199074745172;-47.40976095199449;UBS GUANABARA;RUA JAMIL ABDALA;351;JAD GUANABARA;(16)37246126;14405442.0;SP;Franca;2016;5
727;2677;6793827;-20.901463515;-51.3788477947637;UAS NORTE ANDRADINA;RUA ITAR TAKATSU;115;JARDIM DAS TULIPAS;18 37226771;16901601.0;SP;Andradina;2016;5
728;2578;3200388;-21.7789228838555;-48.5621404276762;ESF JARDIM SAO PAULO NOVA EUROPA;RUA DOS ANTURIOS;584;JARDIM SAO PAULO;(16)33871711;14920000.0;SP;Nova Europa;2016;5
743;2425;2083442;-21.0217916965479;-48.0314755439744;UBS DR CALIL DAMIAO FILHO PONTAL;RUA HENRIQUE LOURENCO MARANHAO;70;NOVA PONTAL;(16) 39532600;14180000.0;SP;Pontal;2016;5
748;2675;2074613;-22.715381383895195;-49.5723938941941;USF CAPORANGA SCRPARDO;RUA SEBASTIAO M SANTOS;S/N;DISTRITO CAPORANGA;(14)33741200;18900000.0;SP;Santa Cruz do Rio Pardo;2016;5
762;2414;6799663;-21.0892009735101;-47.151045799254;UNIDADE BASICA DE SAUDE DE SANTO ANTONIO DA ALEGRIA;RUA MARECHAL DEODORO;0;CENTRO;16-36681166;14390000.0;SP;Santo Antônio da Alegria;2016;5
771;2402;2025302;-21.357996;-48.234056727223205;UNIDADE DO PROGRAMA DE SAUDE DA FAMILIA PSF I DE GUARIBA;AVENIDA ERNESTO DE ANGELIS;925;JARDIM PAULISTANO;(16)32515137;14840000.0;SP;Guariba;2016;5
822;2848;3850315;-22.472115755080498;-48.9622879028306;UNIDADE SAUDE DA FAMILIA DIRCE PORTO BICALHO AYUB AGUDOS;RUA PROF LUIZ PEDRO DA CUNHA;545;JARDIM EUROPA;32610351;17120000.0;SP;Agudos;2016;5
826;2812;6003583;-22.5902724266046;-47.5212764739976;USF ANGELINA PLATINETTI MASSARI DE IRACEMAPOLIS;RUA PADRE ELIAS FADUL;233;JARDIM HERMINIO DEMA;(19) 3456-3930;13495000.0;SP;Iracemápolis;2016;5
828;2954;2801116;-23.66949;-46.611779999999996;UBS VILA SAO JOSE SAUDE DA FAMILIA;RUA BARAO DE IGUAPE;98;VIL SAO JOSE;(11)40711179;9950430.0;SP;Diadema;2016;5
835;3045;2750392;-21.851329999999997;-51.39216;UNIDADE BASICA DE SAUDE EULINA RAMOS PASSOS SANTO EXPEDITO;RUA DR ARMANDO NOVAIS JUNIOR;208;CENTRO;(18)32671249;19190000.0;SP;Santo Expedito;2016;5
851;2835;8133;-23.4974263318463;-46.7719156188965;UBS VILA MENCK;R RIBEIRAO PIRES;S/N;VIL MENCK;11 36597278;6270250.0;SP;Osasco;2016;5
853;2853;3020908;-23.0688056;-48.9335725;ESF II DR FERNANDO HIRATA AVARE;MAZZONI NEGRAO;190;DUILIO GAMBINI;14 37312121;18706707.0;SP;Avaré;2016;5
858;3001;2048779;-22.2368280459132;-49.9182391366959;USF JOQUEY CLUBE;RUA JAPAO;380;JOQUEY CLUBE;14-34174034;17521440.0;SP;Marília;2016;5
866;2903;2047292;-20.8999228477472;-47.578074932096996;UBS DE VIL LIDIA UBS DR SHIRLEY AGDA GARCIA BARROS;PRCA SEBASTIAO V NOGUEIRA;S/N;VILA LIDIA;(16)37615993;14300000.0;SP;Batatais;2016;5
873;2965;5177510;-21.8420863151544;-47.466323375700505;UBS ARLINDO DE VICENTE PORTO FERREIRA;RUA VANDERLEI BUENO MESQUITA;40;JARDIM PASCHOAL SALZ;;13660000.0;SP;Porto Ferreira;2016;5
918;2883;2750775;-22.171955108641896;-52.13160753249971;POSTO DE SAUDE ASSENTAMENTO AREIA BRANCA;ASSENTAMENTO AREIA BRANCA;S/N;ZONA RURAL;18 39961125;19430000.0;SP;Marabá Paulista;2016;5
948;2861;2022443;-20.9623217582697;-48.471271991728294;E S F DR RAMIRO DE SOUZA LIMA;RUA IRMA CRUCIFIXO;875;RES FURQUIM;(17)3342-8014;14702100.0;SP;Bebedouro;2016;5
970;2963;2090422;-23.6307865;-49.3151823;UNIDADE MISTA DE SAUDE DE CORONEL MACEDO;AVENIDA PRESIDENTE CASTELO BRANCO;240;CENTRO;(14)37677101;18745000.0;SP;Coronel Macedo;2016;5
975;3000;2069695;-22.7750122547143;-45.69709539413321;UBS RIO PRETO DO MEIO;ESTRADA ESTADUAL SP 46 OSWALDO BARBOSA GUISARD;S/N;RIO PRETO DO MEIO;;12450000.0;SP;Santo Antônio do Pinhal;2016;5
979;3113;2032791;-22.722795009612398;-45.1056361198412;UBS VILA NUNES;RUA JOAO C GUEDES;150;VILA NUNES;(12)3153-1277;12603200.0;SP;Lorena;2016;5
983;3057;2791412;-22.5196981430047;-48.7179279327378;UNIDADE DE SAUDE DA FAMILIA SANTA RITA;RUA PARAGUAI;331;SANTA RITA;(14)32981026;17290000.0;SP;Macatuba;2016;5
988;3128;2765764;-23.7524414062493;-45.818095207213;USF BORACEIA;ALAMEDA PENAPOLIS;S/N;BORACEIA;(12)38676109;11626312.0;SP;São Sebastião;2016;5
991;3027;5710367;-20.636668999377;-51.1066610199469;UBS VALTER GATTI;RUA CEL BASILEU ESTRELA;S/N;LOTEAMENTO NOVA VENE;18-3746-1246;15370000.0;SP;Pereira Barreto;2016;5
998;2941;2052709;-22.2997784614557;-49.0763139724717;UNIDADE BASICA DE SAUDE JARDIM GODOY;ALAMEDA FLOR DO AMOR;10;JARDIM GODOY;(14)3237-5065;17021270.0;SP;Bauru;2016;5
1008;2810;2077086;-20.4275570617021;-47.8245929501746;PSF VILA MATARAZZO;RUA CONDE FRANCISCO MATARAZZO;2635;VILA MATARAZZO;(16)38311388;14580000.0;SP;Guará;2016;5
1009;2866;2063689;-22.1937775611871;-46.742234230040104;UBS DR VALTER FAUSTINO PEREIRA V PALMEIRAS E S PINHAL SP;RUA SEIS DE MARCO;S/N;VILA PALMEIRAS;(19)6513580;13990000.0;SP;Espírito Santo do Pinhal;2016;5
1013;3137;2091860;-20.8112265;-48.8058357;UBS RAPHAEL CAZARINI;R DR SALOMAO GALIB TANNURI;197;CENTRO;17 38171470;14735000.0;SP;Severínia;2016;5
1021;2860;8419;-23.5802865028374;-46.8033456802355;UBS LIA BUARQUE DE MACEDO GASPARINI;AVENIDA CLOVIS ASSAF;460;VILA DA CONQUISTA;(11)36057445;6145080.0;SP;Osasco;2016;5
1030;2944;6032478;-22.9073425;-47.060156272973096;CENTRO DE SAUDE SATELITE IRIS I;RUA REVERENDO JOSE COELHO FERRAZ;21;CIDADE SATELITE IRIS;19-32273525;13059662.0;SP;Campinas;2016;5
1072;3135;2086700;-22.930902242659897;-46.272375583647296;UBS II DE JOANOPOLIS;RUA FRANCISCO WOLHERS;113;CENTRO;(11)4888-9208;12980000.0;SP;Joanópolis;2016;5
1083;3018;2051915;-20.211693165;-50.9267774238433;ESF BELA VISTA SANTA FE DO SUL;RUA TRINTA TRES;635;JARDIM PRATA;(17)36311319;15775000.0;SP;Santa Fé do Sul;2016;5
1086;3079;6240763;-22.658239603041896;-45.0060939788805;ESF VILA CACARRO;PRACA PLACIDO GUEDES MAGALHAES;S/N;VILA CACARRO;;12630000.0;SP;Cachoeira Paulista;2016;5
1099;2864;2751089;-22.6097667217248;-51.722474098204096;UBS I THEODORA CORDEIRO DE ANDRADE COM SERVICO DE ESF;RUA PARANAPANEMA;535;DISTRITO DE ITORORO;(18) 3269-7117;19208000.0;SP;Pirapozinho;2016;5
1105;2807;7202121;-21.694457429411603;-51.08800426125529;UBS PARQUE CECAP;R PROF NOEMIA BUENO DO VALE;145;PARQUE CECAP;;17800000.0;SP;Adamantina;2016;5
1138;3396;2052318;-23.428237438201197;-46.5220570564257;UBS MORROS;RUA DELMIRO;299;JD DOS AFONSOS;1124045444;7131430.0;SP;Guarulhos;2016;5
1139;3209;2094177;-21.017156839370102;-47.757654190062105;USF V JOAO AUGUSTO DOS REIS;RUA AMADOR BUENO;S/N;VILA PAULISTA;(16)36902955;14680000.0;SP;Jardinópolis;2016;5
1159;3440;2062143;-22.354992497248602;-49.0566292405128;UNIDADE BASICA DE SAUDE JARDIM EUROPA;RUA HERMES CAMARGO BATISTA;164;PARQUE JARDIM EUROPA;(14)3227-7322;17017492.0;SP;Bauru;2016;5
1162;3497;2057204;-23.1408977508538;-47.084956169127;UBS DO BAIRRO MONTE SERRAT;RUA DUILIO CHINARELI;120;MONTE SERRAT;(11)45910330;13295000.0;SP;Itupeva;2016;5
1164;3459;2790297;-22.5124239921563;-48.560192584990006;CENTRO DE SAUDE III DE IGARACU DO TIETE;RUA FERNANDO JATOBA;352;CENTRO;14 36441282;17350000.0;SP;Igaraçu do Tietê;2016;5
1165;3422;2750937;-21.50925;-51.43403;ESTRATEGIA DE SAUDE DA FAMILIA VII;RUA SAO SALVADOR;2182;JARDIM DOS PASSAROS;(18) 3841-3452;17890000.0;SP;Junqueirópolis;2016;5
1168;3458;2042762;-21.875939505;-51.8402588050568;ESF VILA LUIZA;RUA CANDIDO DE ALMEIDA;205;VILA LUIZA;(18)32717999;19400000.0;SP;Presidente Venceslau;2016;5
1173;3215;7462328;-21.612369231984896;-51.1661572208404;UNIDADE DE SAUDE DA FAMILIA DE FLORIDA PAULISTA II;RUA CEARA;99;VILA MONTEIRO;;17830000.0;SP;Flórida Paulista;2016;5
1180;3528;2049104;-20.592133998870302;-47.37197399139271;UBS AEROPORTO III;RUA DENIZART TREVISANI;1971;JAD AEROPORTO III;(16)37017177;14404225.0;SP;Franca;2016;5
1188;3472;2092387;-22.041277885436397;-48.33870649337629;UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU;AVENIDA 27 DE DEZEMBRO;300;CENTRO;(16) 33491124;14935000.0;SP;Trabiju;2016;5
1202;3530;2035944;-22.738823890685396;-47.4025940895067;UNIDADE BASICA DE SAUDE 31 DE MARCO;RUA 23 DE MAIO;S/N;31 DE MARCO;(19)34546515;13453153.0;SP;Santa Bárbara d'Oeste;2016;5
1208;3469;2787628;-23.7714529037469;-46.696679592131204;AMA UBS INTEGRADA JARDIM MIRNA;RUA DR JUVENAL HUDSON FERREIRA;13;JARDIM MIRNA;(11)55265175;4856140.0;SP;São Paulo;2016;5
1223;3360;2716437;-20.953346399265698;-49.1776695349784;ESF DR EDUARDO LAINETTI;RUA FRANCISCO ABDALLA;220;SAO MIIGUEL;(17)31010220;15890000.0;SP;Uchoa;2016;5
1224;3370;7248172;-21.28766;-47.428509999999996;ESTRATEGIA SAUDE DA FAMILIA SANTA CRUZ DA ESPERANCA;RUA GILBERTO RODRIGUES XAVIER;70;VILA SAO PAULO;16366611179;14250000.0;SP;Santa Cruz da Esperança;2016;5
1225;3449;3935574;-22.3570865196587;-47.3858295274694;ESF DR BENTO FERES ARARAS;RUA JULIA LUIZ RUETTE;245;JARDIM OURO VERDE II;19-35425453;13607507.0;SP;Araras;2016;5
1227;3450;2022788;-22.9073425;-47.060156272973096;CENTRO DE SAUDE PERSEU LEITE DE BARROS;AV PAULO PROVENZA SOBRINHO;1580;V PERSEU LEITE DE BA;(19)32273200;13060356.0;SP;Campinas;2016;5
1236;3338;2070499;-23.301574999313804;-48.0526853360855;UBS ORLANDO DE OLIVEIRA;RUA JOAQUIM PAIFER SOBRINHO;256;JARDIM SANTO ANTONIO;(15)32539030;18255000.0;SP;Quadra;2016;5
1240;3592;2059681;-23.8064825534814;-46.0521984100329;UNIDADE BASICA DE SAUDE JARDIM INDAIA;RUA SAO FRANCISCO DO SUL;84;JARDIM INDAIA;(13)33131971;11250000.0;SP;Bertioga;2016;5
1241;3452;2044242;-22.3299586772912;-49.0794682502732;UNIDADE BASICA DE SAUDE CENTRO;RUA QUINTINO BOCAIUVA;545;CENTRO;(14)32348795;17015100.0;SP;Bauru;2016;5
1247;3400;2773031;-23.16859;-47.754;UBS DA FAMILIA NOVA CERQUILHO CERQUILHO;RUA SAO JOSE;1080;NOVA CERQUILHO;(15)32841155;18520000.0;SP;Cerquilho;2016;5
1271;3534;2072327;-23.463;-46.533;UBS TRANQUILIDADE;AVENIDA EMILIO RIBAS;1897;JD TRANQUILIDADE;1124252799;7051000.0;SP;Guarulhos;2016;5
