index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
23652;35351;2683253;-25.136.117.935.179.800;-501.570.940.017.686;UNIDADE BASICA DE SAUDE AGOSTINHO BRENNER;RUA FREUD;S/N;MARIA OTILIA;(42) 39011729;84045430.0;PR;Ponta Grossa;2016;5
23658;35243;2512858;-269.062.559.992.379;-492.401.404.600.146;ESTRATEGIA SAUDE DA FAMILIA ALBERT SABIN;RUA CAXIAS DO SUL;295;ENCANO DO NORTE;(47)3394-4103;89085450.0;SC;Indaial;2016;5
23659;35588;2251132;-29.423.449.549.900.800;-517.661.555.137.498;UNIDADE SANITARIA DE WESTFALIA;RUA PROFESSOR HENRIQUE DREMEYER;301;CENTRO;(51)37624720;95893000.0;RS;Westfalia;2016;5
23665;35586;2250144;-27.576.638.460.158.500;-545.038.604.736.312;POSTO DE SAUDE DA SEDE E ESF 1 NOVO MACHADO;AVENIDA PRATOS;380;CENTRO;(55)35441010;98955000.0;RS;Novo Machado;2016;5
23667;35356;2683369;-25.092.547;-501.614.420.592.942;UNIDADE DE SAUDE DA FAMILIA CLEON FRANCISCO C DE MACEDO;RUA PADRE DENIS QUILTY;S/N;VILA RUBINI;(42)39011960;84030455.0;PR;Ponta Grossa;2016;5
23668;35483;2253356;-31.747.763.156.889.800;-523.677.921.295.151;UBS COHAB GUABIROBA;RUA DOUTOR ARNALDO DA SILVA FERREIRA;362;GUABIROBA;(53) 2859124;96040050.0;RS;Pelotas;2016;5
23669;35363;2683970;-251.424.479.484.551;-49.884.216.785.429.400;UNIDADE DE SAUDE DA FAMILIA DA ZONA RURAL CRUTAC;CERRADO GRANDE;S/N;ITAIACOCA;(42)32226581;84126400.0;PR;Ponta Grossa;2016;5
23679;35434;6752926;-281.839.865.262.373;-492.199.960.405.178;ESF 02;ADERBAL RAMOS DA SILVA;127;CENTRO;48 3652131;88890000.0;SC;Grão Pará;2016;5
23685;35340;2411474;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA ALVORADA;RUA VOLUNTARIOS DA PATRIA;345;ALVORADA;(04)93531304;89825000.0;SC;Xaxim;2016;5
23693;35592;2254247;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE SETE DE SETEMBRO;SETE DE SETEMBRO;S/N;SETE DE SETEMBRO;;98900000.0;RS;Santa Rosa;2016;5
23696;35479;2253275;-317.634.594.440.451;-523.230.099.678.024;UBS CSU CRUZEIRO;RUA BARAO DE ITAMARACA;690;CENTRO;(53) 2852233;96075040.0;RS;Pelotas;2016;5
23702;35593;2254255;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE SULINA;TRAVESSA TAPES;S/N;SULINA;55 3511 7071;98900000.0;RS;Santa Rosa;2016;5
23704;35478;2253232;-31.760.369.539.259.800;-522.296.261.787.399;UBS LARANJAL;RUA SAO BORJA;683;LARANJAL;(53) 2856019;96090660.0;RS;Pelotas;2016;5
23711;35471;2253011;-315.420.484.542.838;-524.645.876.884.445;UBS VILA NOVA;COLONIA VILA NOVA;100;7 DISTRITO;(53)2247275;96010971.0;RS;Pelotas;2016;5
23712;35341;2411482;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA GUARANY;RUA CORONEL ERNESTO BERTAZO;S/N;CENTRO;(49)3531197;89825000.0;SC;Xaxim;2016;5
23715;35547;2665093;-27.645;-48.668;CENTRO DE SAUDE MEDIO ARIRIU;RUA NELSON BALTAZAR SCHUTZ;S/N;ARIRIU;(48)30475544;88135202.0;SC;Palhoça;2016;5
23718;35596;2254549;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE AGRICOLA;RUA BENVINDO GIORDANI;S/N;VILA AGRICOLA;;98900000.0;RS;Santa Rosa;2016;5
23728;35473;2253119;-31.754.908.561.705.600;-5.232.899.665.832.370;UBS AREAL I;RUA APOLINARIO PORTO ALEGRE;290;AREAL;(53) 2858991;96080010.0;RS;Pelotas;2016;5
23729;35240;6787525;-281.406.641.006.462;-54.748.005.867.002.700;ESF 3 EXPOCEL;JACO REINALDO HAUPENTALL;1691;EXPOCEL;5533591193;97900000.0;RS;Cerro Largo;2016;5
23730;35360;2683989;-25.098.781.585.692.600;-501.388.978.958.115;UNIDADE DE SAUDE DA FAMILIA MADRE JOSEFA;RUA BITURUNA;S/N;VILA PRINCESA;(42) 39011724;84025490.0;PR;Ponta Grossa;2016;5
23732;35424;2512866;-268.812.489.509.575;-49.286.255.836.485.300;UNIDADE BASICA DE SAUDE ADELE KUEHL;RUA AUGUSTO MAASS;3322;ARAPONGAS;(47)3338611;89083715.0;SC;Indaial;2016;5
23733;35529;2226634;-294.440.980.747.993;-505.821.081.078.304;POSTO MUNICIPAL DE SAUDE SANTA ISABEL;RUA BENJAMIN CONSTANT;2280;SANTA ISABEL;(54)2442567;95400000.0;RS;São Francisco de Paula;2016;5
23742;35322;6272339;-23.303.997.516.631.300;-500.684.094.429.002;UNIDADE BASICA DE SAUDE VILA SANTA TEREZINHA;RUA MUNICIPAL;S/N;VILA SANTA TEREZINHA;(43) 3534-3304;86430000.0;PR;Santo Antônio da Platina;2016;5
23747;35485;2253585;-317.522.370.815.268;-52.368.564.605.711.400;UBS FRAGET;RUA TRES;81;FRAGATA;(53)2213500;96050540.0;RS;Pelotas;2016;5
23748;35510;6936636;-25.886.621.475.219.000;-508.260.369.300.828;UNIDADE DE SAUDE PSF I CENTRO;AVENIDA BARAO DO RIO BRANCO;S/N;CENTRO;;84570000.0;PR;Mallet;2016;5
23751;35507;6515169;-25.091.159.668.056.800;-542.431.753.258.263;ESTRATEGIA SAUDE DA FAMILIA BAIRRO RENASCER;RUA CAMPO GRANDE ESQUINA COM RUA PARANA;S/N;RENASCER;45 3244 1156;85890000.0;PR;Missal;2016;5
23752;35218;2385856;-282.399.511.140.131;-486.692.841.969.227;UNIDADE SAUDE DA FAMILIA DE GUAIUBA;RUA GERAL;896;GUAIUBA;48 3356 0996;88780000.0;SC;Imbituba;2016;5
23755;35215;2385767;-282.399.511.140.131;-486.692.841.969.227;UNIDADE SAUDE DA FAMILIA DE ARACATUBA;ESTRADA GERAL;56;ARACATUBA;48 32556482;88780000.0;SC;Imbituba;2016;5
23757;35484;2253364;-316.246.283.054.343;-525.050.568.580.612;UBS CASCATA;5 DISTRITO KM 87 BR 392;100;COLONIA;(53) 2775133;96140000.0;RS;Pelotas;2016;5
23761;35355;2683342;-250.661.873.817.437;-49.881.169.795.988.500;UNIDADE DE SAUDE DA FAMILIA BISCAIA;DISTRITO DE ITAIACOCA;S/N;ITAIACOCA;(42)2541355;84126000.0;PR;Ponta Grossa;2016;5
23762;35241;6183085;-256.414.002.186.938;-49.323.293.194.711.800;UNIDADE DE SAUDE NACOES;RUA EGITO;478;NACOES;4136274601;83823082.0;PR;Fazenda Rio Grande;2016;5
23764;35469;2233118;-313.467.299.938.193;-52.002.604.007.719.400;ESF NOVA ESPERANCA SAO LOURENCO DO SUL;RUA HOMERO COLVARA DE SOUZA;S/N;NOVA ESPERANCA;(53)32512358;96170000.0;RS;São Lourenço do Sul;2016;5
23766;35480;2253305;-31.719.597.880.829.100;-5.234.432.006.299.150;UBS PEDREIRAS;9 DISTRITO;100;COLONIA;(53) 2859237;96010971.0;RS;Pelotas;2016;5
23773;35482;2253321;-31.720.179.319.380.800;-523.052.644.729.599;UBS ARCO IRIS;AVENIDA PERY RIBAS;523;ARCO IRIS;(53) 2776331;96010000.0;RS;Pelotas;2016;5
23779;35349;2683423;-252.745.950.222.008;-502.342.772.483.811;UNIDADE DE SAUDE DA FAMILIA JOAO DE OLIVEIRA BELLO;RUA TIBURCIO PUPPO;95;CENTRO DE GUARAGI;42 32701207;84120000.0;PR;Ponta Grossa;2016;5
23781;35481;2253313;-31.630.915.403.365.100;-52.436.177.730.558.700;UBS MONTE BONITO;9 DISTRITO;100;COLONIA;(53) 2773017;96115970.0;RS;Pelotas;2016;5
23795;35580;2223856;-302.880.728.244.773;-5.024.985.551.833.960;ESF JOAO GERALDO RODRIGUES PAULINO;AV SALZANO VIEIRA DA CUNHA;315;MAGISTERIO;(51)3686 2053;95599000.0;RS;Balneário Pinhal;2016;5
23797;35357;2683334;-250.848.233.699.791;-501.770.710.945.115;UNIDADE BASICA DE SAUDE ALCEU SCHULHI;PRACA GETULIO VARGAS;S/N;NOVA RUSSIA;(42)39011751;84070550.0;PR;Ponta Grossa;2016;5
23815;35583;2234750;-276.175.274.499.813;-52.843.714.350.148.200;AMBULATORIO MUNICIPAL TRES PALMEIRAS;RUA FERNANDO FERRARI;250;CENTRO;(54)33671137;99675000.0;RS;Três Palmeiras;2016;5
23819;35579;2224275;-298.544.776.439.658;-50.290.088.653.563.000;POSTO DE SAUDE BORUSSIA;ESTRADA DA BORUSSIA;480;BORUSSIA;;95520000.0;RS;Osório;2016;5
23821;35358;2683458;-250.854.349.136.345;-502.070.474.624.619;UNIDADE BASICA DE SAUDE JAMIL MUSSI;AVENIDA PAUL HARRIS;S/N;SABARA;(42)39011763;84062170.0;PR;Ponta Grossa;2016;5
23827;35256;2302241;-267.753.476.727.181;-51.019.034.758.998.000;POSTO DE SAUDE BAIRRO RANCHO FUNDO;RUA HENRIQUE VEBBER DA SILVA;15;RANCHO FUNDO;(49)35610941;89509257.0;SC;Caçador;2016;5
23828;35359;2683474;-251.107.656.955.712;-501.607.847.213.731;UNIDADE BASICA DE SAUDE JAYME GUSMANN;RUA NILO PECANHA;S/N;VILA ESTRELA;(42)39011740;84040040.0;PR;Ponta Grossa;2016;5
23829;35518;2264447;-30.030.036.774.766.300;-512.286.604.637.023;UNIDADE DE SAUDE SAO VICENTE MARTIR;RUA EMILIA PERRONI FERNANDES;110;CAMAQUA;51 3289-5550;91900000.0;RS;Porto Alegre;2016;5
23832;35350;2658224;-265.892.744.064.323;-487.051.177.024.827;UNIDADE BASICA DE SAUDE MORRO GRANDE;ESTRADA GERAL MORRO GRANDE;S/N;MORRO GRANDE;(47)34470056;89245000.0;SC;Araquari;2016;5
23849;35277;2700859;-27.398.036.050.907.800;-534.669.519.596.144;UNIDADE DE SAUDE DA FAMILIA TAQUARUCU DO SUL;RUA PERU;24;CENTRO;(55)37391035;98410000.0;RS;Taquaruçu do Sul;2016;5
23853;35217;2385805;-282.399.511.140.131;-486.692.841.969.227;UNIDADE SAUDE DA FAMILIA DE NOVA BRASILIA;RUA JOAO DE CARVALHO;962;NOVA BRASILIA;48 3255 7550;88780000.0;SC;Imbituba;2016;5
23856;35477;2253208;-317.786.300.182.333;-523.233.962.059.006;UBS BALSA;RUA JOAO TOMAZ MUNHOZ;270;NOSSA SRA DE FATIMA;(53) 2857208;96075680.0;RS;Pelotas;2016;5
23857;35594;2254301;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE AUXILIADORA;RUA DAVID CANABARRO;S/N;AUXILIADORA;;98900000.0;RS;Santa Rosa;2016;5
23858;35476;2253186;-31.719.597.880.829.100;-5.234.432.006.299.150;UBS CERRITO ALEGRE;3 DISTRITO;100;COLONIA;(53) 2859249;96105000.0;RS;Pelotas;2016;5
23862;35249;3370895;-30.078.229.999.999.900;-5.173.428;ESF III DR AURELIO RODRIGUES ARIZA;PEDRO FANTIM;210;SANTA BARBARA;(51)36562050;96740000.0;RS;Arroio dos Ratos;2016;5
23865;35472;2253100;-31.685.214.042.662.600;-523.398.327.827.438;UBS JARDIM ALLAH;AVENIDA FERNANDO OSORIO;7430;TRES VENDAS;53 32730164;96070850.0;RS;Pelotas;2016;5
23868;35423;6995705;-303.380.799.293.509;-54.087.538.719.175.700;UNIDADE BASICA DE SAUDE MARIA NERCILA LAUXEN;RUA JACARANDA;145;CAMBOATA;553615-3042;97335000.0;RS;Santa Margarida do Sul;2016;5
23885;35342;2411490;-26.896.065.473.555.600;-526.041.483.879.074;CENTRO DE SAUDE ANITA GARIBALDI;RUA GERAL;S/N;DISTRITO DE ANITA GA;(04)93531424;89825000.0;SC;Xaxim;2016;5
23887;35591;2254239;-27.866.701.799.999.900;-54.471.851.199.999.900;UNIDADE BASICA DE SAUDE BELA UNIAO;BELA UNIAO;S/N;BELA UNIAO;;98900000.0;RS;Santa Rosa;2016;5
23898;35509;6808441;-27.352.727.651.595.300;-538.094.472.885.116;POSTO SAUDE SAO PEDRO TENENTE PORTELA;SAO PEDRO;1;SAO PEDRO INTERIOR;;98500000.0;RS;Tenente Portela;2016;5
23900;35486;2253607;-31.719.597.880.829.100;-5.234.432.006.299.150;UBS VILA MUNICIPAL;RUA LUCIANO GALLETI;600;SANTOS DUMONT;(53)2853013;96020380.0;RS;Pelotas;2016;5
23903;35317;5928338;-29.020.879.268.645.300;-511.470.437.049.851;UNIDADE BASICA DR ANTONIO MATIAS FALAVIGNA NOVA ROMA;RUA DAS ROSAS;3500;NOVA ROMA;;95270000.0;RS;Flores da Cunha;2016;5
23905;35590;2254220;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE CRUZEIRO DO SUL;RUA BELA UNIAO;S/N;CRUZEIRO DO SUL;(55)35116264;98900000.0;RS;Santa Rosa;2016;5
23915;35584;2235242;-277.481.146.921.356;-530.641.092.994.744;POSTO DE SAUDE NOVO XINGU;AV EMILIO KNAAK;1;CENTRO;(54)3631342;99687000.0;RS;Novo Xingu;2016;5
23923;35595;2254336;-27.866.749.798.923.000;-544.782.240.987.609;UNIDADE BASICA DE SAUDE CRUZEIRO;AVENIDA FLORES DA CUNHA;1321;CRUZEIRO;;98789188.0;RS;Santa Rosa;2016;5
23928;35744;3135039;-25.213;-50.978;POSTO DE SAUDE PEROBAS;PEROBAS;S/N;PEROBAS;;84400000.0;PR;Prudentópolis;2016;5
23936;35976;2568985;-2.308.331;-5.075.427;UBS MARIA ODILIA TROMBINI LEOPOLIS;RUA MARECHAL DEODORO;19;CENTRO;(43) 36271358;86330000.0;PR;Leópolis;2016;5
23941;35710;2733056;-23.657.104.969.024;-526.110.577.583.298;UBS EXTENSAO;TRAVESSA ITORORO;400;CENTRO;(44) 3903-1159;87200163.0;PR;Cianorte;2016;5
23950;35726;2774046;-23.313.592.485;-5.136.278.035.636.240;POSTO DE SAUDE DA VILA OLIVEIRA ROLANDIA;RUA SAGUARAGI ESQUINA COM TUPI;S/N;VILA OLIVEIRA;(43)39061013;86604104.0;PR;Rolândia;2016;5
23952;35932;2304074;-272.283.911.705.009;-520.235.252.380.356;UNIDADE SANITARIA CENTRAL;RUA OSWALDO VALENTIM ZANDAVALLI;162;CENTRO;(49)3442-7033;89700136.0;SC;Concórdia;2016;5
23958;35883;6902960;-271.502.852.439.872;-523.118.305.206.284;POSTO DE SAUDE ESF 05;RUA MAURICIO CARDOSO;200;CENTRO;49 3452 8338;89770000.0;SC;Seara;2016;5
23969;35887;6998240;-236.831.438.541.405;-526.322.579.383.835;UAPSF PADRE NELSON PRENDIN JARDIM SANTA MONICA;RUA TOPAZIO;150;JARDIM SANTA MONICA;44-36297827;87207288.0;PR;Cianorte;2016;5
23972;35709;2730340;-2.327.383;-51.026.740.000.000.000;UNIDADE BASICA DE SAUDE DR WILSON COSTA FUNFAS;RUA POCO BONITO;22;VILA ESPERANCA;(43)31780334;86200000.0;PR;Ibiporã;2016;5
23973;35670;2572001;-243.772.489.097.272;-533.881.148.800.191;C S DE JESUITAS;RUA PADRE DONIZETE;100;CENTRO;(044)35351207;85835000.0;PR;Jesuítas;2016;5
23977;35694;2684128;-247.722.458;-497.017.273;UNIDADE DE SAUDE DA FAMILIA SOCAVAO;THEOFILO DE CASTRO;S/N;SOCAVAO;(42)32451149;84190970.0;PR;Castro;2016;5
23978;35768;3605256;-30.239.750.927.033.800;-502.367.010.760.971;ESF SEDE;RUA AGOSTINHO ROCHA;90;CENTRO;(513682 2239;95599000.0;RS;Balneário Pinhal;2016;5
23980;35677;2625318;-2.682.207;-5.327.121.999.999.990;POSTO DE SAUDE SAO JOSE DO LARANJAL IRACEMINHA;RUA DONA PAULINA;780;CENTRO;(49 ) 36646477;89891000.0;SC;Iraceminha;2016;5
23984;35673;2609835;-2.859.631;-4.931.686;UNIDADE DE SAUDE ESF CENTRO;RUA ANGELO PERUCHI;30;CENTRO;(48)34471658;88845000.0;SC;Cocal do Sul;2016;5
23991;35860;6568246;-25.213;-50.978;ESF VILA DA LUZ;RUA LONDRINA;12;VILA DA LUZ;(42)34465730;84400000.0;PR;Prudentópolis;2016;5
23995;35878;6811299;-238.945.617.452.712;-53.411.500.203.797.300;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA GUILHERME BRUXEL;1544;CENTRO;(44)3625-1462;87538000.0;PR;Perobal;2016;5
23996;35719;2742926;-25.213;-50.978;POSTO DE SAUDE PATOS VELHOS;RUA PRINCIPAL;S/N;PATOS VELHOS;;84410970.0;PR;Prudentópolis;2016;5
24002;35955;2377586;-27.117.937.300.220.200;-5.000.509.646.427.230;POSTO DE SAUDE PASSO MANSOPSF;ROD SC 423 KM 17;S/N;PASSO MANSO;(47)5621333;89190000.0;SC;Taió;2016;5
24003;35761;3496058;-277.178.730.196.391;-53.709.128.106.501.300;ESF I CAMPO SANTO INTERIOR CORONEL BICACO;LOCALIDADE DE CAMPO SANTO INTERIOR CORONEL BICACO;S/N;CAMPO SANTO;;98580000.0;RS;Coronel Bicaco;2016;5
24014;35931;2303973;-272.210.311.889.641;-520.369.362.831.101;PS SANTA CRUZ;RUA CLOVIS CESAR DE OLIVEIRA;S/N;SANTA CRUZ;(49)3442-3224;89703142.0;SC;Concórdia;2016;5
24018;35682;2665948;-2.740.415;-4.960.385;ESF CENTRAL;RUA EMILIO ALTEMBURG;S/N;CENTRO;(47)5331878;88400000.0;SC;Ituporanga;2016;5
24033;35853;6502245;-300.900.131.146.765;-51.733.806.866.457.900;ESF II ENF MIGUEL FLORKOVSKI;AV JOAO PEREIRA DA SILVA;1142;NOSSA SENHORA APAREC;(51) 36564084;96740000.0;RS;Arroio dos Ratos;2016;5
24037;35844;6289096;-297.621.345.520.011;-51.089.322.566.984.600;UNIDADE BASICA DE SAUDE COHAB FEITORIA ESF;RUA MALTA;430;FEITORIA;;93054410.0;RS;São Leopoldo;2016;5
24045;35835;6017916;-320.215.201.377.859;-520.392.537.116.989;ESTRATEGIA SAUDE DA FAMILIA CARLOS SANTOS;TRAVESSA 4;19;COMENDADOR CARLOS SA;53 32381467;96225000.0;RS;São José do Norte;2016;5
24057;35747;3080889;-24.793.308.800.000.000;-500.122.586;UNIDADE DE SAUDE DA FAMILIA NAIR KIEL SPENA;R HUMBERTO MENDES DO PRADO;119;JD ARAPONGAS;42-2122-5247;84174260.0;PR;Castro;2016;5
24060;35793;4056256;-23.916;-49.652;UNIDADE BASICA DE SAUDE VILA MADALENA;RUA HELIO VACILOTO;30;VILA MADALENA;(43)5651247;84980000.0;PR;São José da Boa Vista;2016;5
24061;35711;2735555;-23.675.698.041.915.100;-52.636.485.099.791;UBS PEDRO MOREIRA;RUA ANTONIO LINO REIS;81;PEDRO MOREIRA;44-39031151;87205182.0;PR;Cianorte;2016;5
24088;35715;2742527;-25.213;-50.978;POSTO DE SAUDE BARRA BONITA PRUDENTOPOLIS;RUA PRINCIPAL;S/N;BARRA BONITA;;84400971.0;PR;Prudentópolis;2016;5
24090;35712;2739712;-25.854.552.899.999.900;-52.542.658.200.000.000;POSTO DE SAUDE SAO FRANCISCO 7 RS;SAO FRANCISCO;S/N;INTERIOR;(46)2421511;85560000.0;PR;Chopinzinho;2016;5
24096;35930;2303965;-273.039.972.782.127;-51.996.037.960.051.000;PS TAMANDUA;VILA TAMANDUA;S/N;INTERIOR;(49)3442-8552;89700991.0;SC;Concórdia;2016;5
24102;35614;2300176;-27.129.896.069.211;-514.679.460.432.033;UNIDADE SANITARIA CENTRAL DE LUZERNA;AV 16 DE FEVEREIRO;151;CENTRO;(49)35514700;89609000.0;SC;Luzerna;2016;5
24105;35649;2419025;-27.949.816.232.586.800;-48.681.495.413.588.700;UNIDADE BASICA DE SAUDE SENEN MANOEL RODRIGUES;RUA BENEVENUTO JANUARIO;S/N;PENHA;(48)2530155;88490000.0;SC;Paulo Lopes;2016;5
24106;35921;2233622;-295.584.905.147.544;-531.227.159.500.107;UNIDADE BASICA DE SAUDE PROFESSOR EDMUNDO FREDERICO BESKOW;LINHA DOS POMERANOS;1;INTERIOR;;96540000.0;RS;Agudo;2016;5
24107;35750;3254143;-27.149.340.000.000.000;-52.320.840.000.000.000;POSTO DE SAUDE BAIRRO INDUSTRIAL PSF 01;RUA PIRATUBA;30;INDUSTRIAL;(49)4521372;89770000.0;SC;Seara;2016;5
24111;35929;2303825;-271.943.914.890.281;-5.211.405.515.670.620;PS SANTO ANTONIO;LINHA SANTO ANTONIO;S/N;CENTRO;(49)3425-9034;89700990.0;SC;Concórdia;2016;5
24120;35928;2302985;-268.970.674.359.054;-510.760.199.431.708;UNIDADE SANITARIA DE RIO DAS ANTAS;JACOB WILLIBALDO HARTMANN;S/N;CENTRO;(49)5640114;89550000.0;SC;Rio das Antas;2016;5
24127;35850;6451659;-247.954.175;-500.028.111.277.611;UNIDADE DE SAUDE DA FAMILIA MARCOS SIMAO;FRANCISCO DE ASSIS ANDRADE;1;PRADO VELHO;42-2122-5243;84172400.0;PR;Castro;2016;5
24143;35681;2661047;-28.707.833.290.099.300;-494.828.510.284.409;UNIDADE SANITARIA DE JARDIM FLORENCA;AVENIDA JARDINS;S/N;JARDIM FLORENCA;(48) 34397049;88865000.0;SC;Nova Veneza;2016;5
24148;35666;2555425;-27.145.697.622.874.600;-523.028.548.279.905;P A O PSF 04;AVENIDA ANITA GARIBALDI;427;CENTRO;(49)34528316;89770000.0;SC;Seara;2016;5
24160;35717;2742845;-25.213;-50.978;POSTO DE SAUDE MARCONDES;RUA PRINCIPAL;S/N;JESUINO MARCONDES;;84400972.0;PR;Prudentópolis;2016;5
24162;35615;2300192;-27.132.303.714.751.300;-514.704.537.391.648;UNIDADE SAUDE DA FAMILIA;FERNANDO KATCHOR;388;SAO FRANCISCO;(49)35514700;89609000.0;SC;Luzerna;2016;5
24171;35780;3847411;-25.854.552.899.999.900;-52.542.658.200.000.000;POSTO DE SAUDE SANTA INES 7RS;SANTA INES;1;INTERIOR;;85560000.0;PR;Chopinzinho;2016;5
24195;35680;2660989;-28.638.232.602.300.800;-49.503.123.581.732.200;UNIDADE SANITARIA CATHARINA FELTRIM SPILLERE;RUA 26 DE MAIO;S/N;CARAVAGGIO;(48) 34760702;88865000.0;SC;Nova Veneza;2016;5
24199;35927;2302675;-268.970.674.359.054;-510.760.199.431.708;POSTO DE SAUDE DE IPOMEIA;RUA DONA ELIZABETH;S/N;CENTRO;(49)5640114;89555000.0;SC;Rio das Antas;2016;5
