index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
6460;11181;5497825;-6.44010186195355;-43.8919258117663;POSTO DE SAUDE JATOBA;POVOADO JATOBA;S/N;POVOADO JATOBA;;65670000.0;MA;Paraibano;2016;5
6461;10842;2008416;-9.568648231336061;-36.4944979894058;UNIDADE DE SAUDE DA FAMILIAE CABECA DANTAS;POVOADO CABECA DANTAS;S/N;ZONA RURAL;;57630000.0;AL;Belém;2016;5
6462;11036;2008564;-9.60689429266683;-35.9485175199678;USF JULIO CANSANCAO I;RUA PEDRO CIRIARCO DE BARROS;217;CENTRO;;57150000.0;AL;Pilar;2016;5
6468;10892;2668955;-4.90122199058519;-42.2450494766223;PS DE AGUA BRANCA FELISBELA GOMES DE ARAUJO;AGUA BRANCA;S/N;ZONA RURAL;;64280000.0;PI;Campo Maior;2016;5
6469;10801;2315394;-8.58692049980139;-35.664324760436;PSF SERRO AZUL;USINA SERRO AZUL;S/N;ZONA RURAL;;55540000.0;PE;Palmares;2016;5
6470;11169;2453770;-4.95257019996629;-43.13822507858149;UBS DR JOSE DASSUNCAO BRANDAO BREJINHO;BR 316 BREJINHO;04;ZONA RURAL;(98)5213223;65600020.0;MA;Caxias;2016;5
6474;10996;2478684;-4.09435987472522;-39.062018394469106;UNIDADE DE SAUDE ROSITA ALMEIDA I;RUA BALIZA;S/N;INHUPORANGA;3241142;62730000.0;CE;Caridade;2016;5
6477;11021;6665683;-11.5458369255063;-41.9829654693591;UBSF ESTER DA CONCEICAO ARAUJO;RUA CLARINDO DE NOVAES;S/N;RIACHO;;44960000.0;BA;Ibititá;2016;5
6479;10891;7218303;-11.569570324706302;-39.3027412891388;U B S ZORILDA SATURNINO OLIVEIRA FLUMINENSE;LOTEAMENTO CAMPO LIMPO;S/N;TERRA NOVA;32621523;48730000.0;BA;Conceição do Coité;2016;5
6481;11155;3001687;-17.904770000000006;-39.37455;USF 02 AV OCEANICA;AV OCEANICA;S/N;CENTRO;(73)3208-1080;45920000.0;BA;Nova Viçosa;2016;5
6483;11142;4013220;-6.1258182618582095;-35.4724975676103;UBS SAO FRANCISCO;SITIO SAO FRANCISCO;S/N;ZONA RURAL;;59247000.0;RN;Lagoa Salgada;2016;5
6486;11182;6627269;-4.515573978423941;-38.722000122069204;POSTO DE SAUDE DE PASSAGEM FUNDA;PASSAGEM FUNDA;S/N;PASSAGEM FUNDA;;62750000.0;CE;Aracoiaba;2016;5
6488;10929;2608685;-7.3764699999999985;-35.23752;UNIDADE BASICA DE SAUDE DA FAMILIA CARLY ARAUJO;AV ANTENOR NAVARRO;S/N;CENTRO;(83)2891033;58330000.0;PB;Juripiranga;2016;5
6497;11158;3028658;-10.768157243728304;-44.3495965003954;UNIDADE DE SAUDE DA FAMILIA RAIMUNDO CIRIACO GUEDES;POVOADO DA ITIQUIRA;S/N;ZONA RURAL;(77) 36251313;47150000.0;BA;Santa Rita de Cássia;2016;5
6498;11123;3824489;-9.0153604823547;-42.6922851641907;CENTRO DE SAUDEUNIDADE BASICA MARIA RIBEIRO DA SILVA;ALTO SAO FELIX;S/N;ALTO SAO FELIX;;64770000.0;PI;São Raimundo Nonato;2016;5
6499;10887;2324806;-6.24661077217366;-42.8536928230327;CS MAMEDE RODRIGUES;AV AFRANIO FILHO;S/N;VARJOTA;;64400000.0;PI;Amarante;2016;5
6501;11072;4025598;-12.2093617916104;-38.992238044737604;ESF DA ASA BRANCA I;RUA ARRAIO DO MEIO;S/N;ASA BRANCA;7532251884;44044337.0;BA;Feira de Santana;2016;5
6505;11171;4020251;-9.900437198891561;-36.6776855005338;CENTRO DE SAUDE DE FEIRA GRANDE;RUA SETE DE SETEMBRO;S/N;CENTRO;(82) 5241100;57340000.0;AL;Feira Grande;2016;5
6509;11070;2633922;-8.53876220824973;-37.6900466896833;POSTO DE SAUDE DE CAMPOS U S F;POVOADO CAMPOS;S/N;ZONA RURAL;;56580000.0;PE;Ibimirim;2016;5
6510;10807;2609665;-7.0994317531583615;-42.559790611265896;PS DE SERRINHA PSF;LOCALIDADE SERRINHA;01;ZONA RURAL;(89)3558-1232;64550000.0;PI;São Francisco do Piauí;2016;5
6512;11103;2313510;-6.7762899398801695;-38.24600458145029;ESF III JARDIM BRASILIA;AV NELSOM MEIRA;S/N;JARDIM IRACEMA;;58802000.0;PB;Sousa;2016;5
6513;10897;2778157;-6.77557110786418;-43.0287051200854;PS HELVIDIO DE HOLANDA BARROS;RUA GABRIEL FERREIRA;S/N;MANGUINHA;(86)5221542;64800275.0;PI;Floriano;2016;5
6517;10882;2638223;-8.13057;-35.29063;U S F AMPARO;RUA PRINCESA IZABEL;100;AMPARO;(81)35231041;55614290.0;PE;Vitória de Santo Antão;2016;5
6518;10964;3396592;-17.684197144216398;-40.1063094115419;UNIDADE DE SAUDE DA FAMILIA II JOSE COSTA VIEIRA;RUA LARANJEIRAS;10;CENTRO;7332902601;45940000.0;BA;Ibirapuã;2016;5
6519;10977;2604523;-6.87186326188252;-36.92167833004471;ESF IV ANTONIO BENTO DE MORAIS;RUA PROJETADA;S/N;FREI DAMIAO;(83)4612134;58600000.0;PB;Santa Luzia;2016;5
6521;10983;6319270;-6.61946654319744;-44.110751152037295;UNIDADE BASICA DE SAUDE ALEXANDRE CAMAPUM FILHO DUCA;POVOADO LAGOA DO BOI;S/N;LAGOA DO BOI;;65870000.0;MA;Pastos Bons;2016;5
6524;10888;5468981;-4.82252597808824;-42.16471195220829;PS CARIRI VEREADOR ACHICO PEREIRA;RUA ELESBAO ANDRADE;S/N;CARIRI;;64280000.0;PI;Campo Maior;2016;5
6528;10970;3523705;-12.2314508089662;-44.411841896300004;UNIDADE DE SAUDE DA FAMILIA MARIA AMARAL DE SOUZA;POVOADO DE AGUA DOCE;S/N;ZONA RURAL;7736181162;47950000.0;BA;Cristópolis;2016;5
6529;10961;2529920;-2.7268071;-42.5370876;CENTRO DE SAUDE SANTA TEREZINHA;RUA DEMETRIO RIBEIRO;S/N;CENTRO;;65585000.0;MA;Paulino Neves;2016;5
6534;11082;2311011;-3.0570423603057004;-42.1397566795337;UNIDADE SAUDE DA FAMILIA GIQUIRI;POVOADO GIQUIRI;S/N;GIQUIRI;(98)47811143;65570000.0;MA;Araioses;2016;5
6537;10926;2466945;-11.338706016540199;-40.4132938384998;PSF DE CACHOEIRA GRANDE;POVOADO DE CACHOEIRA GRANDE;S/N;CACHOEIRA GRANDE;7436213433;44700000.0;BA;Jacobina;2016;5
6540;10907;2367696;-3.8658034801482;-42.3165678977954;PSF AMARGOSA;AMARGOSA;S/N;ZONA RURAL;;64180000.0;PI;Esperantina;2016;5
6541;11042;3021580;-14.59673;-39.28545;USF SERRA GRANDE;PRACA PEDRO GOMES;S/N;POVOADO DE S GRANDE;(73) 2396191;45680000.0;BA;Uruçuca;2016;5
