index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
12446;19331;3523101;-2.48608589172356;-46.0115575790392;UNIDADE BASICA DE SAUDE DE VILA SAO PEDRO;VILA SAO PEDRO;S/N;POVOADO;(98)33251165;65283000.0;MA;Maranhãozinho;2016;5
12447;19449;2645017;-6.096907854080019;-39.7442007064808;PSF DE TRUSSU;DISTRITO DE TRUSSU;S/N;TRUSSU;0000000;63560000.0;CE;Acopiara;2016;5
12450;19320;3578801;-10.5740919358197;-38.6118696305729;PSF QUEIMADA GRANDE;POVOADO QUEIMADA GRANDE;S/N;CENTRO;75-3213-2177;48405000.0;BA;Banzaê;2016;5
12452;19323;2665654;-6.4512062072752;-37.098190784453294;UNIDADE DE SAUDE DA FAMILIA III VILA DO PRINCIPE;RUA PAULO DANTAS DE ARAUJO;S/N;VILA DO PRINCIPE;(84)34172982;59300000.0;RN;Caicó;2016;5
12455;19436;2008068;-9.502;-36.023;UNIDADE SAUDE DA FAMILIA PORANGABA;POVOADO PORANGABA;21;CENTRO;;57690000.0;AL;Atalaia;2016;5
12457;19332;3523950;-5.52246501943405;-43.201208282913;UNIDADE DE SAUDE DA FAMILIA DO POVOADO UNIAO;POVOADO UNIAO;S/N;ZONA RURAL;;65645000.0;MA;Matões;2016;5
12459;19458;2346893;-8.736142679742558;-36.62379801729279;POSTO DO RIACHO DO MEL US FAMILIA RIACHO DO MEL;POVOADO RIACHO DO MEL;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5
12460;19459;2346907;-8.736142679742558;-36.62379801729279;UNIDADE DE SAUDE DA FAMILIA DO IMBE;SITIO IMBE;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5
12462;19457;2703688;-8.75574946403478;-36.571297645567796;UNIDADE DE SAUDE DA FAMILIA DO OLHO DAGUA;SITIO OLHO DAGUA DOS POLVORAS;S/N;ZONA RURAL;(81)37961103;55365000.0;PE;Capoeiras;2016;5
12468;19548;2526166;-14.093152284621803;-41.2869000434863;UNIDADE SAUDE DA FAMILIA DE OURIVES;PRACA DA MATRIZ;S/N;ZONA RURAL;(77)9962-3589;46600000.0;BA;Tanhaçu;2016;5
12474;19209;2565471;-5.198404837425571;-39.2943542269635;UNIDADE BASICA DE SAUDE DA FAMILIA DE SAO MIGUEL;VILA DE SAO MIGUEL;S/N;AMANCIOS;8210547;63800000.0;CE;Quixeramobim;2016;5
12476;19316;3459985;-4.13685679435718;-44.1131758689868;CENTRO DE SAUDE ANTONIO MARQUES;RUA CASTELO BRANCO;S/N;VILA RICARDO MURAD;(99)36412006;65415000.0;MA;Coroatá;2016;5
12477;19311;3292924;-5.522754192352131;-37.00568675994771;USF BELA VISTA PIATO;SITIO BELA VISTA PIATO;S/N;ZONA RURAL;;59650000.0;RN;Açu;2016;5
12483;19337;2310058;-2.50314474105828;-44.2227816581713;CENTRO DE SAUDE DO TURU;AVENIDA 7;S/N;TURU;(98)2128461;65065760.0;MA;São Luís;2016;5
12486;19212;6491995;-4.33276534080493;-40.1454377174366;UBS FRANCISCA JURACI MARTINS PINTO FLORES;RUA PERNAMBUCO;S/N;FLORES;88 36282762;62280000.0;CE;Santa Quitéria;2016;5
12504;19208;2565366;-4.9637;-39.0117446758304;POSTO DE SAUDE LUIZ CRISPINO S J DOS QUEIROZ;VILA SAO JOAO DOS QUEIROZ;S/N;SAO JOAO DOS QUEIROZ;;63948000.0;CE;Quixadá;2016;5
12508;19201;2508192;-9.999253749847119;-42.4822211265552;CENTRO DE SAUDE DE PILAO ARCADO;AV JOAO RIBEIRO DO VALE;S/N;CENTRO;(74) 35342774;47240000.0;BA;Pilão Arcado;2016;5
12513;19350;5618878;-6.56073251736681;-36.5952519214664;UNID PSF III AMARO FLORENCIO DANTAS;SITIO CARNAUBA DE BAIXO;S/N;ZONA RURAL;;59374000.0;RN;Carnaúba dos Dantas;2016;5
12515;19295;2307480;-3.64773309047566;-44.37682833862311;CENTRO DE SAUDE CLOVES CHAVES;AV RIO BRANCO;S/N;CENTRO;98 34621235;65465000.0;MA;Cantanhede;2016;5
12520;19207;2565250;-5.58934375213112;-39.3753253308417;UNIDADE BASICA DE SAUDE DE BONFIM KM 20;DISTRITO DO BONFIM;S/N;BONFIM;;63600000.0;CE;Senador Pompeu;2016;5
12526;19293;2714310;-8.378487;-35.4507729209957;PSF DEMARCACAO;RUA TENENTE PEDRO CHAVES;S/N;DEMARCACAO;;55515000.0;PE;Amaraji;2016;5
12530;19220;6489656;-6.73956513404827;-39.8416614532459;PSF SITIO TIMBAUBA;SITIO TIMBAUBA;001;ZONA RURAL;;63145000.0;CE;Tarrafas;2016;5
12533;19218;2479265;-5.06327033042893;-40.29089927673221;UNIDADE DE SAUDE DA FAMILIA DE OLIVEIRAS;OLIVEIRA;S/N;OLIVEIRAS;;63750000.0;CE;Tamboril;2016;5
12537;19570;2426048;-7.21388697624186;-39.2329072952259;UBS GAVIAO E SABIA;SITIO SABIA;S/N;ZONA RURAL;;63010000.0;CE;Juazeiro do Norte;2016;5
12541;19434;2380544;-6.383228302001768;-38.389213085173395;POSTO DE SAUDE LAGOA DO MATO;SITIO LAGOA DO MATO;S/N;ZONA RURAL;;59940000.0;RN;Luís Gomes;2016;5
12544;19599;2003589;-10.381597280502;-36.5528655052174;POSTO DE SAUDE ADELMO FERREIRA DA SILVA;POVOADO PONTA MOFINA;S/N;PONTA MOFINA;;57200000.0;AL;Penedo;2016;5
12549;19343;2465612;-3.290512561798;-45.657999515532104;UNIDADE BASICA DE SAUDE DR LUIS HENRIQUE BRAGA POLARY;AV STANLEY FORTES BATISTA;S/N;VILA GUSMAO;;65365000.0;MA;Zé Doca;2016;5
12555;19204;2772051;-11.6122162342068;-40.137112140654395;UNIDADE DE SAUDE DA FAMILIA GASTAO PEDREIRA;AVENIDA JOSIAS DE SOUZA RIOS;S/N;CENTRO;(74) 36692154;44635000.0;BA;Várzea da Roça;2016;5
12556;19203;2480514;-4.59610462188707;-41.194760799406794;POSTO DE SAUDE DE CACHOEIRA GRANDE;SEDE DE CACHOEIRA GRANDE;S/N;CACH GRANDE;8281227;62220000.0;CE;Poranga;2016;5
12559;19326;5353629;-5.81854843133103;-46.142395635993395;UBS ALODI CAMARA LEDA MANGUEIRA;RUA LEAO FIGUEREDO;S/N;RODOVIARIO;;65940000.0;MA;Grajaú;2016;5
12564;19447;6769;-12.85926;-38.46265;USF ALTO DE COUTOS;TRAVESSA DOIS DE JULHO;S/N;ALTO DE COUTOS;(71) 3611-5903;40750380.0;BA;Salvador;2016;5
12565;19335;6192831;-6.17946624755841;-43.79135370254389;UNIDADE BASICA DE SAUDE AEROPORTO;AEROPORTO;33;AEROPORTO;;65680000.0;MA;Passagem Franca;2016;5
12568;19455;2346931;-8.6808836460111;-36.5108299255361;POSTO DO ALEGRE US F DO ALEGRE;ZONA RURAL;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5
12575;19222;2433893;-8.49898695945715;-35.9269666671742;USF DE BARRA DO CHATA;VILA BARRA DO CHATA;S/N;ZONA RURAL;(81)37441122;55495000.0;PE;Agrestina;2016;5
12585;19415;6261655;-12.322946459029;-38.7636737165227;;;;;;;BA;Conceição do Jacuípe;2016;5
12586;19446;5766575;-11.550126110504902;-41.1590965077636;USF ALBA DE SOUZA LIMA;RUA DEOCLECIANO BARRETO;949;CENTRO;7436531178;44850000.0;BA;Morro do Chapéu;2016;5
12587;19352;2483343;-14.030028985632901;-42.1457118363755;UNIDADE DE SAUDE DA FAMILIA HELENITA ALVES DIAS;TRAVESSA 14 DE MAIO;02;CENTRO;7734771098;46425000.0;BA;Lagoa Real;2016;5
12590;19410;2380811;-6.1562327992920105;-37.8409607540419;UNIDADE BASICA DE SAUDE DE CANDEIA;SITIO CANDEIA;S/N;ZONA RURAL;33940317;59890000.0;RN;Frutuoso Gomes;2016;5
12591;19338;2458721;-2.62902617454521;-44.289364814757;CENTRO DE SAUDE MARACANA;AV ROS MOCHEL;S/N;MARACANA;(098) 3241-7604;65095000.0;MA;São Luís;2016;5
12594;19450;3017354;-14.800622463225901;-39.2833113670338;USF DR NILTON RAMOS;RUA NOSSA SENHORA DAS GRACAS;361;MANGABINHA;;45600390.0;BA;Itabuna;2016;5
12598;19569;2425947;-7.210766;-39.316993355614294;UBS ANTONIO VIEIRA I;RUA JOSE SABINO;540;PQ ANTONIO VIEIRA;;63041270.0;CE;Juazeiro do Norte;2016;5
12602;19336;3388980;-6.34613871574383;-47.3839902877794;UBS VILA SAO FRANCISCO;AV TIRADENTES;S/N;VILA SAO FRANCISCO;;65970000.0;MA;Porto Franco;2016;5
12606;19334;2311321;-2.54431128501885;-45.775566101072904;CENTRO DE SAUDE DONA ANTONIA FONTES CAMARA;AV PROF JOAO MORAES DE SOUSA;S/N;SEDE;(98)3741164;65272000.0;MA;Santa Luzia do Paruá;2016;5
12614;19432;2407612;-6.09705805778486;-37.7978610992421;UNIDADE BASICA DE SAUDE ISAIAS DOMINGOS DE QUEIROZ;SITIO TANQUINHOS;S/N;ZONA RURAL;(84)33960235;59805000.0;RN;Lucrécia;2016;5
12621;19325;2462672;-5.81854843133103;-46.142395635993395;PS DR LEONEL RODRIGUES BOGEA;BR 226;S/N;POV ALTO BRASIL;;65940000.0;MA;Grajaú;2016;5
12622;19445;3024881;-6.10409158278198;-35.9104491798599;UNIDADE BASICA DE SAUDE SERRA DA TAPUIA;DISTRITO SERRA DA TAPUIA;S/N;ZONA RURAL;(84) 3252-4076;59440000.0;RN;Sítio Novo;2016;5
12626;19418;3631079;-4.90996599197373;-37.2162723541249;POSTO DE SAUDE JOSE FIRMINO DE FRANCA;COMUNIDADE DE AREIAS ALVAS;S/N;ZONA RURAL;(84)3272418;59675000.0;RN;Grossos;2016;5
12627;19307;2454815;-4.12967920303333;-44.1210937499987;CENTRO DE SAUDE DE COROATA I FNS;TRAV JANSEN MATOS;599;CENTRO;;65415000.0;MA;Coroatá;2016;5
12640;19330;2459809;-4.64721679687487;-44.4791364669787;UNIDADE BASICA DE SAUDE MARIA JOSE DA SILVA GAMA;POVOADOSANTA MARIA DOS FERNANDES;S/N;ZONA RURAL;;65728000.0;MA;Lima Campos;2016;5
12642;19535;2404745;-10.387959480285302;-45.2533721923815;PS DA VEREDA DA PORTA;VEREDA DA PORTA;S/N;VEREDA DA PORTA;(89)35732976;64980000.0;PI;Corrente;2016;5
12643;19339;2696037;-2.91354427024476;-44.8563107299805;U B S DE JUCARAL PSFSB;POVOADO DE JUCARAL;S/N;JUCARAL;;65220000.0;MA;São Vicente Ferrer;2016;5
12646;19215;3816567;-6.682590314737362;-39.7584941948653;CENTRO MUNICIPAL DE SAUDE;RUA OSCAR CANDIDO;190;CENTRO;;63145000.0;CE;Tarrafas;2016;5
12647;19565;2552329;-6.03133272993446;-38.3472589620963;UNIDADE BASICA DE SAUDE ALICE PESSOA DE ANDRADE;VILA SAO JOAO;S/N;CENTRO;(88) 34341063;63470000.0;CE;Ererê;2016;5
12648;19296;2311127;-2.14384675025934;-46.1265063285814;CENTRO DE SAUDE ANE RAIMUNDA;AVENIDA JK;S/N;CENTRO;(98)33241011;65299000.0;MA;Centro Novo do Maranhão;2016;5
12656;19289;2310082;-3.6427617073058;-43.6010241508471;UBSF DO BATURITE;ASSENTAMENTO N S APARECIDA I;S/N;POVOADO BATURITE;;65500000.0;MA;Chapadinha;2016;5
12664;19321;2462737;-5.81854843133103;-46.142395635993395;CS SENADOR VITORINO FREIRE;RUA ANTONIO FRANCISCO DOS REIS;S/N;CENTRO;(98)05326723;65940000.0;MA;Grajaú;2016;5
12666;19317;5731267;-4.14200663566577;-44.0254354476916;CENTRO DE SAUDE SAO BENEDITO;POVOADO SAO BENEDITO;S/N;ZONA RURAL;;65415000.0;MA;Coroatá;2016;5
12669;19206;2565781;-4.9911510944365;-39.0204977989185;POSTO DE SAUDE JOAO FERREIRA PIRES CAMPO NOVO I E II;RUA DOS CRENTES;S/N;CAMPO NOVO;(88)3412 0490;63908155.0;CE;Quixadá;2016;5
12675;19451;3016684;-5.64332;-37.25605;POSTO DE SAUDE CANDIDO MARTINS;RUA ANTONIO VITORINO;S/N;BEIRA RIO;(84) 999317553;59670000.0;RN;Upanema;2016;5
12677;19211;2373203;-4.222958150200991;-38.7295707505904;CENTRO DE SAUDE DE REDENCAO;RUA SANTOS DUMONT;00586;CENTRO;33321432;62790000.0;CE;Redenção;2016;5
12678;19219;3432939;-6.76579713821392;-39.7136878967274;POSTO DE SAUDE NOBILICIO VILA NOVA ALENCAR;DISTRITO DE VILA NOVA;S/N;CENTRO;;63145000.0;CE;Tarrafas;2016;5
12682;19221;5224918;-3.61082196235646;-39.5681190490711;UNIDADE BASICA DE SAUDE RETIRO;DISTRITO DO RETIRO;S/N;RETIRO;85 33531379;62650000.0;CE;Uruburetama;2016;5
12690;19341;2463571;-1.66505906782275;-45.3884794921875;UNIDADE BASICA DE SAUDE DE FORTALEZA;AV PRINCIPAL;S/N;POV FORTALEZA;;65278000.0;MA;Turiaçu;2016;5
12701;19333;2464748;-3.6216259002684494;-44.55651283264029;CENTRO DE SAUDE JOSE ARAUJO;AV DR ANTONIO SAMPAIO;S/N;CENTRO;(98)4551051;65468000.0;MA;Matões do Norte;2016;5
12702;19329;2458829;-3.9549449715672;-44.817193481445294;CENTRO DE SAUDE DR FRANCISCO ALMEIDA GUIMARAES;AV KENNEDY;1002;CENTRO;(99) 6351122;65705000.0;MA;Lago Verde;2016;5
12714;19402;5967961;-5.63005328178389;-35.2232408523549;ESF PITANGUI II;RUA ZEFERINA LOPES;03;PITANGUI;(84) 3279 4916;59575000.0;RN;Extremoz;2016;5
12721;19297;2644096;-3.73500823974599;-43.3551406860339;UBSF DO BAIRRO DA CRUZ;RUA DO OESTE;48;CRUZ;( );65500000.0;MA;Chapadinha;2016;5
12729;19313;2386690;-13.474581241607304;-38.9206123352039;PS DE GARAPUA;RUA DA PRAIA;S/N;GARAPUA;(75) 36532151;45420000.0;BA;Cairu;2016;5
12730;19210;2565455;-5.14962673187241;-39.178683757780796;UNIDADE BASICA DE SAUDE ANANELIA F DA SILVA;VILA DE URUQUE;S/N;ZONA RURAL;8210587;63800000.0;CE;Quixeramobim;2016;5
12734;19217;2479222;-4.83392858315588;-40.319068513295896;UNIDADE DE SAUDE DA FAMILIA DE HOLANDA;HOLANDA;S/N;HOLANDA;;63750000.0;CE;Tamboril;2016;5
12744;19834;2660016;-12.6015538384449;-39.0340236148013;POSTO DE SAUDE DA FAMILIA QUIXABEIRA;PRACA JONIVAL LUCAS;S/N;QUIXABEIRA;7536382081;44350000.0;BA;Governador Mangabeira;2016;5
12747;19765;7725191;-5.32097232509135;-41.55565738677979;UBS ANTONIO LIMA MARTINS ANTONIO MAIA;RUA BENJAMIN CONSTANT;S/N;CENTRO;;64340000.0;PI;Castelo do Piauí;2016;5
12751;19751;2481588;-4.0932118892668505;-38.5005998611439;UNIDADE BASICA DE SAUDE ZACARIAS M DE A RAFAEL SANTOS;RUA LUCIANO CARNEIRO;26;RAFAEL SANTOS;(85)3366054;62880246.0;CE;Horizonte;2016;5
12753;19947;2004844;-9.7566349;-36.6674494;USF CANAA;POVOADO CANAA;S/N;POVOADO CANAA;(82)05221613;57306470.0;AL;Arapiraca;2016;5
12758;19813;2635674;-7.47402518326653;-37.2750721852438;PSF BAIRRO SAO JOAO;RUA PROJETADA;320;SAO JOAO;;56700000.0;PE;São José do Egito;2016;5
12759;19949;6347525;-6.3473081588743305;-38.298726081847;POSTO DE SAUDE DA BAIXA DO FOGO;SITIO BAIXA DO FOGO;S/N;ZONA RURAL;;59980000.0;RN;José da Penha;2016;5
12762;19924;7873212;-3.01709833471298;-43.8534736633301;UNIDADE BASICA DE SAUDE DE MATO GROSSO;AV PRINCIPAL;S/N;CENTRO;;65160000.0;MA;Morros;2016;5
12765;19945;6486312;-12.0746827125546;-41.4479613304126;UNIDADE DE PACS DE VARZEA DO CERCO;POVOADO DE VARZEA DO CERCO;S/N;POVOADO;7436431076;44885000.0;BA;Mulungu do Morro;2016;5
12771;19684;2493403;-12.512724642984901;-38.495309845373995;USF MERCIA COSTA ANDRADE;CAMINHO 5;27;URBIS III;7136553385;43850000.0;BA;São Sebastião do Passé;2016;5
12774;19778;3686000;-5.1073629545917685;-36.3181443773969;UNIDADE BASICA DE BAIXA DO MEIO ESF III E IV;RUA RIO GRANDE DO NORTE;S/N;BAIXA DO MEIO;(84)5256199;59598000.0;RN;Guamaré;2016;5
12776;19878;2630532;-8.504651784896598;-36.7396545410146;USF DR ORISVALDO INACIO DA SILVA;SITIO CAMPO DO MAGE;S/N;ZONA RURAL;;55260000.0;PE;Alagoinha;2016;5
12781;19963;7821360;-12.5311228;-38.30124710000001;UNIDADE DE SAUDE DA FAMILIA JOSE ANTONIO DOS SANTOS;AVENIDA DO BOM JESUS;1;CABORE;;48280000.0;BA;Mata de São João;2016;5
12785;19656;7001177;-3.39452862739553;-42.2065544128406;UBSF JOANA TOTE;SEDE;S/N;CENTRO;;65560000.0;MA;Magalhães de Almeida;2016;5
12794;19732;6804764;-3.5013449192046098;-39.5844268798817;UNIDADE BASICA DE SAUDE CENTRO;RUA HIDELBERTO BARROSO;S/N;CENTRO;88 36314406;62500037.0;CE;Itapipoca;2016;5
12808;19916;3360407;-13.9803600311275;-43.3447337150561;UNIDADE BASICA DE SAUDE FIDELCINA CARDOSO MAGALHAES;POVOADO DE ESPRAIADO;S/N;ZONA RURAL;(77)6622142;46460000.0;BA;Palmas de Monte Alto;2016;5
12810;19922;2364530;-4.49099116259321;-42.0721220970154;PS RAIMUNDO OLIVEIRA MACHADO;POVOADO OLHO DAGUA;S/N;ZONA RURAL;;64283000.0;PI;Boqueirão do Piauí;2016;5
12827;19654;2003848;-10.273386240005198;-36.56003236770521;USF GABRIEL 04;RUA JOAO RAMALHO;S/N;SANTA LUZIA;;57200000.0;AL;Penedo;2016;5
12828;19941;2313529;-6.77420854568462;-38.2318210601795;ESF V SORRILANDIA II;RUA HEROTILDE SERAFIM DOS SANTOS;412;JARDIM SORRILANDIA;;58800170.0;PB;Sousa;2016;5
12830;19966;2552043;-5.13587938313253;-37.951457798481;POSTO DE SAUDE DE TOME;TOME;S/N;TOME;(88)4431140;62920000.0;CE;Quixeré;2016;5
12842;19770;2426935;-4.525015354156361;-39.0056705474842;POSTO DE SAUDE DE PALMATORIA;RUA SAO FELIX;S/N;PALMATORIA;;62740000.0;CE;Itapiúna;2016;5
12843;19985;2601656;-13.4744677;-40.216556;UNIDADE DE SAUDE DA FAMILIA DR ELIEZER MENDES;PRC MATEUS NUNES;S/N;PEIXE;(73) 35561127;45365000.0;BA;Lajedo do Tabocal;2016;5
12856;19918;2610469;-6.6436;-38.69977;POSTO DE SAUDE HERMENEGILDA PAULINO DE SOUSA;RUA MANOEL ALVES;00366;CENTRO;5781161;63310000.0;CE;Umari;2016;5
12863;19651;2592991;-6.78318858146648;-35.8165454864492;POSTO DE SAUDE DE CASSERENGUE;RUA DURVAL DA COSTA LIRA;609;CENTRO;(83) 6341104;58238000.0;PB;Casserengue;2016;5
12880;19870;2455676;-4.8754513263701;-44.8820471763598;CENTRO DE SAUDE DR EDVILSON AMORIM BRUCE;RUA GENESIO CARVALHO;1029;CENTRO;9936451450;65750000.0;MA;Esperantinópolis;2016;5
12883;19731;7435681;-10.85779;-40.1335;UNIDADE DE SAUDE DA FAMILIA DE MAMOTA;FAZENDA MAMOTA;S/N;ZONA RURAL;7436771140;44755000.0;BA;Ponto Novo;2016;5
12889;19800;5377455;-11.805979025923701;-39.3830354938567;UNIDADE DE SAUDE DA FAMILIA DE RANCHINHO;RUA ANTONIO CORDEIRO DE ALMEIDA;S/N;RANCHINHO;(75) 3264-2744;44640000.0;BA;Riachão do Jacuípe;2016;5
12894;19987;5599296;-9.0153604823547;-42.6922851641907;PS JOSE PALMEIRA SOBRINHO;ZONA RURAL;S/N;LOC FIRMEZA;08935821806;64770000.0;PI;São Raimundo Nonato;2016;5
12900;19685;2610701;-6.28989815711957;-40.583066940306395;POSTO DE SAUDE DE MIRANDA;DISTRITO DE MIRANDA;S/N;MIRANDA;8181044;63680000.0;CE;Parambu;2016;5
12909;19704;2010283;-9.781;-36.094;UNIDADE BASICA DE SAUDE DONA MARIA DA ROCHA LIMA;POVOADO COITE;S/N;POVOADO COITE;(82)32712002;57240990.0;AL;São Miguel dos Campos;2016;5
12916;19790;5091241;-15.294208064906002;-39.0747128879619;UNIDADE DE SAUDE DA FAMILIA DO SUCUPIRA;RUA SAO PEDRO;S/N;SUCUPIRA;73-32361136;45690000.0;BA;Una;2016;5
12917;19707;7617895;-2.40046;-44.41027;UNIDADE BASICA DE SAUDE DO MANGUEIRAL;MA 106;100;MANGUEIRAL;;65250000.0;MA;Alcântara;2016;5
12920;19730;2388340;-11.376353502273199;-40.0010061264026;CENTRO DE SAUDE MANOEL AMANCIO DE ARAUJO;RUA FLAMBOIANTY;S/N;PLANALTINO;74 3651-1338;44695000.0;BA;Capim Grosso;2016;5
12921;19617;2615;-10.95431;-37.05882;US MINISTRO COSTA CAVALVANTE INACIO BARBOSA;AV TRANCREDO NEVES;S/N;INACIO BARBOSA;3179-1443;49040490.0;SE;Aracaju;2016;5
12926;19983;3047113;-9.752;-36.661;USF POCAO ARAPIRACA;SITIO POCAO;S/N;SITIO POCAO;(82)5221613;57319300.0;AL;Arapiraca;2016;5
12930;19911;2531534;-4.806760279408071;-45.1699340343475;UNIDADE BASICA DE SAUDE DO POVOADO LAGOA SECA;POVOADO LAGO DA PEDRA;1;LAGOA SECA;(98)96441550;65715000.0;MA;Lago da Pedra;2016;5
12934;19716;4032381;-12.492570877074805;-41.8909764289844;POSTO DE SAUDE DO ALAGADICO;POVOADO DE ALAGADICO;S/N;ZONA RURAL;7533312211;46900000.0;BA;Seabra;2016;5
12935;19655;2003627;-10.285381078719801;-36.5552902221669;USF DR LUIZ MACHADO LOBO;RUA ITAPORANGA;S/N;D CONSTANTINO;;57200000.0;AL;Penedo;2016;5
12936;19742;7373996;-11.6;-38.6;PSF SEDE II;CENTRO;01;CENTRO;;48485000.0;BA;Sátiro Dias;2016;5
12938;19725;3032159;-10.1275706291196;-36.1760258674611;USF CENTRO;RUA LINDOLFO SIMOES;S/N;CENTRO ZONA URBANA;(82)2731218;57230000.0;AL;Coruripe;2016;5
12940;19638;3056635;-11.451088096880099;-38.101615905761705;USF JOAO BISPO DOS SANTOS;POV UMBAUBA;S/N;ZONA RURAL;75 34432182 RAMAL 30;48480000.0;BA;Crisópolis;2016;5
12942;19807;2401355;-10.5058180636519;-39.0142487251363;UNIDADE DE SAUDE DA FAMILIA DE RUILANDIA;POVOADO DE RUILANDIA;S/N;POVOADO DE RUILANDIA;75-3271-1803;48500000.0;BA;Euclides da Cunha;2016;5
12946;19910;5050332;-11.864722748623901;-40.4714981500981;UNIDADE DE SAUDE DA FAMILIA DE NOVO HORIZONTE;AV NUMA ALVES BARRETO;97;CONJ HAB PAULO GER;74 3626 2464;44800000.0;BA;Mundo Novo;2016;5
12950;19810;2630613;-7.940860000000002;-35.91231;USF III NOVA ESPERANCA;POVOADO DE CAPIVARA;S/N;ZONA RURAL;;55780000.0;PE;Frei Miguelinho;2016;5
12951;19746;2698013;-2.54147887229912;-44.21555042266721;CENTRO DE SAUDE GENESIO RAMOS FILHO;RUA 13;S/N;COHAB ANIL;;65050000.0;MA;São Luís;2016;5
12953;19604;6389023;-12.8311192989346;-38.475751876829904;USF ESTRADA DA COCISA;TRAVESSA MONTES CLAROS;S/N;PARIPE;36116829;40810620.0;BA;Salvador;2016;5
12960;19610;6117309;-4.08320188522327;-38.7924456596363;UBS MARIA EUZIR PONTES GADELHA;RUA JOSE DE DUDA PONTES;00;TANQUES;8533697009;61976000.0;CE;Maranguape;2016;5
12962;19859;4561;-12.970999999999998;-38.511;USF IVONE SILVEIRA CALABAR;RUA MARIA PINHO;S/N;CALABAR;(71)3339-7268;40140000.0;BA;Salvador;2016;5
12965;19805;7352344;-2.0;-44.536;UBS NOSSA SENHORA DA CONCEICAO;CEDRAL;S/N;CENTRO;98;65260000.0;MA;Cedral;2016;5
12969;19948;7581882;-9.75153;-36.65678;UBS JOAO PAULO II;RUA ENGENHEIRO CAMILO COLLIER;3;JOAO PAULO II;;57316602.0;AL;Arapiraca;2016;5
