index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
37603;49477;7407939;-7.2221899999999986;-37.24987;ESF VI INACIO SEBASTIAO SOBRINHO;RUA GERUZA RIBEIRO AGUIAR;S/N;PEDRA DO GALO;;58735000.0;PB;Teixeira;2016;5
37604;49045;7267452;-6.525;-39.528;UNIDADE BASICA DE SAUDE ROBERIO BOAVENTURA;TRAVESSA JOAQUIM JUCA;S/N;SAO JOSE;;63580000.0;CE;Jucás;2016;5
37606;49388;7383460;-8.35474;-36.6913;UNIDADE DE SAUDE DA FAMILIA VILA ANAPOLIS 02;RUA ALIMPIO JOSE DIDIER;260;VILA ANAPOLIS;;55200000.0;PE;Pesqueira;2016;5
37608;49222;7323565;-4.756;-42.576;PS BAIRRO DE FATIMA;RUA PACIFICO FORTES;1822;BAIRRO DE FATIMA;;64110000.0;PI;José de Freitas;2016;5
37611;49268;7343477;-7.558;-45.242;PS BELA VISTA;RUA MANOEL BEM VINDO DA SILVA;S/N;BELA VISTA;(89) 35671378;64865000.0;PI;Ribeiro Gonçalves;2016;5
37613;49407;7389310;-3.2734400000000003;-39.26802;UNIDADE BASICA DE SAUDE VIEIRA DOS CARLOS;VIEIRA DOS CARLOS;S/N;VIEIRA DOS CARLOS;;62690000.0;CE;Trairi;2016;5
37615;49127;7294921;-10.728;-37.187;CLINICA DE SAUDE DA FAMILIA ADOLFO FREIRE DE LIMA;RUA I;S/N;LOTEAMENTO TARSO GAR;;49130000.0;SE;Riachuelo;2016;5
37616;48835;7197802;-7.39094;-38.77321;ESF SERRINHA;RUA GLICERIO LEITE;S/N;SERRINHA;;63210000.0;CE;Mauriti;2016;5
37617;49232;7325819;-6.3439999999999985;-37.747;PACS;RUA MASSILON CAVALCANTE;S/N;NOEL VERAS;;58884000.0;PB;Catolé do Rocha;2016;5
37618;48944;7234201;-10.463;-40.191;USF MONTE ALEGRE;LOTEAMENTO BRISAS DO MONTE;S/N;CIDADE NOVA;7435418277;48970000.0;BA;Senhor do Bonfim;2016;5
37619;49440;7398867;-6.48503;-37.45034;PSF JARDILINA DOS SANTOS;R FRANCISCO FERNANDES LUCIO DINIZ;20;BELARMINO LUCIO;;58865000.0;PB;São Bento;2016;5
37620;48939;7233000;-5.582999999999998;-42.778;UBS LAGOA NOVA;PROJETO LAGOA NOVA;S/N;ZONA RURAL;32730041;64453000.0;PI;Curralinhos;2016;5
37621;48832;7195281;-3.746;-39.783;CENTRO DE SAUDE DA FAMILIA MISSI II;DISTRITO DE MISSI;S/N;DISTRITO DE MISSI;88-36351666;62620000.0;CE;Irauçuba;2016;5
37623;49213;7321201;-6.119;-41.793;POSTO DE SAUDE DA LOCALIDADE MIGUEL ALVES;MIGUEL ALVES;S/N;ZONA RURAL;;64310000.0;PI;Aroazes;2016;5
37626;49358;7373775;-7.751;-37.639;ESF MONTE ALEGRE;SITIO MONTE ALEGRE;S/N;ZONA RURAL;8738381575;56800000.0;PE;Afogados da Ingazeira;2016;5
37628;49480;7408846;-10.22327;-44.63689;PS PARAIM PSF;LOCALIDADE PARAIM;S/N;ZONA RURAL;;64970000.0;PI;Parnaguá;2016;5
37629;48830;7194668;-7.211880000000002;-36.62944;UNIDADE MISTA DE SAUDE DE SANTO ANDRE;RUA HUMBERTO MATIAS DE MEDEIROS;S/N;CENTRO;8333081029;58675000.0;PB;Santo André;2016;5
37631;48915;7221754;-12.39923;-39.51549;POSTO DE SAUDE MOCO;FAZENDA MOCO;S/N;ZONA RURAL;;44520000.0;BA;Rafael Jambeiro;2016;5
37632;49426;7392753;-6.30949;-35.70847;ESTRATEGIA DE SAUDE DA FAMILIA DO CONJUNTO FREI DAMIAO;CONJUNTO FREI DAMIAO;S/N;CENTRO;8432942220;59275000.0;RN;São José do Campestre;2016;5
37634;49113;7290446;-6.202000000000001;-42.14;UBS PICARRA;RUA ALCIR LOPES;S/N;PICARRA;;64325000.0;PI;Elesbão Veloso;2016;5
37635;49117;7290683;-13.732;-39.149;PS ELDORADO;FAZENDA ELDORADO;02;ZONA RURAL;73 32563269;45435000.0;BA;Ituberá;2016;5
37641;49228;7325398;-3.984;-38.62;UBSF RAIMUNDO JANIO AUGUSTO SUCUPIRA;AVENIDA 25;S/N;JEREISSATI II;;61814084.0;CE;Pacatuba;2016;5
37643;49089;7281161;-6.075;-35.238;CASA DE SAUDE MULHER DE CORAGEM;RUA ACACIO ROSA;100;CENTRO;;59162000.0;RN;São José de Mipibu;2016;5
37645;48898;7218044;-11.56136;-39.28609;UNIDADE BASICA DE SAUDE DA FAMILIA DA CARAIBA;RUA DO CEMITERIO;S/N;DISTRITO DE SALGADAL;7532621523;48730000.0;BA;Conceição do Coité;2016;5
37646;48999;7252196;-9.127;-36.459;PSF RIACHO SECO;SITIO RIACHO SECO;S/N;ZONA RURAL;;55320000.0;PE;Lagoa do Ouro;2016;5
37647;49097;7284713;-7.999;-36.051;USF COQUEIRAL;RUA DO COQUEIRAL;45;COQUEIRAL;;55125000.0;PE;Toritama;2016;5
37653;48843;7202725;-10.43871;-39.33064;EQUIPE DE SAUDE DA FAMILIA CURRAL VELHO;POVOADO LAGOA DO MEIO;S/N;ZONA RURAL;;48800000.0;BA;Monte Santo;2016;5
37654;49417;7390785;-8.10779;-35.00898;USF LOTEAMENTO COLONIA;RUA GAROUPA;37;CENTRO;;54090250.0;PE;Jaboatão dos Guararapes;2016;5
37655;49509;7413920;-3.95339;-41.25458;PSF PADRE LOTARIO;RUA 07 DE NOVEMBRO;S/N;CENTRO;;64243000.0;PI;São João da Fronteira;2016;5
37656;49209;7320035;-9.65964;-35.7522;SAD MACEIO;RUA MIZAEL DOMINGUES;73;POCO;;57080000.0;AL;Maceió;2016;5
37657;49430;7393377;-6.6863800000000015;-34.93486;UNIDADE DE SAUDE DA FAMILIA SAO MIGUEL;RUA SAO MIGUEL;S/N;CENTRO;83 3296 1577;58295000.0;PB;Baía da Traição;2016;5
37659;49158;7303424;-5.916;-35.26300000000001;UBS NOVA VIDA II PARQUE DE EXPOSICOES II;AVENIDA PERIMETRAL II;S/N;VIDA NOVA;;59147120.0;RN;Parnamirim;2016;5
37661;49518;7415281;-7.52925;-46.03123;SERVICO DE ATENCAO A DST HIV AIDS DE BALSAS;RUA ISAAC MARTINS;S/N;CENTRO;(99) 35412197;65800000.0;MA;Balsas;2016;5
37662;49365;7375425;-2.955;-44.807;UBS RAIMUNDO FIDELES CUTRIM;RUA GETULIO VARGAS;S/N;PAULO VI;98;65225000.0;MA;São João Batista;2016;5
37668;49149;7301197;-10.789;-37.054;POSTO DE SAUDE JACONIAS DOS SANTOS;RUA IRMA ELVIRA DELVECCHIO;S/N;CENTRO;79 32661215;49180000.0;SE;Santo Amaro das Brotas;2016;5
37670;48995;7249470;-3.39512;-44.35913;POSTO DE SAUDE NANCY FERREIRA COSTA;POVOADO CACHOEIRA;S/N;POVOADO CACHOEIRA;98 34632433;65485000.0;MA;Itapecuru Mirim;2016;5
37671;49216;7321961;-8.664;-36.006;ESF PANORAMA;VIII TRAVESSA NENEM FERREIRA;S/N;CENTRO;;55470000.0;PE;Panelas;2016;5
37672;48917;7224745;-2.92235;-44.06756;UNIDADE BASICA DE SAUDE JOSE HILARIO TEIXEIRA;POVOADO JUCARAL;S/N;POVOADO JUCARAL;;65140000.0;MA;Presidente Juscelino;2016;5
37675;49014;7258747;-12.435;-39.12;PSF SANTO ESTEVAO VELHO;SANTO ESTEVAO VELHO;S/N;ZR;;44180000.0;BA;Antônio Cardoso;2016;5
37676;49350;7371837;-4.167;-40.74800000000001;UBS CAMPESTRE;SITIO CAMPESTRE;S/N;ZONA RURAL;88 3652 2176;62380000.0;CE;Guaraciaba do Norte;2016;5
37677;49379;7379153;-2.91887;-39.90915;UNIDADE BASICA DE SAUDE DE PATOS;PATOS;S/N;ZONA RURAL;;62590000.0;CE;Itarema;2016;5
37679;49408;7389361;-7.30813;-38.50915;UBSF V ANTOLANDIA;RUA JOAO CAMBOTA;01;ANTOLANDIA;;58960000.0;PB;Bonito de Santa Fé;2016;5
37681;49013;7258739;-13.359000000000002;-39.815;UNIDADA BASICA DE SAUDE HERMES FRANCISCO DE OLIVEIRA;LOTEAMENTO CARLOS ALBERTO ARGOLO;01;CENTRO;73 35561227;45330000.0;BA;Cravolândia;2016;5
37682;49288;7350066;-6.20729;-38.49164;CENTRO DE SAUDE MANOEL VIEIRA;MANOEL VIEIRA;S/N;MANOEL VIEIRA;;59920000.0;RN;São Miguel;2016;5
37687;49511;7414099;-10.95796;-38.78537;USF MANDACARU;POVOADO DE MANDACARU;S/N;ZONA RURAL;(75) 32722397;48790000.0;BA;Tucano;2016;5
37688;49223;7323670;-4.232;-39.19300000000001;POSTO DE SAUDE NAMBI;RUA VICENTE DE PAULA FONSECA;S/N;SAO DOMINGOS;8533241240;62730000.0;CE;Caridade;2016;5
37689;49433;7394519;-7.06768;-36.57344000000001;UBSF MAJOR BARATA;SITIO ESCURINHA;00;ZONA RURAL;8333821240;58660000.0;PB;Juazeirinho;2016;5
37692;49412;7390319;-8.11785;-35.08876;PSF BONANCA II;AV PRESIDENTE VARGA;S/N;BONANCA;;54800000.0;PE;Moreno;2016;5
37694;49464;7405944;-12.60119;-39.03943;POSTO DE SAUDE DA FAMILIA DO PROJETO;PROJETO;S/N;PROJETO;7536382081;44350000.0;BA;Governador Mangabeira;2016;5
37695;48865;7206429;-9.313;-37.286;UNIDADE DE SAUDE DA FAMILIA SAO JOAQUIM;POVOADO TAPUIO;1;ZONA RURAL;;57510000.0;AL;Poço das Trincheiras;2016;5
37698;49281;7348444;-10.067;-38.35;UNIDADE DE SAUDE DA FAMILIA ESPADUADAS;RUA SANTO ANTONIO;S/N;SANTO ANTONIO;7532032108;48540000.0;BA;Jeremoabo;2016;5
37701;49050;7268246;-5.504;-41.323;POSTO DE SAUDE DA VARZINHA;VARZINHA;S/N;ZONA RURAL;;64330000.0;PI;São Miguel do Tapuio;2016;5
37704;49499;7412347;-5.5022;-41.32073;UBS ALDENORA ARAUJO;RUA NILO CAMPELO DE MATOS;50;SAO LUIS;;64330000.0;PI;São Miguel do Tapuio;2016;5
37705;49360;7374097;-7.0416;-36.53082;UNIDADE DE SAUDE DA FAMILIA DA ILHA GRANDE;SITIO ILHA GRANDE;001;ZONA RURAL;8333821240;58660000.0;PB;Juazeirinho;2016;5
37706;49065;7273533;-14.866;-40.839;USF PATAGONIA;RUA FLORIANOPOLES;422;PATAGONIA;;45065030.0;BA;Vitória da Conquista;2016;5
37709;48844;7202857;-5.593;-47.018;UBS DE BURITIRANA;RUA NEY BRAGA;188;CENTRO;(99)35331060;65935500.0;MA;Buritirana;2016;5
37711;49132;7296266;-5.125;-35.639;POSTO DE SAUDE DO MACEIO;RUA ARABAIANA;125;CENTRO;32634968;59585000.0;RN;São Miguel do Gostoso;2016;5
37715;49438;7398301;-13.52514;-39.96921;USF NILZETE NATALIA;RUA MONTEIRO LOBATO;S/N;MALVINA II;;45345000.0;BA;Jaguaquara;2016;5
37716;49361;7374410;-7.75127;-34.82538;USF BAIXA VERDE PILAR;R COLOMBIA;363;BAIXA VERDE;;53900000.0;PE;Ilha de Itamaracá;2016;5
37718;49490;7410603;-3.55746;-41.08876;UNIDADE BASICA DE SAUDE VEREADOR HIRAN ROCHA;DELGADA;S/N;ZONA RURAL;;62300000.0;CE;Viçosa do Ceará;2016;5
37719;49119;7291086;-2.53054;-44.10521;UNIDADE BASICA DE SAUDE SAFIRA;RUA 20;S/N;RESIDENCIAL SAFIRA;;65130000.0;MA;Paço do Lumiar;2016;5
37721;49016;7258909;-9.478;-35.853;USF HELENA CIRIACO;LOTEAMENTO VILA MINHA ALDEIA;S/N;VILA MINHA ALDEIA;;57100000.0;AL;Rio Largo;2016;5
37722;48928;7228783;-12.946;-39.522;P S DA BAIXINHA;POVOADO DA BAIXINHA;S/N;ZONA RURAL;7536492129;45305000.0;BA;Elísio Medrado;2016;5
37725;49492;7410654;-5.63994;-36.86955;UBS JOAO ANTONIO FERREIRA;AV ALFERES GUILHERME LOPES VIEGAS;225;IGUARACU;;59513000.0;RN;Itajá;2016;5
37731;49503;7413564;-10.65186;-45.18435;UNIDADE BASICA DE SAUDE VILA ZOME;PRACA TRES PODERES;S/N;NOVA REPUBLICA;89 35761359;64995000.0;PI;Cristalândia do Piauí;2016;5
37732;49116;7290640;-13.732;-39.149;PS DO CAMPO DO AMANCIO;FAZ CAMPO DO AMANCIO;01;ZONA RURAL;7332563269;45435000.0;BA;Ituberá;2016;5
37733;48941;7233655;-12.823;-42.731;UNIDADE PROGRAMA SAUDE DA FAMILIA VACA MORTA;POVOADO DE VACA MORTA;S/N;ZONA RURAL;7736452011;46530000.0;BA;Boquira;2016;5
37735;48962;7238738;-2.53054;-44.10521;UNIDADE BASICA DE SAUDE VILA CAFETEIRA;RUA 06;S/N;VILA EPITACIO CAFETE;;65130000.0;MA;Paço do Lumiar;2016;5
37736;49177;7308892;-4.225;-44.78;CENTRO DE SAUDE ESPERANCA;RUA 10 DE NOVEMBRO;S/N;ESPERANCA;;65700000.0;MA;Bacabal;2016;5
37737;49024;7260601;-10.463;-40.191;USF SAO JORGE;RUA VALFREDO GONCALVES;239;SAO JORGE;7435418700;48970000.0;BA;Senhor do Bonfim;2016;5
37739;49280;7348096;-7.751;-37.639;ESF DOIS RIACHOS;SITIO DOIS RIACHOS;S/N;ZONA RURAL;87-38381575;56800000.0;PE;Afogados da Ingazeira;2016;5
37742;48953;7235984;-5.358;-42.676;PS CIDADE NOVA PSF;CIDADE NOVA;S/N;CENTRO;;64390000.0;PI;Demerval Lobão;2016;5
37744;48848;7203284;-13.398;-44.198;ESF PLANALTO II;RUA 12 DE OUTUBRO;S/N;DR ROBERTO;77 3483 3626;47640000.0;BA;Santa Maria da Vitória;2016;5
37745;49494;7411359;-8.45491;-35.94028;USF RAFAEL MACIEL;RUA MARIA DO CARMO LUCENA;44;CENTRO;;55495000.0;PE;Agrestina;2016;5
37751;49309;7355610;-5.84755;-40.70408;POSTO DE SAUDE DA CRUZ;SITIO CRUZ;S/N;ZONA RURAL;;63650000.0;CE;Quiterianópolis;2016;5
37752;49075;7278039;-5.916;-35.26300000000001;PSF ROSA DOS VENTOS EQ 01;RUA PARAIBA;01;ROSA DOS VENTOS;36453928;59141790.0;RN;Parnamirim;2016;5
37754;49264;7342748;-3.264;-44.62;UNIDADE BASICA DE SAUDE MARIA FREIRE;AVENIDA JOAO PEREIRA DE ARAGAO;S/N;CENTRO;9834541479;65490000.0;MA;Anajatuba;2016;5
37758;49336;7365799;-3.319;-42.094;UNIDADE BASICA DE SAUDE SAO RAIMUNDO;TUCUNS;S/N;ZONA RURAL;;64175000.0;PI;Murici dos Portelas;2016;5
37759;49230;7325746;-6.15704;-44.89356;UNIDADE BASICA DE SAUDE JOAO ROSA;RUA PRINCIPAL;S/N;SITIO DOS ARRUDAS;;65964000.0;MA;Fernando Falcão;2016;5
37765;49465;7406118;-12.26667;-38.96667;ESF DO VIDEIRAS;AVENIDA IGUATEMI;S/N;CONCEICAO;;44066280.0;BA;Feira de Santana;2016;5
37769;48979;7244606;-9.262;-37.938;POSTO DE SAUDE DA PAPATERRA;POVOADO PAPATERRA;S/N;ZONA RURAL;;57490000.0;AL;Água Branca;2016;5
37774;49469;7406894;-3.5333300000000003;-40.65407;CENTRO DE SAUDE DA FAMILIA DO BAIRRO SAO MIGUEL;RUA TABELIAO ANGELIM;46;CENTRO;8836451451;62160000.0;CE;Coreaú;2016;5
37775;48956;7236840;-13.005;-41.371;POSTO DE SAUDE DO QUEBRA CANGALHA;POVOADO DO QUEBRA CANGALHA;S/N;ZONA RURAL;75 33382308;46750000.0;BA;Mucugê;2016;5
37779;49505;7413637;-10.6;-38.38333;USF SEDE;AVENIDA NOSSA SENHORA DO BOM CONSELHO;S/N;CENTRO;7532781481;48410000.0;BA;Cícero Dantas;2016;5
37780;48927;7228767;-7.024;-37.28;UNIDADE DE SAUDE DA FAMILIA CARLEUSA CANDEIA;RUA ESCRITOR AUGUSTO DOS ANJOS;S/N;SANTO ANTONIO;;58701050.0;PB;Patos;2016;5
37781;49339;7366671;-13.37309;-44.19038;UNIDADE DE SAUDE DE MONTEVIDINHA;POVOADO DE MONTEVIDINHA;S/N;ZONA RURAL;;47640000.0;BA;Santa Maria da Vitória;2016;5
37783;49373;7378432;-4.22155;-44.78208;CENTRO DE SAUDE DA LUZIANIA;POVOADO LUZIANIA;S/N;ZONA RURAL;;65700000.0;MA;Bacabal;2016;5
37786;49409;7389906;-13.25305;-43.41751;UNIDADE BASICA DE SAUDE RIO DAS RAS;POVOADO RIO DAS RAS;S/N;ZONA RURAL;;47600000.0;BA;Bom Jesus da Lapa;2016;5
37791;49019;7259166;-5.792999999999998;-37.557;UNIDADE BASICA DE SAUDE RAIMUNDO PEDRO BENEVIDES;RUA JOAO PRAXEDES;S/N;LEANDRO BEZERRA;;59780000.0;RN;Caraúbas;2016;5
37792;49487;7409915;-7.019889999999998;-45.47548;UNIDADE BASICA DE SAUDE ROBERT COELHO PASSARINHO;ASSENTAMENTO BACURI;S/N;ZONA RURAL;(99) 3547-8822;65840000.0;MA;São Raimundo das Mangabeiras;2016;5
37794;49337;7366191;-12.151;-39.246;USF PREFEITO DEUSDEDITH BRANDAO;PRACA CANDIDO MARINHO;S/N;CENTRO;;44670000.0;BA;Anguera;2016;5
37795;49420;7391498;-3.0335;-41.23977;UNIDADE BASICA DE SAUDE DO CRUZEIRO PSF VI;AVENIDA JOSE FILOMENO DE MORAIS FILHO;120;CRUZEIRO;;62420000.0;CE;Chaval;2016;5
37796;49184;7311524;-12.05;-38.767;USF JOAO FALCAO DE ALBUQUERQUE BRASILEIRO;JOSE EPAMINONDAS;S/N;CENTRO;;44255000.0;BA;Irará;2016;5
37800;49210;7320647;-7.751;-37.639;ESF MANDACARU DO CENTRO II;RUA DR ROBERTO NOGUEIRA LIMA;232;CENTRO;8738381575;56800000.0;PE;Afogados da Ingazeira;2016;5
37801;49296;7352875;-10.067;-38.35;UNIDADE DE SAUDE DA FAMILIA MANOEL DANTAS SOBRINHO;RUA L;S/N;LOTEAMENTO MANOEL DA;;48540000.0;BA;Jeremoabo;2016;5
37806;49397;7386265;-3.5245127;-45.8633771;UBS ALTO DOS PRAXEDES;RUA NOVA BRASILIA;S/N;ALTO DOS PRAXEDES;;65380000.0;MA;Bom Jardim;2016;5
37808;49345;7370210;-13.019;-42.699;ESF ESTRATEGIA SAUDE DA FAMILIA BARRA DE CIMA;RUA PRINCIPAL;S/N;DISTRITO DE BARRA DE;77-3473-1104;46500000.0;BA;Macaúbas;2016;5
37809;49187;7312571;-4.94;-37.976;UNIDADE BASICA DE SAUDE PEIXE;RUA ANTONIO JOAQUIM DE ARAUJO;1795;DISTRITO DE PEIXE;;62900000.0;CE;Russas;2016;5
37810;49123;7294409;-7.84692;-35.23528;UBS CAJA II;RUA DR FREIRE FILHO;193;CAJA;;55819901.0;PE;Carpina;2016;5
37811;48879;7212038;-9.483;-37.377;CENTRO DE ESPECIALIDADES CICERA DE ARAUJO AGRA;RUA MARECHAL FLORIANO PEIXOTO;S/N;CENTRO;82 36271122;57535000.0;AL;Carneiros;2016;5
37812;49235;7326424;-7.3889999999999985;-38.774;ESF SAGRADO CORACAO DE JESUS;GABRIEL IZIDRO;S/N;DISTRITO PALESTINA;;63210000.0;CE;Mauriti;2016;5
37814;49254;7335865;-8.283;-35.976;UBS CAIC;RUA SAO NICOLAU;561;JOAO MOTA;;55010155.0;PE;Caruaru;2016;5
