index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
18;132;2476967;-10.506099631900302;-37.0548329945789;UNIDADE DE SAUDE DA FAMILIA CRUZ DO CONGO;POVOADO CRUZ DO CONGO;S/N;POVOADO CRUZ DO CONG;(79)02631279;49700000.0;SE;Capela;2016;5;-10.5102117;-37.0530033;Capela, State of Sergipe, 49700-000, Brazil
20;39;2620448;-11.517789923610101;-38.1517158173066;USF JOSE ALVES DE SOUZA NETO;POV PINTO;S/N;ZONA RURAL;75 34432182 RAMAL 30;48480000.0;BA;Crisópolis;2016;5;-11.5128084;-38.1490183;Crisópolis, BA, 48480-000, Brazil
21;249;2360500;-4.96326684951768;-47.490141391752786;UNIDADE BASICA DE SAUDE OURO VERDE;RUA COELHO NETO;01;OURO VERDE;;65930000.0;MA;Açailândia;2016;5;-4.2596751;-43.0182166;Coelho Neto, State of Maranhão, 65620-000, Brazil
22;85;3862992;-13.290957212447696;-41.403951644896296;US DA FAMILIA DE RENASCER;RENASCER;25;DISTRITO CASCAVEL;77 34135203;46760000.0;BA;Ibicoara;2016;5;-13.2912162;-41.40350100000001;Renascer, Ibicoara - BA, 46760-000, Brazil
25;107;3502082;-13.6873233318325;-39.4748640060413;UNIDADE DE SAUDE DA FAMILIA DO ALIANCA;AV BEIRA RIO;S/N;ALIANCA;(73)3278-2193;45460000.0;BA;Wenceslau Guimarães;2016;5;-13.6859;-39.4769874;Wenceslau Guimarães - State of Bahia, Brazil
27;207;6911218;-8.36086392402625;-40.3588771820057;USF DE VILA SAO FRANCISCO;VILA SAO FRANCISCO;S/N;ZONA RURAL;;56215000.0;PE;Santa Cruz;2016;5;-8.8137173;-36.954107;State of Pernambuco, Brazil
28;384;3456781;-9.931610389742447;-36.4715218222232;UNIDADE BASICA DE SAUDE DA FAMILIA MUTIRAO;RUA EM PROJETO;S/N;MUTIRAO;(82)5411218;57270000.0;AL;Junqueiro;2016;5;-9.9073899;-36.4806764;Junqueiro, State of Alagoas, 57270-000, Brazil
30;269;7836872;-4.5201837;-44.465879;UNIDADE BASICA DE SAUDE ANTONINHO;POVOADO BOM JESUS;0;ZONA RURAL;;65728000.0;MA;Lima Campos;2016;5;-4.571134499999999;-44.5086841;Bom Jesus, Lima Campos - MA, 65728-000, Brazil
32;348;2426765;-4.47220802307116;-38.7542939186085;POSTO DE SAUDE DE JAGUARAO;RUA CENTRAL;S/N;JAGUARAO;33375517;62750000.0;CE;Aracoiaba;2016;5;-4.4668741;-38.7500244;Jaguarão, Aracoiaba - CE, 62750-000, Brazil
33;383;6406947;-6.60051865435005;-35.0485576738377;UBS III OLIMPIO ARNALDO DE ALENCAR;RUA FRANCISCO TAVARES DE MELO;S/N;CONJUNTO NOVO HORIZO;(83) 3297-1318;58292000.0;PB;Mataraca;2016;5;-6.589874;-35.0624624;R. Francisco Taváres de Melo, Mataraca - PB, 58292-000, Brazil
34;246;2422131;-9.91632361346567;-37.318512084961;UNIDADE DE SAUDE DA FAMILIA DO POVOADO MOCAMBO;POVOADO MOCAMBO;S/N;ZONA RURAL;;49800000.0;SE;Porto da Folha;2016;5;-9.7791218;-37.4050608;Quilombo Mocambo, Porto da Folha - SE, 49800-000, Brazil
36;25;4021827;-11.139235496520698;-39.1681909561146;UNIDADE DE SAUDE DA FAMILIA PEDRA ALTA;POVOADO PEDRA ALTA;S/N;ZONA RURAL;;48760000.0;BA;Araci;2016;5;-11.1379749;-39.1684726;Pedra Alta, Araci - BA, 48760-000, Brazil
38;116;2656019;-2.9298305511473797;-45.058665275572395;UBS DE SAO FRANCISCO;POVOADO DE SAO FRANCISCO;S/N;SAO FRANCISCO;(98)359 2162;65223000.0;MA;Olinda Nova do Maranhão;2016;5;-6.149862499999999;-43.1475462;São Francisco do Maranhão - State of Maranhão, 65650-000, Brazil
40;158;2008297;-9.33136224746677;-37.8054785728444;POSTO DE SAUDE ALTO DA BOA VISTA;POVOADO ALTO DA BOA VISTA;S/N;ZONA RURAL;;57470000.0;AL;Olho d'Água do Casado;2016;5;-9.503997499999999;-37.830415;Olho d'Água do Casado, AL, 57470-000, Brazil
41;165;2350521;-7.91799902915932;-35.4973196983327;UNIDADE DE SAUDE DA FAMILIA MANOEL DE AQUINO ALBUQUERQUE;SITIO RIBEIRO DO MEL;S/N;ZONA RURAL;(81)36289711;55700000.0;PE;Limoeiro;2016;5;-7.877335;-35.4450996;Limoeiro - State of Pernambuco, Brazil
46;178;2346370;-8.020521767497598;-34.9957213563856;PSF NOEMIA DE CASTRO USF ARACA;EST DE ALDEIA KM 12;S/N;ARACA;(81)34593207;54783380.0;PE;Camaragibe;2016;5;-7.965611600000001;-35.0069715;Av. Araçá, 12 - Aldeia dos Camarás, Camaragibe - PE, 54786-500, Brazil
50;186;5888190;-11.552770722407505;-41.9751521500745;UBSF BENILTON SOARES DOS SANTOS;LAGOA DA PEDRA;S/N;CENTRO;;44960000.0;BA;Ibititá;2016;5;-13.966667;-41.85;Lagoa da Pedra, Livramento de Nossa Sra. - BA, 46140-000, Brazil
53;77;965;-8.10176;-34.929990000000004;US 177 PSF CHICO MENDES;RUA DO CAMPO;29;AREIAS;(81) 32322538;50875250.0;PE;Recife;2016;5;-8.1034728;-34.9326234;R. do Campo, 29 - COHAB, Recife - PE, 51330-440, Brazil
55;204;5116465;-7.22149704;-35.8838591147815;UBS ANTONIO MESQUITA DE ALMEIDA;RUA PROFESSOR HORTENCIO RIBEIRO;478;MONTE CASTELO;(83)33106098;58407030.0;PB;Campina Grande;2016;5;-7.218176299999999;-35.8652764;R. Hortêncio Ribeiro, 478 - Monte Castelo, Campina Grande - PB, 58407-015, Brazil
56;399;2353962;-8.64925486457646;-35.9071210443245;U S F JOSEFA NUNES DA SILVA;RUA DO ENTROCAMENTO;S/N;ENTROCAMENTO;;55450000.0;PE;Lagoa dos Gatos;2016;5;-8.621664599999999;-35.8767248;Entroncamento, Lagoa dos Gatos - PE, 55450-000, Brazil
61;84;4026470;-14.1258430480953;-39.740037918089705;UNIDADE DE SAUDE DA FAMILIA DR NESTOR MESQUITA MARTINS;RUA ROCHAEL MEDRADO;S/N;EUCLIDES NETO;(73)35317192;45570000.0;BA;Ipiaú;2016;5;-14.1253687;-39.7406356;R. Rochael Medrado, Ipiaú - BA, 45570-000, Brazil
62;125;5932416;-7.243694099999999;-35.9002248;UBS ROMUALDO BRITO DE FIGUEIREDO;PRACA FLORINDO DA SILVA COLACO;S/N;JARDIM PAULISTANO;(83)33311703/3331946;58415247.0;PB;Campina Grande;2016;5;-7.2495934;-35.8958646;Praça Florinda da Silva Colaço - Jardim Paulistano, Campina Grande - PB, Brazil
65;193;2369788;-7.5407087802884805;-41.2525677680957;PS ADAO BARBOSA ESF;POVOADO VARZEA QUEIMADA;S/N;ZONA RURAL;(86)34571858;64575000.0;PI;Jaicós;2016;5;-7.540140099999999;-41.2522158;Várzea Queimada, Jaicós - PI, 64575-000, Brazil
69;397;2499290;-6.4030312519304005;-38.86308517887979;ESF CASCUDO;SITIO CASCUDO;S/N;SITIO CASCUDO;;63430000.0;CE;Icó;2016;5;-6.4026236;-38.8591633;Icó, State of Ceará, 63430-000, Brazil
70;293;2643987;-5.673226118087598;-43.0931210517871;UNIDADE DE SAUDE DA FAMILIA LAURO BARBOSA RIBEIRO;AVN JOAO PEREIRA DE FARIAS;S/N;REDENCAO;;65640000.0;MA;Parnarama;2016;5;-5.661876400000001;-43.0891218;Av. João Pereira de Farias, Parnarama - MA, 65640-000, Brazil
72;335;2465582;-3.26030015945425;-45.647399425505284;POSTO DE SAUDE DO BAIRRO SAO FRANCISCO;RUA DAS CAJAZEIRAS;S/N;SO FRANCISCO;(98)6553310;65365000.0;MA;Zé Doca;2016;5;-3.2610436;-45.64796279999999;R. das Cajazeiras, Zé Doca - MA, 65365-000, Brazil
73;377;2605015;-7.73924;-37.99536;UBS PSF MAIA;RUA ALFRADEDO CARLOS;S/N;MAIA;;58755000.0;PB;Princesa Isabel;2016;5;-7.742008599999999;-37.9947974;R. Alfredo Carlos da Costa, s/n - Maia, Princesa Isabel - PB, 58755-000, Brazil
76;263;2407442;-5.83793607342512;-37.9882686256902;UNIDADE BASICA DE SAUDE MAE ARLINDA;PRACA DA SAUDADE;20;N S DAS DORES;(84)3712222;59855000.0;RN;Itaú;2016;5;-5.8412939;-37.9890624;Itaú - State of Rio Grande do Norte, Brazil
77;104;6459951;-4.17054051;-38.4670222648935;UNIDADE BASICA DE SAUDE DA FAMILIA DO TUCUM;ESTRADA PRINCIPAL;S/N;TUCUM;8533483487;62870000.0;CE;Pacajus;2016;5;-4.1731846;-38.460945;Pacajús, State of Ceará, 62870-000, Brazil
80;17;7546238;-6.76836;-36.25203;UBS TECNICA DE ENFERMAGEM IZAURA FLORENTINA DA COSTA;ASSENTAMENTO SAO LUIZ;S/N;CENTRO;8336431036;58177000.0;PB;Sossêgo;2016;5;-6.7668249;-36.2463194;Sossêgo, PB, 58177-000, Brazil
83;99;2714280;-8.37843;-35.44951;PSF XV DE NOVEMBRO;RUA 15 DE NOVEMBRO;1;CENTRO;;55515000.0;PE;Amaraji;2016;5;-8.378787599999999;-35.4521621;R. Quinze de Novembro, 1 - Centro, Amaraji - PE, 55515-000, Brazil
84;48;2656108;-3.7195158004759694;-45.0916028022753;UMIDADE BASICA DE SAUDE DE LAJE COMPRIDA;LAJE COMPRIDA;S/N;ZONA RURAL;(98)3761104;65345000.0;MA;Igarapé do Meio;2016;5;-3.6580899;-45.2117714;Igarapé do Meio, MA, 65345-000, Brazil
85;170;2429632;-8.96628141403172;-40.7193017005909;UBS JOSEFA COELHO;POVOADO DE PAU FERRO;S/N;CENTRO;;56304020.0;PE;Petrolina;2016;5;-9.3884121;-40.5155506;R. do Pau Ferro - Gercino Coelho, Petrolina - PE, 56306-100, Brazil
86;333;2349051;-7.943188;-34.8847916197368;USF MARANGUAPE II B;RUA 79;118;MARANGUAPE II;(81)34372849;53401441.0;PE;Paulista;2016;5;-7.9272213;-34.8516599;Maranguape II, Paulista - PE, Brazil
97;255;7885024;-12.6191964;-38.292994799999995;UNIDADE DE SAUDE DA FAMILIA DO IMBASSAY;RUA ALMIRANTE TAMANDARE;S/N;CIDADE MIRIM;;42850000.0;BA;Dias d'Ávila;2016;5;-12.6146002;-38.31994419999999;R. Alm. Tamandaré - Santa Terezinha, Dias d'Ávila - BA, 42850-000, Brazil
98;227;2388561;-12.355186558850601;-38.37629430355409;UNIDADE DE SAUDE DA FAMILIA DE PAU LAVRADO;RUA DO CRUZEIRO;S/N;DIST DE PAU LAVRADO;(71)36412185;48110000.0;BA;Catu;2016;5;-12.308268;-38.3711451;BR-110, 441, Catu - BA, 48110-000, Brazil
100;271;7156111;-12.693137473015499;-39.1398024559021;USF MODESTA BARBOSA;POVOADO DA EMBIRA;S/N;ZONA RURAL;36218200;44380000.0;BA;Cruz das Almas;2016;5;-12.65;-39.15;Embira, Cruz das Almas - BA, 44380-000, Brazil
103;391;3861937;-8.1310951709745;-34.9648261070241;USF MARIA DE SOUZA RAMOS UR6;RUA MANOEL BOTELHO DE OLIVEIRA;S/N;ZUMBI DO PACHECO;81 3475-5240;54100020.0;PE;Jaboatão dos Guararapes;2016;5;-8.131095;-34.964306;Rua Manoel Botelho de Oliveira, 40 - Zumbi do Pacheco, Jaboatão dos Guararapes - PE, 54230-285, Brazil
106;239;2381141;-6.40375656574908;-38.3234550212287;CENTRO DE SAUDE DE MAJOR SALES;RUA ANTONIO JOSE DA ROCHA;S/N;CENTRO;( );59945000.0;RN;Major Sales;2016;5;-6.405236599999999;-38.3222095;R. Antonio Jose da Rocha, Maj. Sales - RN, 59945-000, Brazil
107;42;2644320;-2.04474449157709;-45.958364009855785;CENTRO DE SAUDE DE MARACACUME 2;FERNAO DIAS;S/N;BOA VISTA;(98)3731555;65289000.0;MA;Maracaçumé;2016;5;-3.7395042;-45.2534785;Bela Vista do Maranhão - State of Maranhão, Brazil
108;166;2510596;-16.4127159118648;-39.1599082946766;USF IMBIRUCU DE DENTRO;KM 15 BR 367 SENTIDO PORTO SEGURO EUNAPOLIS;S/N;IMBIRUCU DE DENTRO;(73) 3274 1119;45810000.0;BA;Porto Seguro;2016;5;-16.4402462;-39.06229039999999;BR-367, 15, Porto Seguro - BA, 45810-000, Brazil
110;336;7177658;-10.501618337611099;-40.31882025814061;UNIDADE BASICA DE SAUDE DA FAMILIA DO SAO FRANCISCO;RUA BELA VISTA;230;SAO FRANCISCO;;44790000.0;BA;Campo Formoso;2016;5;-10.5009723;-40.3162392;R. Bela Vista, 230, Campo Formoso - BA, 44790-000, Brazil
113;59;2626853;-11.776660000000001;-37.80574;UNIDADE DE SAUDE DA FAMILIA DE ALTAMIRA;PRACA EDUARDO CAVALCANTE LINS;S/N;ALTAMIRA;(75)429 1214;48300000.0;BA;Conde;2016;5;-11.8557382;-37.5699045;Conde - State of Bahia, 48300-000, Brazil
117;151;2327589;-4.05194878578174;-40.8630251884449;CENTRO DE NUTRICAO DE SAO BENEDITO;RUA JOSE INACIO DE AGUIAR;S/N;FATIMA;6262299;62370000.0;CE;São Benedito;2016;5;-4.0595018;-40.85615;Rod. Paulo Banhos, São Benedito - CE, Brazil
119;294;2462141;-1.44493818283077;-45.426428318022396;UNIDADE BASICA SAUDE DE SANTA BARBARA;POVOADO SANTA BARBARA;S/N;POVOADO STA BARBARA;(98)3971115;65278000.0;MA;Turiaçu;2016;5;34.4208305;-119.6981901;Santa Barbara, CA, USA
120;45;2404575;-9.49344824144475;-44.5812141605608;PS DE ESTREITO;ESTREITO;S/N;ZONA RURAL;;64915000.0;PI;Redenção do Gurguéia;2016;5;-9.487704299999999;-44.5817159;Redenção do Gurguéia, PI, 64915-000, Brazil
122;37;2636123;-7.72437221003539;-35.3295704142006;PSF LAGOA DO OUTEIRO;POVOADO DE LAGOA DO OUTEIRO;S/N;ZONA RURAL;(81)36591013;55845000.0;PE;Buenos Aires;2016;5;-7.7585308;-35.3857065;Lagoa do Outeiro, Buenos Aires - PE, 55845-000, Brazil
124;194;2682680;-7.520034313201691;-36.813662052153504;UBSF 04 JULIA DE LIMA OLIVEIRA;SITIO JERICO;S/N;ZONA RURAL;(83)33542856;58580000.0;PB;Serra Branca;2016;5;-7.5141573;-36.8102097;Serra Branca - State of Paraíba, 58580-000, Brazil
125;29;2424118;-3.68803768376442;-40.34866803365821;CSF PEDRINHAS;RUA BENJAMIM;62;PEDRINHAS;(88) 3611 5032;62040830.0;CE;Sobral;2016;5;-3.6875853;-40.3407531;R. do Benjamin, 62 - Bairro Pedrinhas, Sobral - CE, 62040-830, Brazil
126;272;6877702;-10.1332569122312;-43.9419221878039;UNIDADE BASICA DESAUDE SAO JOAO I;POVOADO SAO JOAO;S/N;ZONA RURAL;8935751411;64965000.0;PI;Avelino Lopes;2016;5;-10.1349912;-43.9482679;Avelino Lopes - State of Piauí, Brazil
131;60;5627087;-7.2477062339896925;-35.3706550598145;CENTRO DE SAUDE PROF MARIA DOLORES DE ARAUJO RAMOS;AVENIDA JOAO CRISOSTOMO;S/N;CENTRO;(083)3682-1084;58339000.0;PB;São José dos Ramos;2016;5;-7.2475756;-35.3758996;R. Dr. João Crisóstomo Ribeiro Coutinho, São José dos Ramos - PB, 58339-000, Brazil
133;133;2653303;-11.4849354254302;-37.9335777751436;UNIDADE DE SAUDE DA FAMILIA OTTO ALENCAR;LOTEAMENTO RAIMUNDO GUIMARAES;01;RGN;;48330000.0;BA;Rio Real;2016;5;-11.4818089;-37.9335881;Rio Real, State of Bahia, 48330-000, Brazil
135;7;2644916;-14.6698506432339;-40.471276491880396;USF DO GERIBA;POVOADO DO GERIBA;01;POVOADO;;45190000.0;BA;Planalto;2016;5;-14.6945473;-40.3605305;BA-643, Planalto - BA, 45260-000, Brazil
136;103;2005557;-9.53947334534262;-35.7661628723145;CENTRO DE SAUDE TEREZA BARBOSA 7 DS;COJ EUSTAQUIO GOMES;S/N;CIDADE UNIVERSITARIA;(82) 3315 5476;57072452.0;AL;Maceió;2016;5;-9.5418305;-35.7832275;Terminal Rodoviário do Eustáquio Gomes - R. Oito A, 190 - Cidade Universitária, Maceió - AL, 57072-760, Brazil
139;256;2452847;-3.9455715;-42.9251061777803;UBSF DE BAIXAO DO CEDRO;POVOADO BAIXAO DO CEDRO;S/N;POVOADO;(98);65515000.0;MA;Buriti;2016;5;-3.942071;-42.9183171;Buriti, MA, 65515-000, Brazil
141;65;2415046;-7.23175278993044;-39.4083902977886;POSTO DE SAUDE VILA PADRE CICERO;VILA PADRE CICERO;S/N;DISTRITO BELA VISTA;(88)5233376;63100970.0;CE;Crato;2016;5;-7.179940500000001;-39.3858469;R. Padre Cícero - Bela Vista, Crato - CE, Brazil
142;72;2526;-10.89602;-37.06284;US FRANCISCO FONSECA DEZOITO DO FORTE;AV ALVARO MARCIEL;296;18 DO FORTE;(79)3179-2434;49060020.0;SE;Aracaju;2016;5;-10.8954437;-37.0624673;Av. Álvaro Maciel, 296 - Palestina, Aracaju - SE, 49060-020, Brazil
143;297;7632320;-8.95847;-37.62378;PSF MANOEL CLARINDO DO NASCIMENTO;SITIO ESTIVAS;S/N;RURAL;;56565000.0;PE;Manari;2016;5;-8.965321699999999;-37.6316378;Manari, Pernambuco, Manari - State of Pernambuco, 56565-000, Brazil
146;469;2514419;-12.772851771232;-39.521140056174396;USF DO RIO SECO;POVOADO DO RIO SECO;S/N;ZONA RURAL;;44590000.0;BA;Santa Teresinha;2016;5;-12.65;-39.6;Rio Sêco, Santa Teresinha - BA, 44590-000, Brazil
155;767;6742807;-12.969014951184402;-39.398487927817996;UNIDADE SAUDE DA FAMILIA SOL POSTO;EUJACIO SILVA ALMEIDA;21;CENTRO;;44565000.0;BA;Varzedo;2016;5;-12.966967;-39.3891625;R. Eujácio Almeida, Varzedo - BA, 44565-000, Brazil
159;546;8013608;-2.8993234;-44.8761898;U B S S FRANCISCO DE HONORIO PSF;POVOADO DE PALMEIRALZINHO;S/N;ZONA RURAL;;65220000.0;MA;São Vicente Ferrer;2016;5;-2.8952626;-44.8805522;São Vicente Ferrer - State of Maranhão, 65220-000, Brazil
160;549;2487217;-12.164190480912799;-38.6029123666286;UNIDADE DE SAUDE DA FAMILIA SAO JOSE OPERARIO PIRINEL;AVENIDA SILVA;S/N;SANTA TEREZINHA;;48010110.0;BA;Alagoinhas;2016;5;-12.126375;-38.4178451;Av. Silva - Santa Terezinha, Alagoinhas - BA, 48011-250, Brazil
161;742;2008009;-9.529950785749769;-36.0630512237549;UNIDADE SAUDE DA FAMILIA SAPUCAIA;POVOADO SAPUCAIA;22;CENTRO;;57690000.0;AL;Atalaia;2016;5;-9.5305004;-36.0593473;Sapucaia, Atalaia - AL, 57690-000, Brazil
163;603;2563878;-4.83955516829761;-37.7823914809586;UBASF PADRE RAIMUNDO SALES FACANHA;DISTRITO BORGES;S/N;ZONA RURAL;(88)4181619;62823000.0;CE;Jaguaruana;2016;5;-4.9003859;-37.8764301;Borges, Jaguaruana - CE, 62823-000, Brazil
164;500;2004119;-9.387302398681367;-37.1394968032826;UNIDADE DE SAUDE DA FAMILIA DE AREIAS;POVOADO AREIAS BRANCAS;01;ZONA RURAL;;57500000.0;AL;Santana do Ipanema;2016;5;-9.372088999999999;-37.2431561;Povoado Areia Branca, s/n Zona Rural, Santana do Ipanema - AL, 57500-000, Brazil
165;456;6812163;-4.5659565925596795;-45.1930332183825;UNIDADE BASICA DE SAUDE DO POVOADO UMBACA;POVOAO UMBACA;S/N;ZONA RURAL;;65715000.0;MA;Lago da Pedra;2016;5;-4.5701256;-45.1323113;Lago da Pedra, MA, 65715-000, Brazil
167;545;5475929;-13.855664007664002;-40.088607327476296;USF DR JOSE MAXIMILIANO HENRIQUEZ SANDOVAL;RUA M;01;JEQUIEZINHO;(73)3527-2037;45208775.0;BA;Jequié;2016;5;-13.8814101;-40.0631151;R. M, 01 - Jequiezinho, Jequié - BA, Brazil
171;420;6629040;-3.8535726070402903;-45.5351972579943;UBS DE AGUA BELA;POVOADO AGUA BELA;S/N;POVOADO AGUA BELA;;65378000.0;MA;Tufilândia;2016;5;-3.8526641;-45.5338351;Água Bela, Tufilândia - MA, 65300-000, Brazil
175;678;4026985;-12.5270962715145;-40.3007268905628;UNIDADE DE SAUDE DA FAMILIA DO CAITITU;BAIRRO DO CAITITU;S/N;CAITITU;(75) 3251 - 6899;46880000.0;BA;Itaberaba;2016;5;-12.7;-41.766667;Caititu, Boninal - BA, 46740-000, Brazil
176;644;4013247;-6.12668180536754;-35.440837740898104;UBS PARELHAS;SITIO PARELHAS;S/N;ZONA RURAL;;59247000.0;RN;Lagoa Salgada;2016;5;-6.6858425;-36.6602483;Parelhas, State of Rio Grande do Norte, 59360-000, Brazil
179;428;2720736;-9.931610389742447;-36.4715218222232;UNIDADE BASICA DE SAUDE DA FAMILIA INGA;POVOADO INGA;S/N;CENTRO;(82)541 1218;57270000.0;AL;Junqueiro;2016;5;-9.9073899;-36.4806764;Junqueiro, State of Alagoas, 57270-000, Brazil
181;582;28096;-8.06276248305241;-34.8889419445777;US 274 PSF TIA REGINA;RUA CORREGO DO DEODATO;315;AGUA FRIA;(81) 33554708;52211250.0;PE;Recife;2016;5;-8.013883;-34.900112;R. Córrego do Deodato, 315 - Água Fria, Recife - PE, 52211-250, Brazil
189;423;2720280;-9.925;-36.476;POSTO DE SAUDE BARRO VERMELHO;POVOADO BARRO VERMELHO;S/N;ZONA RURAL;(82)541 1218;57270000.0;AL;Junqueiro;2016;5;-9.840655199999999;-36.3853342;Barro Vermelho, Junqueiro - AL, 57270-000, Brazil
191;797;2771349;-15.411468744277501;-39.4933176040638;USF ANTONIO MENEZES;RUA DOS CIGANOS;30;CIDADE ALTA;;45880000.0;BA;Camacan;2016;5;-15.4201038;-39.49640369999999;Camacan, State of Bahia, 45880-000, Brazil
192;659;2304864;-17.5189333438062;-39.1942143206578;PSF CANTA GALO;AVENIDA PRINCIPAL;S/N;CANTA GALO;(73) 2932620;45910000.0;BA;Alcobaça;2016;5;-17.4549458;-39.4035876;Alcobaça - State of Bahia, Brazil
193;717;2386410;-14.364817142486201;-40.2063345909107;CENTRO DE SAUDE NOSSA SENHORA DA BOA NOVA;RUA REGES PACHECO;01;CENTRO;(77)34332218;45250000.0;BA;Boa Nova;2016;5;-14.364184;-40.2058849;R. Régis Pachêco, 1, Boa Nova - BA, 45250-000, Brazil
198;569;3006875;-7.1510267257688405;-34.8998522758437;UNIDADE DO PSF BAIRRO DOS NOVAIS I;CORONEL ADOLFO MASSA;S/N;NOVAIS;(83)32189188;58088620.0;PB;João Pessoa;2016;5;-7.151423599999999;-34.8983246;Av. Cel. Adolfo Massa - Oitizeiro, João Pessoa - PB, Brazil
202;593;2722348;-9.354;-37.507;UNIDADE MISTA DA FAMILIA MONSENHOR MOISES V DOS ANJOS;POVOADO CANDUNDA;S/N;POV CANDUNDA;;57515000.0;AL;Senador Rui Palmeira;2016;5;-9.4102839;-37.5327123;Senador Rui Palmeira - State of Alagoas, 57515-000, Brazil
204;538;3903532;-10.667819999999999;-39.49645;UNIDADE DE SAUDE DA FAMILIA DA TAPERA;RUA HIPOLITO GOMES DA SILVA;S/N;CENTRO;3274-1346;48840000.0;BA;Cansanção;2016;5;-10.6636829;-39.4942648;Av. Monte Santo, 550, Cansanção - BA, 48840-000, Brazil
205;577;2682451;-8.237235546111819;-36.05006933212179;UBS LAGOA DE PEDRA;SITIO MARIBONDO;S/N;SITIO MARIBONDO;( );55008000.0;PE;Caruaru;2016;5;-9.5773909;-36.3058392;Maribondo, AL, 57670-000, Brazil
207;783;2478242;-3.52387058428249;-40.3421348648012;CSF DE PADRE LINHARES MANOEL JOVINIANO CUNHA;PADRE LINHARES;S/N;DISTRITO;36431065;62140000.0;CE;Massapê;2016;5;-3.4952086;-40.511582;Padre Linhares, Massapê - CE, 62140-000, Brazil
208;660;2008041;-9.5024;-36.0229609;UNIDADE SAUDE DA FAMILIA SANTO ANTONIO;POVOADO SANTO ANTONIO;15;CENTRO;;57690000.0;AL;Atalaia;2016;5;-9.512324300000001;-36.0088778;Atalaia, AL, 57690-000, Brazil
