index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
31106;42667;2726521;-5.2438038698773495;-38.129737128172;UNIDADE DE SAUDE DA FAMILIA DA GANGORRINHA;SITIO GANGORRINHA;S/N;GANGORRINHA;;62960000.0;CE;Tabuleiro do Norte;2016;5
31107;42665;2726165;-5.64406514167769;-38.0543661117543;UBASF BAIXA DA UMBURANA;SITIO BAIXA DA UMBURANA;S/N;ZONA RURAL;;62970000.0;CE;Alto Santo;2016;5
31108;42510;2712970;-8.666099309921009;-35.7248783111562;POSTO DE SAUDE DIAMANTE;RUA MONSENHOR ABILIO GALVAO;120;DIAMANTE;;55400000.0;PE;Catende;2016;5
31111;42640;2724510;-7.07057118415812;-40.3713011741626;UBS ALTO ALEGRE DR VALDIR PEREIRA;RUA ESTRADA DA CONFIANCA;S/N;ALTO ALEGRE;5331830;63150000.0;CE;Campos Sales;2016;5
31113;42652;2724855;-5.724469999999998;-38.15077;POSTO DE SAUDE DE CANINDEZINHO;DISTRITO CANINDEZINHO;S/N;DISTRITO CANINDEZINH;88.34351049;62990000.0;CE;Potiretama;2016;5
31114;42469;2704986;-9.52904105186435;-35.799357891081705;USF BENEDITO LOPES;LOT PARQUE SANTA TEREZA;S/N;TABULEIRO DO PINTO;;57100000.0;AL;Rio Largo;2016;5
31115;42639;2723972;-3.1189521561697595;-40.8299389910215;UNID BASICA DE SAUDE FCO DAS CHAGAS RIBEIRO COELHO;RUA BOCA DO ACRE;S/N;BOCA DO ACRE;6241164;62430000.0;CE;Granja;2016;5
31118;42490;2711338;-8.51734399795508;-35.375912189482605;PSF VIII NANIE DE SIQUEIRA SANTOS;AV MARIO DOMINGUES;1010;CENTRO;(81)36711480;55520000.0;PE;Ribeirão;2016;5
31119;42521;2713403;-8.64925486457646;-35.9071210443245;U S F COMPESA;RUA VEREADOR DURVAL SOARES;S/N;COMPESA;;55450000.0;PE;Lagoa dos Gatos;2016;5
31120;42577;2719843;-9.52557563781711;-35.7977056503286;USF PROF JOSE CARLOS DA SILVA;LOTEAMENTO PALMARES;S/N;TABDO PINTO;(82) 2611250;57100000.0;AL;Rio Largo;2016;5
31121;42607;2721589;-9.53360127527465;-37.2978907897967;UBS NOSSA SENHORA DA CONCEICAO;POVOADO PEDRAO;S/N;ZONA RURAL;;57442000.0;AL;Olho d'Água das Flores;2016;5
31122;42635;2722690;-9.0103679;-35.2208181;USF DR ARSENIO COSTA;POVODO PEROBA;S/N;ZONA RURAL;( );57955000.0;AL;Maragogi;2016;5
31123;42496;2712482;-7.79589414596535;-35.0784659385671;USF BAIRRO DE ITAPIPIRE;RUA AGRIPINA GOMES;S/N;VILA ITAPIPIRE;(81)35438871;53690000.0;PE;Araçoiaba;2016;5
31144;42903;2771713;-12.612024793937199;-39.2259438454228;UNIDADE DE SAUDE DA FAMILIA DE CAATINGUINHA;POVOADO DE CAATINGUINHA;S/N;CAATINGUINHA;;44345000.0;BA;Cabaceiras do Paraguaçu;2016;5
31148;43189;2792826;-7.21276;-35.8868;UBS BEM TE VI ZONA RURAL II;SITIO BOSQUE;S/N;SAO JOSE DA MATA;(83)33141701;58441000.0;PB;Campina Grande;2016;5
31149;42970;2778335;-6.77199;-43.00974;PS VIANA CARVALHO;RUA PADRE REIS;S/N;SAMBAIBA;(86)5221542;64803165.0;PI;Floriano;2016;5
31154;43181;2792753;-7.239826;-35.8723649;UBS GALANTE I;RUA JOSE CORREIA DE MENEZES;192;JARDIM MENEZES;(83)33171178;58446000.0;PB;Campina Grande;2016;5
31157;42819;2757877;-7.056384;-35.3185424166403;POSTO DE SAUDE SILVINO COSTA PSFVII;R FRANCISCA PERREIRA DE FRANCA;395;SILVINO COSTA;;58345000.0;PB;Mari;2016;5
31159;42910;2772507;-12.122822999953899;-42.9488611221301;UNIDADE BASICA DE SAUDE DA FAMILIA DE IPUCABA;POVOADO DE IPUCABA;S/N;ZONA RURAL;7736422195;47530000.0;BA;Oliveira dos Brejinhos;2016;5
31160;43191;2792842;-7.21276;-35.8868;UBS COLIBRI ZONA URBANA I;RUA ARNALDO LUIS DE MELO;154;SAO JOSE DA MATA;(83)33141236;58441000.0;PB;Campina Grande;2016;5
31162;43192;2792850;-7.23071;-35.88166;UBS SABIA ZONA URBANA II;RUA ANTONIO T SOBRINHO;S/N;SAO JOSE DA MATA;;58441000.0;PB;Campina Grande;2016;5
31163;42968;2778246;-6.76003;-43.01156;PS PAULO KALUME;RUA ALCIDES COSTA;S/N;TIBERAO;89 35211010;64800000.0;PI;Floriano;2016;5
31181;43179;2792737;-7.21276;-35.8868;UBS CONCEICAO;RUA JOSE PE SOARES;55;CONCEICAO;(83)33216684;58401290.0;PB;Campina Grande;2016;5
31184;42866;2766795;-8.122308254241709;-35.1081848144521;PSF ABC;RUA 13 DE MAIO;329;ABC;(81)3535-0547;54800000.0;PE;Moreno;2016;5
31189;42901;2772078;-12.3501;-38.21109000000001;UNIDADE BASICA DO PSF DE POJUCA II;BA 093;S/N;POJUCA II;(71)36451013;48120000.0;BA;Pojuca;2016;5
31197;43186;2792877;-7.241460000000001;-35.91248;UBS VELAME;RUA CORACAO DE JESUS;63;VELAME;(83)33106166;58417735.0;PB;Campina Grande;2016;5
31204;42894;2770717;-9.42548;-40.49392;USF NOVO ENCONTRO;AV ELIZEU MARTINS DO NASCIMENTO;S/N;NOVO ENCONTRO;(74)36123600;48903400.0;BA;Juazeiro;2016;5
31209;43180;2792745;-7.21276;-35.8868;UBS ESTREITO;SITIO ESTREITO;S/N;DISTRITO DE CATOLE D;(83)33383037;58400180.0;PB;Campina Grande;2016;5
31216;43197;2793962;-8.992556333541609;-37.50223875045671;POSTO DE SAUDE DE FORQUILHA;POVOADO FORQUILHA;S/N;POVOADO FORQUILHA;( );57530000.0;AL;Canapi;2016;5
31223;43190;2792834;-7.21276;-35.8868;UBS PARDAL ZONA RURAL III;SITIO CAPIM GRANDE;S/N;SAO JOSE DA MATA;(83)88910120;58441000.0;PB;Campina Grande;2016;5
31227;42900;2771306;-12.434785366058;-39.1209626197804;UNIDADE MISTA JOSELITA DA SILVA LOBO;PRACA DA MATRIZ;S/N;CENTRO;75 32302149;44180000.0;BA;Antônio Cardoso;2016;5
31228;42895;2771144;-16.369320000000002;-39.5792;UNIDADE BASICA DE SAUDE ANTONIO LIMA RIBEIRO;RUA LOMANTO JUNIOR;S/N;PEQUI;(73)3261-6146;45825110.0;BA;Eunápolis;2016;5
31230;42963;2777940;-5.555745363235309;-42.4264740943896;UBS MANOEL BORGES PIMENTEL;POV CHAPADINHA;S/N;Z RURAL;;64380000.0;PI;Beneditinos;2016;5
31242;42896;2770857;-16.38914;-39.57366;UNIDADE BASICA DE SAUDE IZABEL ARAUJO;RUA A CAMINHO 02;S/N;URBIS III;73-3261-6146;45826030.0;BA;Eunápolis;2016;5
31251;42964;2778017;-6.792329549789232;-42.3940944671619;PS DE CAJAZEIRAS PSF;AV DEPUTADO JUAREZ TAPETY;S/N;CENTRO;(89)3432-0001;64514000.0;PI;Cajazeiras do Piauí;2016;5
31255;42817;2757893;-7.36766338348367;-35.9034276008596;UBSF VILA;RUA JOAO PESSOA;47;CENTRO;(83)33921109;58475000.0;PB;Queimadas;2016;5
31257;42816;2757885;-6.51013565740654;-36.3470460251457;UNIDADE BASICA DE SAUDE SEVERINA FARIAS DANTAS;R PROJETADA;S/N;LIMEIRA;(83)33712189;58187000.0;PB;Picuí;2016;5
31262;42907;2772442;-12.485307455062499;-42.844641208647396;UNIDADE DE SAUDE DA FAMILIA DE ARRAIAL;POVOADO DO ARRAIAL;S/N;ZONA RURAL;7736422195;47530000.0;BA;Oliveira dos Brejinhos;2016;5
31265;42904;2771918;-16.338096583817197;-39.0131825840709;UNIDADE DE SAUDE DA FAMILIA PSF 05;RUA PROJETADA;132;MORADA DO ATLANTICO;(73) 32821256;45807000.0;BA;Santa Cruz Cabrália;2016;5
31271;43188;2792818;-7.21276;-35.8868;UBS BEIJA FLOR ZONA RURAL I;SITIO TAMBOR;S/N;SAO JOSE DA MATA;(83)33141903;58441000.0;PB;Campina Grande;2016;5
31276;42899;2771594;-14.3169558048244;-39.3126225471485;USF ZULEICA DE FREITAS;AV ILHEUS;100;SAO COSME;;45675000.0;BA;Aurelino Leal;2016;5
31307;42865;2766884;-3.50693464279165;-42.1948814392078;CENTRO MUNICIPAL DE SAUDE JOSE LEONCIO DE SALES;RUA JOSE PEREIRA;333;CENTRO;(86)3601153;64170000.0;PI;Joaquim Pires;2016;5
31314;42897;2771586;-15.534580180260699;-40.9091207501114;U S F VILA DO CAFE;RUA NOVAS VILA;S/N;VILA DO CAFE;7734392266;45150000.0;BA;Encruzilhada;2016;5
31345;42820;2757982;-7.0576000213621;-36.3722348213185;UBS IV NOVA SOLEDADE THEODOMIRO MACHADO DE OLIVEIRA;RUA JOSE JOAQUIM ARAUJO;S/N;NOVA SOLEDADE;;58155000.0;PB;Soledade;2016;5
31348;42814;2757818;-6.63487315177898;-35.984086990355394;UBSF MARIA ANA DO ESPIRITO SANTO;RUA FIRME DELGIDEO;S/N;CENTRO;;58173000.0;PB;Damião;2016;5
31350;42815;2757826;-7.20471382141092;-35.1928353309621;POSTO DE SAUDE AGUA FRIA PSF III;SITIO AGUA FRIA;S/N;ZONA RURAL;;58334000.0;PB;São Miguel de Taipu;2016;5
31363;42962;2777924;-6.4286220073698095;-42.1624803543079;PS CAMPESTRE;CAMPESTR E;S/N;CENTRO;;64520000.0;PI;Francinópolis;2016;5
31375;43196;2793733;-4.33475017547595;-38.7220430374134;POSTO DE SAUDE DE SUSTO;SUSTO;S/N;CENTRO;;62790000.0;CE;Redenção;2016;5
31376;42959;2777533;-7.07825;-41.43764;UNIDADE BASICA DE SAUDE VICENTE BALDOINO;PRACA DIRCEU ARCO VERDE;50;JUNCO;(89)999736232;64606040.0;PI;Picos;2016;5
31378;42902;2771691;-12.7691377865306;-40.2133652349888;UNIDADE BASICA DE SAUDE DA FAMILIA DA CERAMICA;02 DE NOVEMBRO;S/N;CERAMICA;(75)3325-2502;46860000.0;BA;Iaçu;2016;5
31385;43182;2792761;-7.2348906;-35.8767003;UBS SERRA DA BORBOREMA;RUA ADALCINA DE LUCENA;102;CONJUNTO RESIDENCIAL;(83)33312049;58419230.0;PB;Campina Grande;2016;5
31389;42911;2772582;-17.5189333438062;-39.1942143206578;PSF SEDE 08;RUA MINAS GERAIS;S/N;PALMEIRAS;(73)2932620;45910000.0;BA;Alcobaça;2016;5
31393;43185;2792869;-7.2509839;-35.8897254;UBS TAMBOR II;RUA MAURICIO TRAVASSOS DE MOURA;127;TAMBOR;(83)33105162;58414495.0;PB;Campina Grande;2016;5
31395;42909;2772515;-12.86351;-38.29966;UNIDADE DE SAUDE DA FAMILIA PADRE JOAO ABEL JAMBEIRO;RUA DIRETA DO JAMBEIRO;S/N;JAMBEIRO;71 3291-4459;42728620.0;BA;Lauro de Freitas;2016;5
31396;42961;2777916;-6.78544163703899;-43.0415582656848;PS CAMILO FILHO;BR 343 KM 03;S/N;MELADAO;(89)3515-1051;64808747.0;PI;Floriano;2016;5
31402;42893;2770601;-9.388171434402189;-40.4277133941639;USF MANDACARU I;PRJETO DE IRRIGACAO DE MANDACARU;S/N;PROJ MANCACARU;7436123600;48903400.0;BA;Juazeiro;2016;5
31405;43183;2792788;-7.21276;-35.8868;UBS PAUS BRANCOS;SITIO PAUS BRANCOS;S/N;SITIOS PAUS BRANCOS;(83)3515110;58414060.0;PB;Campina Grande;2016;5
31406;42971;2778386;-4.8284699999999985;-42.18405;CENTRO DE SAUDE ESF CENTRO I;RUA ANTONINO FREIRE;S/N;CENTRO;;64280000.0;PI;Campo Maior;2016;5
31410;42969;2778289;-6.91389799118022;-42.8022193908679;PS PROTASIO DE MORAES BARBOSA;POVOADO BOQUEIRAO;S/N;POVOADO;(86)5221542;64800000.0;PI;Floriano;2016;5
31432;43184;2792796;-7.247965700000001;-35.91802879999999;UBS PORTEIRA DE PEDRA;TRAVESSA JOAO GALDINO;2388;SANTA TEREZINHA;(83)33382774;58449000.0;PB;Campina Grande;2016;5
31439;42967;2778165;-7.59149909019448;-41.895117759703396;PS JOAQUIM PEQUENO;POV JOAQUIM PEQUENO;S/N;ZONA RURAL;( )4841107;64730000.0;PI;Campinas do Piauí;2016;5
31443;42958;2777525;-7.08436846733073;-41.4714574813831;UNIDADE BASICA DE SAUDE ANTENOR NEIVA;RUA MONSENHOR HIPOLITO;667;CENTRO;(89)9926222;64600320.0;PI;Picos;2016;5
31446;42818;2757869;-7.056384;-35.3185424166403;POSTO DE SAUDE SANTA JULIA PSF VIII;R SILVINO COSTA;S/N;SANTA JULIA;;58345000.0;PB;Mari;2016;5
31451;42905;2771896;-13.02851;-39.02872;UNIDADE DE S DA FAMILIA MURITIBA I;ALTO DO CURTUME;S/N;MURITIBA;(75)36362713;44400000.0;BA;Nazaré;2016;5
31454;42821;2758067;-6.619488000869559;-38.0957365036;USF UNIDADE BASICA DE SAUDE DR JOAO BOSCO GADELHA OLIVEIRA;ANA GOMES DO NASCIMENTO;S/N;CENTRO;83 35451001;58818000.0;PB;São Francisco;2016;5
31479;42898;2771373;-12.6348030567166;-38.27377080917249;UNIDADE SAUDE DA FAMILIA NOVA DIAS D AVILA;RUA CHIPIU;S/N;NOVA DDA;(71)999750670;42850000.0;BA;Dias d'Ávila;2016;5
31494;42867;2766809;-8.119;-35.092;PSF ALTO DO SANTO ANTONIO;RUA HAROLD WILLIAM ATKINSON;45;ALTO ST ANTONIO;(81)35351152;54800000.0;PE;Moreno;2016;5
31505;42960;2777843;-7.321078777313019;-42.90716886520261;PS AMOLAR;POVOADO AMOLAR;S/N;ZONA RURAL;(86)5221542;64800000.0;PI;Floriano;2016;5
31508;42965;2778025;-7.3349618911741;-40.9311103820789;PS DE RIACHO DO PADRE;POV RIACHO DO PADE;S/N;ZONA RURAL;;64680000.0;PI;Padre Marcos;2016;5
31513;42966;2778092;-6.76178455352764;-43.0022907257068;UBS SANTA CRUZ;13 DE MAIO;S/N;ALTO DA CRUZ;(86)5221542;64800000.0;PI;Floriano;2016;5
31518;42908;2772493;-12.88333;-40.08333;UNIDADE BASICA DE SAUDE DA FAMILIA DO FAUSTINO;RUA DA CAJA;S/N;FAUSTINO;(75)3325-7004;46860000.0;BA;Iaçu;2016;5
31524;43594;3174824;-3.74021172523488;-43.3533382415759;UBSF DO CORRENTE;TRAVESSA DA CORRENTE;S/N;CORRENTE;;65500000.0;MA;Chapadinha;2016;5
31527;43583;3163962;-13.572;-43.598;POSTO DE SAUDE AGROVILA 12;RUA DA ADMINSTRACAO;S/N;AGROVILA 12;;47630000.0;BA;Serra do Ramalho;2016;5
31532;43388;3018601;-5.8088815212248095;-35.5212235450734;UBS NOVA DESCOBERTA;SITIO NOVA DESCOBERTA;004;ZONA RURAL;;59490000.0;RN;Ielmo Marinho;2016;5
31533;43345;3010074;-13.393545250139804;-44.1983088657849;USF DO CUSCUZEIRO;RUA JOAO RAMOS;S/N;ZONA RURAL;;47640000.0;BA;Santa Maria da Vitória;2016;5
31535;43444;3032124;-10.202082395553301;-36.33144378662;USF BONSUCESSO;RUA DO ACRE;S/N;POVOADO BONSUCESSO;;57230000.0;AL;Coruripe;2016;5
31536;43407;3021882;-12.56214;-38.698;USF PROF JOSE SILVEIRA;RUA DO SINIMBU;10;SINIMBU;7532417003;44200000.0;BA;Santo Amaro;2016;5
31552;43290;2821257;-5.501;-44.56100000000001;U B S DE SAUDE SANTA FILOMENA PSFSB;RUA ARISTAO COSTA;1067;CENTRO;(99);65768000.0;MA;Santa Filomena do Maranhão;2016;5
31555;43573;3149056;-5.188;-37.344;UBS HIPOLITO;SITIO HIPOLITO;S/N;ZONA RURAL;;59607140.0;RN;Mossoró;2016;5
31559;43478;3044866;-12.8974339;-38.3345704;UNIDADE DE SAUDE DA FAMILIA ESPACO CIDADAO;AVENIDA SAO CRISTOVAO;S/N;ITINGA;71 3251-8240;42739005.0;BA;Lauro de Freitas;2016;5
31560;43293;2823659;-11.5725946426388;-39.278290271757896;UNIDADE BASICA DE SAUDE DA FAMILIA DA RODOVIARIA;AVENIDA LUIZ EDUARDO MAGALHAES;S/N;VILA TOIDE;(75)2621818;48730000.0;BA;Conceição do Coité;2016;5
31561;43483;3047199;-8.085390329360731;-34.9767136573781;USF ALTO DO CRISTO;RUA DO SOSSEGO;39;CAVALEIRO;81 32492921;54250021.0;PE;Jaboatão dos Guararapes;2016;5
31564;43397;3020177;-11.33882;-38.96363;UNIDADE DE SAUDE DA FAMILIA CASCALHEIRA;RUA GOIAS;S/N;CENTRO;(75)2662109;48760000.0;BA;Araci;2016;5
31568;43271;2812398;-7.0166;-34.84142;USF NELSON SMITH;RUA TEREZINHA COSTA;128;POCO;;58105069.0;PB;Cabedelo;2016;5
31569;43582;3163954;-7.8917133808133695;-37.1230173110951;USF 09 SAUL LAFAYETTE NOBRE FORMIGA;RUA PEDRO FERREIRA DE LIMA;115;CENTRO;(83) 3351 1311;58500000.0;PB;Monteiro;2016;5
31570;43359;3013219;-10.5703175067899;-43.8579368591296;UNIDADE DE SAUDE DA FAMILIA BASILIO ALVES DE OLIVEIRA;POVOADO DE POCO DA JUREMA;S/N;ZONARURAL;;47120000.0;BA;Buritirama;2016;5
31571;43502;3054837;-17.10744;-39.44711;UBS 06 LUIS EDUARDO;RUA BENJAMIM MASCARENHAS;S/N;LUIS EDUARDO;;45980000.0;BA;Prado;2016;5
31573;43430;3025462;-6.31451;-35.71420999999999;UNIDADE DO PSF BAIRRO DOS TANQUES;RUA LAEL FABRICIO;S/N;BAIRRO DOS TANQUES;;59275000.0;RN;São José do Campestre;2016;5
31575;43403;3021505;-7.74413824081398;-35.7234835624684;P S F URBANO CASINHAS;PRACA NOSSA SENHORA DAS DORES;49;CENTRO;;55755000.0;PE;Casinhas;2016;5
31576;43355;3012166;-6.091;-35.209;UBS ALTO DO MONTE HERMINIO;RUA SAO JUDAS TADEU;S/N;ALTO DO MONTE HERMIN;(84) 3277 2559;59164000.0;RN;Nísia Floresta;2016;5
31577;43501;3054942;-5.98778789069952;-42.562563046624796;POSTO DO PSF ZONA URBANA;CONJUNTO MANOEL COSTA;00;GANGORRA;(86)32991121;64470000.0;PI;Hugo Napoleão;2016;5
31582;43448;3033376;-16.3552954335934;-39.564473174868496;UNIDADE BASICA DE SAUDE VALDENOR CORDEIRO;AV DAS GRACAS;S/N;THIAGO DE MELO II;(73)3281-6146;45825140.0;BA;Eunápolis;2016;5
31586;43232;2800667;-12.1840135690449;-43.218696264965494;UNIDADE DE SAUDE DA FAMILIA DO ALTO DO FUNDAO;RUA TEIXEIRA LOTT;1640;ALTO DO FUNDAO;(77)3698 1126;47520000.0;BA;Ibotirama;2016;5
31588;43576;3152472;-8.72796987804595;-35.7973952137599;PSF IV LAGE NOVA;ENGENHO LAGE NOVA;S/N;ZONA RURAL;;55409000.0;PE;Jaqueira;2016;5
31589;43525;3063771;-13.0351482201811;-39.0106225828794;UNIDADE DE SAUDE DA FAMILIA VOLTA DO TANQUE;RUA CLEMENTE CALDAS;S/N;PASTO DA SERRA;(75)36362713;44400000.0;BA;Nazaré;2016;5
31591;43592;3173852;-2.51414179801934;-44.29914951324329;CENTRO DE SAUDE SAO FRANCISCO;RUA PAPARAUBAS LOTE 31;S/N;SAO FRANCISCO;;65010000.0;MA;São Luís;2016;5
31594;43366;3014908;-5.7629835605619695;-35.5954885482778;UBS ALEGRIA;SITIO ALEGRIA;002;ZONA RURAL;;59490000.0;RN;Ielmo Marinho;2016;5
31595;43459;3037703;-6.10532999038679;-37.64029741287121;UNIDADE DE SAUDE DA FAMILIA ROSALITA FORTE DANTAS;TRAVESSA DR ADERSON DUTRA;00;FOMENTO;;59770000.0;RN;Patu;2016;5
31598;43353;3011615;-8.5476958751676;-40.483374595640896;UBS OZEAS OTAVIANO DE SOUZA;POVOADO DE LAGOA DE FORA;16;ZONA RURAL;(81)38612237;56355000.0;PE;Dormentes;2016;5
31601;43543;3091015;-7.710127830505152;-38.155646324156606;UBS ADAILTON DINIZ SIMAO;JOSE ALVES DE SOUSA;17;CENTRO;(83)4581234;58995000.0;PB;Manaíra;2016;5
31603;43474;3043312;-6.74250483512859;-35.6293272972097;U S F ANTONIO MARQUES NETO;RUA PROJETADA;S/N;CONJ MAJ AUGUSTO BEZ;;58220000.0;PB;Bananeiras;2016;5
31604;43308;3001873;-7.036507129668991;-39.282839298247104;POSTO DE SAUDE SANTA BARBARA;RUA LUIZ ROLIM;S/N;JOSE AGOSTINHO;(88)5471167;63220000.0;CE;Caririaçu;2016;5
31605;43301;3000346;-11.27512;-37.78792;UBS ELVIRA FRANCISCA DE JESUS POVOADO PATU;POVOADO PATU;01;ZONA RURAL;(79)5442338;49290000.0;SE;Itabaianinha;2016;5
31608;43224;2799219;-12.5299707907046;-38.2972993248088;UNIDADE DE SAUDE DA FAMILIA ELZA FATEICHA DA SILVA;RUA LAURINDO REGIS;S/N;BAIXIO;(71)6351628;48280000.0;BA;Mata de São João;2016;5
31609;43429;3027074;-7.128549814224041;-34.9367809295644;UBS BRASILIA I;RUA SETE DE NOVEMBRO;S/N;BRASILIA;8332534161;58307210.0;PB;Bayeux;2016;5
31610;43292;2822881;-5.1134383678434805;-42.73632287979;UNIDADE BASICA DE SAUDE RAIMUNDA SOARES OLIVEIRA PQ F FILHO;RUA 06 RESIDENCIAL FIRMINO FILHO;4450;PARQUE POTY;(86)2159225;64000270.0;PI;Teresina;2016;5
31611;43485;3048160;-10.80586;-37.17454;UNIDADE DE SAUDE DA FAMILIA VER NICANOR SOUZA;RUA G;001;COMANDAROBA;;49170000.0;SE;Laranjeiras;2016;5
31614;43450;3034429;-11.118561029433902;-42.3560070991504;UNIDADE DE SAUDE DA FAMILIA DE NOVA IGUACU;RUA DO COMERCIO;20;POVOADO;(74)6441048;47440000.0;BA;Itaguaçu da Bahia;2016;5
31621;43437;3028771;-9.71612;-35.89273;UNIDADE DE SAUDE DA FAMILIA TUQUANDUBA;TUQUANDUBA;S/N;TUQUANDUBA;;57160000.0;AL;Marechal Deodoro;2016;5
31622;43230;2800322;-11.3118946552273;-39.5984601974476;UNIDADE DE SAUDE DA FAMILIA DE BARREIRINHO;DISTRITO DE BARREIRINHO;S/N;ZONA RURAL;(75)32652099;48880000.0;BA;Santaluz;2016;5
31624;43526;3066541;-3.5445928573607404;-44.9014449119555;UNIDADE BASICA DE SAUDE MATO GROSSO;POV MATO GROSSO;S/N;POV;;65350000.0;MA;Vitória do Mearim;2016;5
31625;43591;3173828;-2.58719444274895;-44.20647382736079;CENTRO DE SAUDE FABICIANA MORAES;RUA 03 QDA 07 HAB NICE LOBAO;S/N;SAO LUIS;;65010000.0;MA;São Luís;2016;5
31627;43311;3003078;-7.880730000000002;-35.45687;UNIDADE DE SAUDE DA FAMILIA JOSE ALVES DE AMORIM;RUA DA ALEGRIA;1224;CENTRO;(81)36286354;55700000.0;PE;Limoeiro;2016;5
31631;43516;3060284;-6.48059248924237;-36.1515641212453;UBSF RAIMUNDA DOMIGOS DE MOURA;RUA NELSON MAMEDE DA FONSECA;S/N;CENTRO;(83)3812481;58175000.0;PB;Cuité;2016;5
31633;43349;3010791;-7.849495410918959;-35.7615494728078;UNIDADE DE SAUDE DA FAMILIA MARIA BELARMINA DE ARAUJO;RUA FLORIPIDES;S/N;COQUEIRO;(81)36341584;55750000.0;PE;Surubim;2016;5
31634;43226;2800136;-12.084746360778501;-43.255555629729;POSTO DE SAUDE ALDEIA TUXA;FAZENDA MORRINHOS ALDEIA TUXA;S/N;ZONA RURAL;(77)3698 1126;47520000.0;BA;Ibotirama;2016;5
31635;43227;2800241;-13.3274888992306;-42.448318004606904;POSTO DE SAUDE DE LAGOA DE PEDRA;POVOADO LAGOA DE PEDRA;S/N;ZONA RURAL;77/3678-2191;46570000.0;BA;Botuporã;2016;5
31637;43409;3021483;-7.588210000000001;-35.10716;UNIDADE DE SAUDE DA FAMILIA LOURIVAL LIMA;RUA JOAQUIM DE PONTES;S/N;CENTRO;(81)36421103;55940000.0;PE;Condado;2016;5
31647;43379;3017249;-7.847532033920058;-35.752408504485004;UNIDADE DE SAUDE DA FAMILIA JOSEMERE FERNANDES DA SILVA;RUA SEBASTIAO MARCULINO DA SILVA;10;STO ANTONIO;(81)36341584;55750000.0;PE;Surubim;2016;5
31649;43439;3029638;-9.67644453048678;-37.1279525756825;UNIDADE DE SAUDE DA FAMILIA PSF2;RUA JOAO JOSE DE FREITAS;325;CENTRO;;57420000.0;AL;Batalha;2016;5
