index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
19961;31901;3713261;-5.2338051795958;-35.54765939712421;UBS DO BOQUEIRAO;BOQUEIRAO;S/N;DISTRITO;(84)2632423;59584000.0;RN;Touros;2016;5;-5.2460632;-35.54526490000001;Lagoa Boqueirão, Touros - State of Rio Grande do Norte, 59584-000, Brazil
19965;31985;6524923;-5.04970908164963;-42.7614712715136;UNIDADE BASICA DE SAUDE SATELITE;R PLUTAO;S/N;SATELITE;8632370336;64059020.0;PI;Teresina;2016;5;-5.052459;-42.7565199;R. Plutão - Satélite, Teresina - PI, Brazil
19966;31825;2778297;-7.00582265853862;-42.117483615874;USF RODAGEM DE PICOS;CONJ VERDE TETO;S/N;RODAGEM DE PICOS;;64500000.0;PI;Oeiras;2016;5;-7.077626;-41.4674341;Picos - State of Piauí, Brazil
19967;31847;3043304;-5.19405484199509;-35.4645323753347;UBS DA ESQUINA DO BRASIL;AV 27 DE MARCO;S/N;CENTRO;(84) 2632423;59584000.0;RN;Touros;2016;5;-5.1952181;-35.4688089;Av. José Mario de Farias, Touros - RN, 59584-000, Brazil
19973;31916;4014340;-6.3155639806482995;-35.7121150331211;CENTRO DE SAUDE FEITOSA CONFESSOR;RUA SENADOR JOAO CAMARA;S/N;CENTRO;(84) 2942408;59275000.0;RN;São José do Campestre;2016;5;-6.316921499999999;-35.7113599;R. Sen. Joao Camara, São José do Campestre - RN, 59275-000, Brazil
19982;31965;6131700;-9.038003683089947;-37.2537374496449;UNIDADE DE SAUDE DA FAMILIA JOSE APOLINARIO;POVOADO DE CARAIBAS;S/N;RURAL;;56550000.0;PE;Itaíba;2016;5;21.4691137;-78.6568942;Caribbean
19984;31734;2509288;-9.70067024230929;-42.46376752853271;UNIDADE DE SAUDE DA FAMILIA DA MARAVILHA;POVOADO MARAVILHA;S/N;ZONA RURAL;(74)5351101;47200000.0;BA;Remanso;2016;5;-9.6257013;-42.086128;Remanso, BA, 47200-000, Brazil
19986;31686;2407760;-6.107894182205019;-37.878949642180295;POSTO DE SAUDE DE SERRA NOVA;SITIO SERRA NOVA;S/N;ZONA RURAL;(84)2322662;59800000.0;RN;Martins;2016;5;-6.3;-37.833333;Serra Nova, João Dias - RN, 59880-000, Brazil
19992;31708;2422816;-10.9962727;-37.306961799999996;CLINICA DE SAUDE DA FAMILIA UMBERTO MANDARINO;AVENIDA EMIDIO MAXI NETO;S/N;CENTRO;;49120000.0;SE;Itaporanga d'Ajuda;2016;5;-10.9985403;-37.3049524;R. Emídio Maxi Neto, Itaporanga d'Ajuda - SE, 49120-000, Brazil
19993;31710;2422867;-11.080988645553301;-37.2896361351002;POSTO DE SAUDE DO POVOADO TIJUPEBA;POVOADO COLONIA TIJUPEBA;S/N;ZONA RURAL;( );49120000.0;SE;Itaporanga d'Ajuda;2016;5;-11.0536907;-37.3094749;Rio Tejupeba, Itaporanga d'Ajuda - SE, 49120-000, Brazil
19994;31910;3851524;-16.4490561793642;-39.06211352389021;USF VILA VITORIA;AVENIDA G RUA SAPUCAIA;412;VILA VITORIA;(73) 3288-0846;45810000.0;BA;Porto Seguro;2016;5;-16.4110611;-39.1000364;Porto Seguro - State of Bahia, 45810-000, Brazil
19997;31942;5274117;-5.10008096694931;-42.8083348274219;UNIDADE BASICA DE SAUDE DR JOSE WILSON BATISTA VERMELHA;RUA DR JOAO VIRGILIO;1414;VERMELHA;(86) 32157755;64018670.0;PI;Teresina;2016;5;-5.1046155;-42.8081604;R. João Virgílio, 1414 - Vermelha, Teresina - PI, 64019-200, Brazil
20002;31684;2407744;-6.03811383247358;-37.9109430313099;POSTO DE SAUDE PICO DOS CARROS;SITIO PICO DOS CARROS;S/N;ZONA RURAL;(84)2322662;59800000.0;RN;Martins;2016;5;-6.0892199;-37.9117779;Martins - State of Rio Grande do Norte, Brazil
20007;31827;2815850;-10.913103818893099;-37.3419284820546;POSTO DE SAUDE DO POVOADO IPANEMA;POVOADO IPANEMA;S/N;ZONA RURAL;;49120000.0;SE;Itaporanga d'Ajuda;2016;5;-10.9212241;-37.3095822;Estrada Povoado Ipanema, São Cristóvão - SE, 49100-000, Brazil
20010;31895;3568792;-6.45613994183283;-36.2024954255349;UNIDADE DE SAUDE DA FAMILIA PSF IV NOVA FLORESTA;RUA 31 DE MARCO;S/N;CENTRO;(83)33741406;58178000.0;PB;Nova Floresta;2016;5;-6.4556948;-36.1973391;R. 31 de Março, Nova Floresta - PB, 58178-000, Brazil
20013;31766;2687852;-6.11473183865013;-38.2032615200836;UBS ANTONIA BERNADETE COSMIRO;SITIO BARRAGEM;S/N;ZONA RURAL;(84)03512505;59900000.0;RN;Pau dos Ferros;2016;5;-6.1123761;-38.2051722;Pau dos Ferros - State of Rio Grande do Norte, Brazil
20016;31714;2432544;-7.86603927612282;-37.9735350608815;PSF VILA NOVA;VILA NOVA GAS;S/N;CENTRO;(81)38571156;56850000.0;PE;Flores;2016;5;-8.2326722;-36.3081284;Vila Nova, Belo Jardim - PE, Brazil
20021;31670;2348551;-7.5911365130226205;-37.540265774187496;USF BAIRRO JOAO CORDEIRO;RUA ANTONIO CORDEIRO DA SILVA;S/N;JOAO CORDEIRO;;56780000.0;PE;Tabira;2016;5;-7.598970400000001;-37.537409;R. Antônio Cordeiro da Silva, Tabira - PE, 56780-000, Brazil
20022;31919;4031644;-15.4320144653316;-39.3305611610401;USF DR CARLOS COSTA FILHO;PCA ALMIR NONATO;S/N;CENTRO;(73)6281175;45865000.0;BA;Santa Luzia;2016;5;-15.4320224;-39.3309521;Praça Almir Nonato, Santa Luzia - BA, 45865-000, Brazil
20027;31739;2525852;-13.4497226593359;-39.4223918759779;UNIDADE DE SAUDE DA FAMILIA MARTINS JOSE DOS SANTOS;RUA DAS PALMEIRAS;S/N;JAPAO;;45416000.0;BA;Presidente Tancredo Neves;2016;5;-12.9444459;-38.449378;R. das Palmeiras - Tancredo Neves, Salvador - BA, 40301-110, Brazil
20028;31685;2407752;-6.033006906509218;-37.8707098960865;POSTO DE SAUDE DE CHAPEUS;SITIO CHAPEUS;S/N;ZONA RURAL;(84)2322662;59800000.0;RN;Martins;2016;5;-6.0892199;-37.9117779;Martins - State of Rio Grande do Norte, Brazil
20031;31712;2432528;-7.92696833610512;-37.977590560912;PSF SACO DO ROMAO;SITIO SACO DO ROMAO;S/N;ZONA RURAL;(81)38574456;56850000.0;PE;Flores;2016;5;-7.933333;-37.983333;Saco do Romão, Flores - PE, 56850-000, Brazil
20035;31676;2380900;-5.935802522023879;-37.9502747099434;CENTRO DE SAUDE JULIA DE PAIVA NOBRE;AV BOA VISTA;1048;CENTRO;(84)33740060;59820000.0;RN;Riacho da Cruz;2016;5;-5.938067999999999;-37.948918;Av. Boa Vista, 1048 - Riacho Da Cruz, Riacho da Cruz - RN, 59820-000, Brazil
20037;31687;2409674;-6.11473183865013;-38.2032615200836;UBS DR CLEODON CARLOS DE ANDRADE;RUA JOSE GUALBERTO;S/N;RIACHO DO MEIO;(84) 3514720;59900000.0;RN;Pau dos Ferros;2016;5;-6.1107723;-38.2209895;Riacho do Meio, Pau dos Ferros - RN, 59900-000, Brazil
20039;31730;2510545;-16.4490561793642;-39.06211352389021;USF ISALTINO BISPO DE OLIVEIRA;AVENIDA DO CONTORNO;S/N;CAMBOLO;(73) 3268-4593;45810000.0;BA;Porto Seguro;2016;5;-16.4429783;-39.0671432;R. Dr. Aventino Dutra, 539 - Cambolo, Porto Seguro - BA, 45810-000, Brazil
20040;31951;5711045;-14.162406921386301;-39.3672537803638;U S F NELSON PINHEIRO;PRACA VANDA BARCELOS;12;ACM;;45500000.0;BA;Ibirapitanga;2016;5;-14.1653534;-39.3790986;Ibirapitanga, State of Bahia, 45500-000, Brazil
20042;31749;2593572;-4.92923498153672;-42.8557133674609;UNIDADE BASICA DE SAUDE BELA VISTA RURAL;BELA VISTA;S/N;ZONA RURAL;(86) 32111222;64001970.0;PI;Teresina;2016;5;-5.1428847;-42.776454;Av. Prefeito Wall Ferraz, 10197 - Bela Vista, Teresina - PI, 64030-005, Brazil
20048;31869;3285057;-16.48453;-39.07764;USF ARRAIAL CENTRO II;RUA DO CAMPO;545;ARRAIAL DAJUDA;(73) 3575-1274;45810000.0;BA;Porto Seguro;2016;5;-16.4160451;-39.0794275;R. do Campo, 545, Porto Seguro - BA, 45810-000, Brazil
20049;31930;5070074;-11.0609900951382;-37.3766684532155;USF RAIMUNDO ARAUJO SILVA;POVOADO RIO FUNDO CACHOEIRA;S/N;ZONA RURAL;;49120000.0;SE;Itaporanga d'Ajuda;2016;5;-11.0862139;-37.3672981;Rio Fundo, Sergipe, Brazil
20053;31924;2453290;-3.8247120380400497;-45.9340310096727;UBS DE TIMBIRA DO BOGEA;POVOADO TIMBIRA DOBOGEA;S/N;CENTRO;(98)6641268;65398000.0;MA;Alto Alegre do Pindaré;2016;5;-3.667259199999999;-45.8425172;Alto Alegre do Pindaré - State of Maranhão, 65398-000, Brazil
20057;31828;2815869;-11.205797195434199;-37.3397612571705;POSTO DE SAUDE DO POVOADO RIO FUNDO ABAIS;POVOADO RIO FUNDO ABAIS;S/N;ZONA RURAL;;49120000.0;SE;Itaporanga d'Ajuda;2016;5;0.0;0.0;Não encontrado
20061;31747;2612933;-7.9948389530179576;-36.653630733488896;USF02 CACIMBINHA;RUA CENTRAL;S/N;ZONA RURAL;(83) 3352-1001;58525000.0;PB;São João do Tigre;2016;5;-8.079794699999999;-36.848016;São João do Tigre - State of Paraíba, Brazil
20068;31812;2771624;-13.656789999999999;-40.21314;UNIDADE DE S DA FAMILIA DR CARLOS SILVEIRA ANDRADE;RUA ASSEMIRO M DE ANDRADE;S/N;CENTRO;(73)5412155;45215000.0;BA;Lafaiete Coutinho;2016;5;-13.655766;-40.2138424;R. Assemiro N. de Andrade, Lafaiete Coutinho - BA, 45215-000, Brazil
20070;31918;4029046;-13.252655267715099;-41.5128493309009;UNIDADE DE SAUDE DA FAMILIA DO PAIOL;POVOADO DO PAIOL;S/N;POVOADO;(75)3382112;46750000.0;BA;Mucugê;2016;5;-14.6445069;-42.3019727;Paiol, Jacaraci - BA, 46310-000, Brazil
20072;31966;6139280;-5.2169072628019695;-35.6192207336415;UBS DA BAIXA DO QUINQUIM;RUA PRINCIPAL;S/N;DISTRO DA BAIXA;842632300;59584000.0;RN;Touros;2016;5;-5.1961669;-35.4635381;Touros, State of Rio Grande do Norte, 59584-000, Brazil
20077;31956;2665638;-6.47664427757244;-37.0864534378041;UNIDADE DE SAUDE DA FAMILIA XIII NOVA DESCOBERTA;RUA RENATO MAIA DINIZ;S/N;NOVA DESCOBERTA;(84) 34175151;59300000.0;RN;Caicó;2016;5;-6.478315599999999;-37.0873082;R. Renata Maia Diniz, Caicó - RN, 59300-000, Brazil
20085;31915;4014324;-6.3155639806482995;-35.7121150331211;POSTO DE SAUDE ZILAH DE C BEZERRA;VILA IPIRANGA;S/N;SITIO JAPI II;;59275000.0;RN;São José do Campestre;2016;5;-6.3482534;-35.79799;São José do Campestre - State of Rio Grande do Norte, 59275-000, Brazil
20091;31744;2600684;-12.7777998535926;-38.9171921054757;UNIDADE BASICA DE SAUDE DE MARAGOGIPE;RUA BARAO DO RIO BRANCO;01;SABOEIRO;7535261200;44420000.0;BA;Maragogipe;2016;5;-9.975377;-67.8248977;Rio Branco, State of Acre, Brazil
20092;31719;2465329;-3.6798699999999998;-45.38466;POSTO DE SAUDE DO SAO JOSE DO ATERRADO;RUA GRANDE;120;POV SAO JOSE DO ATER;(98)6531560;65300016.0;MA;Santa Inês;2016;5;-3.6644286;-45.3839708;Santa Inês, State of Maranhão, Brazil
20093;31899;3557871;-9.62689876556369;-42.087163925169705;UNIDADE DE SAUDE DA FAMILIA MARIA AMELIA DE ALENCAR CARVALHO;RUA JOSE DIAS RIBEIRO;701;AREA INDUSTRIAL;(74)35351101;47200000.0;BA;Remanso;2016;5;-9.6265024;-42.0873475;Av. Jose Dias Ribeiro, 701, Remanso - BA, 47200-000, Brazil
20103;31988;6567754;-12.0312201976773;-41.9972991943347;USF ANTONIO MARTINS MENDES DE MILAGRES;POVOADO DE MILAGRES;S/N;MILAGRES;0XX74 - 3654-1217;44990000.0;BA;Barra do Mendes;2016;5;-12.03499;-41.97964899999999;Milagre, Barra do Mendes - BA, 44990-000, Brazil
20107;31947;5408040;-5.07470726966843;-42.6261377334582;UNIDADE BASICA DE SAUDE RAIMUNDO MENDES VIEIRA ATALAIA;PI 368 KM 28 POVOADO ATALAIA;S/N;ZONA RURAL;;64000120.0;PI;Teresina;2016;5;-5.044685299999999;-42.7662325;Teresina, State of Piauí, Brazil
