index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
3076;6357;2408155;-5.8161597;-35.2244629;USF NAZARE;RUA RUBENS MARIZ;447;NAZARE;32328350;59062180.0;RN;Natal;2016;5;-5.8146323;-35.2329343;R. Rubens Mariz, 447 - Nossa Sra. de Nazaré, Natal - RN, 59062-180, Brazil
3077;6111;2510413;-12.2893169587982;-40.5003712305803;USF SOTER DE JESUS;RUA DA IGREJA;S/N;FLORES;(75)3252-1778;46800000.0;BA;Ruy Barbosa;2016;5;-12.2837758;-40.4915946;Ruy Barbosa, BA, 46800-000, Brazil
3078;6102;3390942;-7.80305821890566;-37.793398902551;UNIDADE DE SAUDE DA FAMILIA DO POVOADO DA ITA;RUA NOSSA SENHORA DA SAUDE;S/N;POVOADO DA ITA;87-3837-1156;56820000.0;PE;Carnaíba;2016;5;-7.758666;-37.7189442;Itã, Carnaíba - PE, 56820-000, Brazil
3079;6359;2723859;-3.7292146682738196;-38.66543769836311;U A P S MARIA DOS PASSOS MATIAS GOMES;RUA DA CONSOLACAO;S/N;NOVO PABUSSU;85-33428023;61600310.0;CE;Caucaia;2016;5;-3.7294862;-38.6636577;R. da Consolação - Novo Pabussu, Caucaia - CE, Brazil
3080;6064;2720205;-9.194848537444802;-37.3015236854542;USF ALEXANDRE GOMES;SITIO ALEXANDRE GOMES;01;ZONA RURAL;(80)6251146;57520000.0;AL;Maravilha;2016;5;-9.230872;-37.3527565;Maravilha, AL, 57520-000, Brazil
3081;6099;2352648;-8.2257617874979;-34.9466514587402;UBS PRAIA DO SOL;RUA CAXIAS DO SUL;S/N;BARRA DE JANGADA;81-3468-2674;54470030.0;PE;Jaboatão dos Guararapes;2016;5;-8.2212788;-34.9315494;R. Caxias do Sul - Barra de Jangada, Jaboatão dos Guararapes - PE, Brazil
3083;6109;3935973;-3.43968629837026;-42.3878288269031;UBSF DE FORMOSA;POVOADO FORMOSA;S/N;ZONA RURAL;98-34771230;65550000.0;MA;São Bernardo;2016;5;-23.6898429;-46.5648481;São Bernardo do Campo, State of São Paulo, Brazil
3084;6175;2698838;-8.87755937542735;-36.368253076532895;PSF LUIZ AUGUSTO RODRIGUES;RUA MANOEL RODRIGUES;S/N;CENTRO;;55435000.0;PE;São João;2016;5;-8.8752206;-36.3661891;São João, State of Pernambuco, 55435-000, Brazil
3090;6039;4013271;-5.69883035878165;-36.242735126413;POSTO DE SAUDE MARIANA GOMES;RUA INES ALBUQUERQUE;S/N;ANTONIO DE MELO;(08)45322230;59535000.0;RN;Lajes;2016;5;-5.702720200000001;-36.2519605;Tv. Profa. Ines Albuquerque, Lajes - RN, 59535-000, Brazil
3095;6176;2367157;-6.240183021140339;-42.6850242313083;UBS DE REGENERACAO;RUA ANTONIO NEIVA;S/N;CENTRO;(86)2931198;64490000.0;PI;Regeneração;2016;5;0.0;0.0;Não encontrado
3097;6138;2482142;-3.8012588024138303;-38.5763454437245;UAPS VIVIANE BENEVIDES;RUA JOAO AREAS;1296;VILA MANOEL SATIRO;(85)34334902;60713410.0;CE;Fortaleza;2016;5;-3.8009399;-38.5763;R. João Áreas, 1296 - Manuel Sátiro, Fortaleza - CE, 60713-410, Brazil
3098;6368;2713829;-7.9214521;-34.928734999999996;USF CAETES I B;RUA CENTO E OITENTA E SEIS;154;CAETES I;;53530468.0;PE;Abreu e Lima;2016;5;-7.9184893;-34.9299679;R. 186, 154 - Caetés I, Abreu e Lima - PE, 53530-468, Brazil
3100;6077;2565587;-5.198404837425571;-39.2943542269635;UNIDADE BASICA DE SAUDE AFONSO HENRIQUE DE A MACHADO;RUA ANTONIO NUNES;S/N;MARAVILHA;(88)34444336;63800000.0;CE;Quixeramobim;2016;5;-5.2070212;-39.2924111;R. Antônio Nunes - Maravilha, Quixeramobim - CE, 63800-000, Brazil
3101;6394;2428326;-9.00639653205845;-36.704077720640996;PACS VARZEA DA SERRA;SITIO VARZEA DA SERRA;S/N;ZONA RURAL;(87)37821104;55350000.0;PE;Saloá;2016;5;-8.9735779;-36.6894378;Saloá, PE, 55350-000, Brazil
3109;6162;6712800;-14.685395366954;-41.6824426344038;UNIDADE DE SAUDE DA FAMILIA SEDE III;PRACA MANOEL ALVES DE MOURA;S/N;CENTRO;7734922426;46250000.0;BA;Presidente Jânio Quadros;2016;5;-14.6882517;-41.6803247;Pres. Jânio Quadros, BA, 46250-000, Brazil
3112;6058;3005836;-6.447558403014951;-35.5724215507497;UNIDADE BASICA DE SAUDE TOTA SOARES;POVOADO FERNANDO DOS INACIOS;S/N;ZONA RURAL;(84)2882021;59218000.0;RN;Passa e Fica;2016;5;-6.4356314;-35.6434624;Passa e Fica, State of Rio Grande do Norte, 59218-000, Brazil
3121;6032;2520230;-12.6426672935482;-38.62024784088021;UNIDADE DE SAUDE DA FAMILIA DO MONTE;RUA DO CEMITERIO;02;MONTE;(71)36518558;43900000.0;BA;São Francisco do Conde;2016;5;-12.6428218;-38.6202247;R. do Cemitério, 2, São Francisco do Conde - BA, 43900-000, Brazil
3123;6122;2707047;-7.77083158493019;-40.2708148956287;USF VILA SAO PEDRO;RUA SAO PEDRO;S/N;VILA SAO PEDRO;(87)38701074;56250000.0;PE;Trindade;2016;5;-7.768356600000001;-40.2682687;Estr. Trindade A. Barra de São Pedro, Trindade - PE, 56250-000, Brazil
3126;6197;6624588;-8.16539146735745;-34.921173467260296;USF CURADO II II;RUA FRANCISCO SERPA;S/N;CURADO II;81 3452-5777;54320000.0;PE;Jaboatão dos Guararapes;2016;5;-8.0797216;-35.0013445;R. Francisco Serpa - Curado II, Jaboatão dos Guararapes - PE, Brazil
3134;6257;2681234;-7.737139999999999;-37.97821;UBS PSF CENTRO I;RUA ABRAAO BARROS DINIZ;S/N;CENTRO;;58755000.0;PB;Princesa Isabel;2016;5;-7.736245;-37.99522700000001;R. Abraão de Barros Diniz, Princesa Isabel - PB, 58755-000, Brazil
3136;6252;7484976;-8.88397387945215;-36.277674423217796;PSF NOVA ALIANCA;RUA NOVA ALIANCA;S/N;CENTRO;;55430000.0;PE;Angelim;2016;5;-8.889749;-36.2850852;Angelim - State of Pernambuco, Brazil
3138;6027;2463644;-1.5757548809051105;-45.5722332000719;POSTO DE SAUDE DE SANTA RITA;AV PRINCIPAL;S/N;POV SANTA RITA;(98)3971109;65278000.0;MA;Turiaçu;2016;5;-1.6689743;-45.3687326;Turiaçu, State of Maranhão, 65278-000, Brazil
3140;6005;2530104;-5.501;-44.56100000000001;UNID BASICA DE SAUDE NAZARE PSFSB;RUA GRANDE;28;NAZARE;;65768000.0;MA;Santa Filomena do Maranhão;2016;5;-5.464855399999999;-44.5531132;Nazaré, Santa Filomena do Maranhão - MA, 65768-000, Brazil
3141;6100;2367068;-5.415894985198821;-42.64270305633421;U B S LAGOA;RUA JOAO ALFREDO DE CARVALHO LIMA;S/N;MODELO;(86)9989-7323;64388000.0;PI;Lagoa do Piauí;2016;5;-5.4138706;-42.6466258;R. João Alfredo de Carvalho Lima, Lagoa do Piauí - PI, 64388-000, Brazil
3143;6036;2374838;-6.478;-35.434;UNIDADE DE SAUDE DA FAMILIA MANOEL GOMES BEZERRA;POVOADO LAGOA LIMPA DO FERNANDO;269;ZONA RURAL;;59215000.0;RN;Nova Cruz;2016;5;-6.463798199999999;-35.5459699;Unnamed Road, 59215-000, Nova Cruz - RN, Brazil
3145;6130;7298501;-6.125202000238321;-35.644035041809;UBS DEIVID JUNIOR GOMES DE SOUZA;AVENIDA LEVI LINS DE OLIVEIRA;S/N;SAUDADE;;59245000.0;RN;Serra Caiada;2016;5;-6.0928075;-35.7086207;Av. Pref. Levi Lins de Oliveira, Serra Caiada - RN, 59245-000, Brazil
3146;6117;2697823;-14.830416440963301;-39.317879676817704;USF JORGE AMADO;BR 415;S/N;FERRADAS;( )2141205;45600200.0;BA;Itabuna;2016;5;-14.8457974;-39.3408415;BR-415 - Ferradas, Itabuna - BA, Brazil
3147;6066;2458985;-2.0603764057158798;-44.52799558639399;POSTO DE SAUDE VILOCA CANTANHEDE;POVOADO DE PUCA;S/N;CENTRO;;65255000.0;MA;Guimarães;2016;5;41.44253;-8.2917857;Guimaraes, Portugal
3148;6087;2478358;-3.31323066042929;-40.5611630276796;UNIDADE BASICA DE SAUDE ANICETO ROCHA;RUA RAIMUNDO HENRIQUE DOS SANTOS;01;VILA NOVA;36481077;62460000.0;CE;Uruoca;2016;5;-3.3115469;-40.5602678;Rua Francisco Henrique dos Santos, Uruoca - CE, 62460-000, Brazil
3151;6104;5901790;-11.0470324906679;-45.190990909729;PSF ALZIRA LISBOA SERPA;AVENIDA MATRIZ;S/N;CENTRO;77-3616-2314;47990000.0;BA;Formosa do Rio Preto;2016;5;-11.048835;-45.1983262;Av. Da Matriz, Formosa do Rio Preto - BA, 47990-000, Brazil
3158;6364;3686019;-5.1073629545917685;-36.3181443773969;UNIDADE BASICA DE GUAMARE;RUA LUIZ DE SOUZA MIRANDA;S/N;CENTRO;(84) 5252728;59598000.0;RN;Guamaré;2016;5;-5.1074537;-36.3189411;R. Luiz de Souza Miranda, Guamaré - RN, 59598-000, Brazil
3163;6013;3497585;-14.807479999999998;-39.472770000000004;POSTO DE SAUDE DA FAMILIA EANES RICARDO;RUA JOSE ALBERTO COSTA;S/N;CENTRO;;45625000.0;BA;Barro Preto;2016;5;-14.7952324;-39.4763925;Barro Preto, Gov. Lomanto Júnior - BA, 45625-000, Brazil
3164;6002;2461307;-5.17742104721158;-47.784232775671605;POSTO DE SAUDE PALMEIRANDIA;POVOADO PALMEIRANDIA;S/N;PALMEIRANDIA;;65921000.0;MA;Cidelândia;2016;5;-2.6461263;-44.8966354;Palmeirândia - State of Maranhão, Brazil
3165;6379;2425904;-7.21869349479654;-39.2910361289967;UBS LEANDRO BEZERRA AEROPORTO;RUA CICERA PATRICIA COSTA;500;LEANDRO BEZERRA;88 35722181;63010000.0;CE;Juazeiro do Norte;2016;5;-7.2187977;-39.29108859999999;Rua Cícera Patrícia da Costa, 500 - Leandro Bezerra de Meneses, Juazeiro do Norte - CE, 63035-100, Brazil
3166;6335;5989035;-6.09071414590346;-35.211309564485;UBS TABATINGA;RUA ALCEU EMILIANO;47;PRAIA DE TABATINGA;84 981869058;59164000.0;RN;Nísia Floresta;2016;5;-6.060938;-35.102895;Avenida Alceu Emiliano, s/n Barra de, Nísia Floresta - RN, 59164-000, Brazil
3170;6119;3940195;-6.6887551971745705;-36.6578048562048;POSTO DE SAUDE MARLETE NOBREGA DA LUZ;RUA RAIMUNDO DUARTE;13;MARIA TERCEIRA;(84) 3471-2829;59360000.0;RN;Parelhas;2016;5;-6.696727999999999;-36.658746;R. da Quadra, 13 - Parelhas, RN, 59360-000, Brazil
3172;6043;2720639;-9.638487270779919;-36.5796842002284;UNIDADE DE SAUDE DA FAMILIA MUMBUCA;SITIO MUMBUCA;S/N;ZONA RURAL;;57325000.0;AL;Coité do Nóia;2016;5;-9.6325553;-36.5809891;Coité do Nóia, State of Alagoas, 57325-000, Brazil
3175;6137;4026659;-11.8288274008654;-42.610688853898104;UNIDADE DE SAUDE DA FAMILIA MAE MARINALVA PEREIRA DA SILVA;PRACA EMILIANO SANTOS CUNHA;S/N;CENTRO;(77)36461410;47590000.0;BA;Ipupiara;2016;5;-11.8196284;-42.6146999;Praça Emiliano Santos Cunha, Ipupiara - BA, 47590-000, Brazil
3177;6158;2351978;-7.50586520956365;-37.19345748424529;ESF DE CURRALINHO;POVOADO DE CURRALINHO;100;ZONA RURAL;;56700000.0;PE;São José do Egito;2016;5;-1.8121545;-49.79566080000001;Curralinho - State of Pará, 68815-000, Brazil
3183;6293;2372061;-3.8309991359709596;-38.6076951026905;UBS ENFERMEIRA ISABEL BONFIM;R 08;1570;ALTO ALEGRE II;(85)3392-8594;61925150.0;CE;Maracanaú;2016;5;-3.8500619;-38.6180676;R. Oito - Novo Maracanaú, Maracanaú - CE, 61921-380, Brazil
3186;6215;22454;-8.130180000000001;-34.946529999999996;US 228 USF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5;RUA CAPITAO VICENTE CURADO;33;COHAB;(81) 33556166;51300010.0;PE;Recife;2016;5;-8.1282863;-34.9453706;R. Cap. Vicente Curado, 33 - COHAB, Recife - PE, 51300-010, Brazil
3188;6383;2498707;-11.864722748623901;-40.4714981500981;CENTRO DE SAUDE DR JORGE NOVIS;PRACA JAIRO MOREIRA DE ALMEIDA;S/N;CENTRO;(74)3626 2464;44800000.0;BA;Mundo Novo;2016;5;-11.8573649;-40.47250409999999;Mundo Novo - State of Bahia, Brazil
3192;6373;6848915;-3.6226129531859295;-39.8901343345631;UNIDADE BASICA DE SAUDE POCO DA ONCA;LOCALIDADE DE POCO DA ONCA;S/N;POCO DA ONCA;;62530000.0;CE;Miraíma;2016;5;-3.5733717;-39.964748;Av. Poço da Onça, Miraíma - CE, 62530-000, Brazil
3196;6078;2307685;-4.54919815063463;-45.045318603514296;UNIDADE BASICA DE SAUDE RAIMUNDO ALBUQUERQUE RIACHAO;POVOADO RIACHAO;13;POVOADO RIACHAO;(99) 36341161;65710000.0;MA;Lago do Junco;2016;5;-4.6066081;-45.05250230000001;Lago do Junco - State of Maranhão, Brazil
3197;6101;2454742;-5.58737397193892;-43.539655208586396;UNIDADE DE SAUDE DA FAMILIA PAIOL DO CENTRO;POVOADO PAIOL DO CENTRO;S/N;ZONA RURAL;;65640000.0;MA;Parnarama;2016;5;-5.6140041;-43.5336481;Paiol do Centro, Parnarama - MA, 65640-000, Brazil
3202;6166;2366940;-6.321580410003481;-42.558374404906004;PS ALTO SERIO;POVOADO ALTO SERIO;S/N;ZONA RURAL;(86)2931198;64490000.0;PI;Regeneração;2016;5;-6.231546199999999;-42.6845736;Regeneração, State of Piauí, 64490-000, Brazil
3203;6208;4031474;-11.957930000000001;-38.96784;UNIDADE SAUDE DA FAMILIA DE TERRA SANTA;PRACA ANTERO APOLINARIO LIMA;S/N;TERRA SANTA;(75)32361116;44150000.0;BA;Santa Bárbara;2016;5;-11.9468691;-38.9766711;Praça Antonio Apolinario Lima, Santa Bárbara - BA, 44150-000, Brazil
3206;6444;2635585;-7.67779719451529;-37.4576704743563;UNIDADE DE SAUDE DA FAMILIA SANTA ROSA;POV SANTA SANTA ROSA;S/N;SANTA ROSA;(87)38291156;56830000.0;PE;Ingazeira;2016;5;38.440429;-122.7140548;Santa Rosa, CA, USA
3209;6572;2725983;-5.8419;-40.70224;POSTO DE SAUDE N SRA DA CONCEICAO;RUA ALEXANDRE MELO;01;CENTRO;6365000;63650000.0;CE;Quiterianópolis;2016;5;-5.845484099999999;-40.700658;R. Alexandre e Melo, 1, Quiterianópolis - CE, 63650-000, Brazil
3213;6627;2609568;-4.458559268397621;-41.9435219724325;PS TADEU GOMES DE SOUSA EQ IV;POVOADO MONTE;S/N;MONTES;;64270000.0;PI;Capitão de Campos;2016;5;-4.459696099999999;-41.9423116;Capitão de Campos - State of Piauí, Brazil
3215;6447;5715679;-13.564465988071499;-43.580730742145604;UNIDADE DE SAUDE DA FAMILIA NOVA CANAA;AVENIDA SUL;01;CENTRO;(77) 36201013;47630000.0;BA;Serra do Ramalho;2016;5;-13.5435758;-43.5752281;Av. Central Sul, Serra do Ramalho - BA, 47630-000, Brazil
3216;6631;2421372;-10.8128491140086;-37.1433337032795;UNIDADE DE SAUDE DA FAMILIA DR JOSE ARAGAO FIGUEIREDO;RODOVIA WALTER FRANCO;S/N;POVOADO PASTORA;;49170000.0;SE;Laranjeiras;2016;5;-10.7877881;-37.2030342;Rod. Valter Franco, Laranjeiras - SE, Brazil
3217;6749;7477058;-15.448385591512599;-39.648284912109396;UNIDADE DE SAUDE DA FAMILIA ERIC SOARES DOS SANTOS;PRACA PEDRO ALEXANDRE LEITE;S/N;CENTRO;(73)32732138;45890000.0;BA;Pau Brasil;2016;5;-15.4640769;-39.65361410000001;Praça Pedro Alexandre Leite, Pau Brasil - State of Bahia, 45890-000, Brazil
3219;6654;5024803;-11.436499357223198;-40.5971860885608;PSF DR WELLINGTON BARRETO RAMOS;BAIRRO DAS POPULARES;S/N;CENTRO;(74)36272003;44720000.0;BA;Miguel Calmon;2016;5;-11.4276854;-40.5951305;Av. Odonel Miranda Rios, 41-89, Miguel Calmon - BA, 44720-000, Brazil
3223;6412;2601052;-11.6595317243643;-39.008132628755895;UNIDADE DE SAUDE DA FAMILIA DE BELA VISTA;POVOADO BELA VISTA;S/N;PV BELA VISTA;(75)2612555;48700000.0;BA;Serrinha;2016;5;-11.702086;-39.0950726;Bela Vista, Serrinha - BA, 48700-000, Brazil
3227;6739;2611546;-4.579281806945669;-37.7211499214161;UNIDADE BASICA DE SAUDE ALTO DA CHEIA;RUA D;131;COHAB;4211428;62800000.0;CE;Aracati;2016;5;-4.5612094;-37.7688612;Aracati, State of Ceará, 62800-000, Brazil
3228;6441;2562456;-3.71243476867665;-38.67193937301521;U A P S RITA C O EUGENIA;RUA 15 LOTEAM NOVA CAUCAIA;S/N;MESTRE ANTONIO;85-33428023;61652390.0;CE;Caucaia;2016;5;-3.7056392;-38.6700217;Mte. Antonio, Caucaia - CE, Brazil
3230;6624;2443279;-5.95191836357099;-41.3826227188098;UBS BREJO DA ONCA;DICO LEOPOLDINO;S/N;ZONA RURAL;;64330000.0;PI;São Miguel do Tapuio;2016;5;-5.889711999999999;-41.370289;Dico Leopoldino, São Miguel do Tapuio - PI, 64330-000, Brazil
3233;6630;4022289;-11.916162306919697;-42.1440582122802;POSTO DE SAUDE DE SPINOLA;POV SPINOLA;S/N;CENTRO;(74)6541373;44990000.0;BA;Barra do Mendes;2016;5;-11.8079609;-42.05779099999999;Barra do Mendes, BA, 44990-000, Brazil
