index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
9706;15408;8014248;-6.067876624108219;-35.3320992692543;UBS BAIRRO DAS FLORES;RUA GOIAS;S/N;BARRENTA;;59182000.0;RN;Monte Alegre;2016;5;-6.0713136;-35.3433153;Estr. da Barrenta, Monte Alegre - RN, 59182-000, Brazil
9707;15582;2005832;-9.602103986041731;-35.7150077819824;UNIDADE DE S JOSE TENORIO DE A LINS 5 DS;CONJUNTO JOSE TENORIO DE A LINS;S/N;SERRARIA;(082)33155417;57043000.0;AL;Maceió;2016;5;-9.6018729;-35.71928219999999;Conjunto José Tenório Albuquerque Lins - s/n Qd 1, Maceió - AL, 57046-350, Brazil
9711;15554;6705766;-9.233997063353133;-37.3566354220481;USF URBANO II;RUA JOSE VIEIRA DE CARVALHO;85;CENTRO;;57520000.0;AL;Maravilha;2016;5;-9.2305336;-37.352062;R. José Vieira Carvalho, 85, Maravilha - AL, 57520-000, Brazil
9715;15467;2601842;-18.075870000000002;-39.55684;UBS 001 GUSTAVO ANTUNES SAUDE;RUA DO CONTORNO;321;ETORY GAZZINELY;;45930000.0;BA;Mucuri;2016;5;-18.0806242;-39.549171;R. do Contôrno, 321, Mucuri - BA, 45930-000, Brazil
9716;15205;4031458;-11.9449006530394;-38.9763732910156;UNIDADE DE SAUDE DA FAMILIA ALMERINDA DA SILVA LIMA;RUA MANAUS;S/N;CENTRO;(75)32361116;44150000.0;BA;Santa Bárbara;2016;5;-3.1190275;-60.0217314;Manaus, State of Amazonas, Brazil
9718;15280;2412837;-13.4263272087783;-41.2720658080784;POSTO DE SAUDE SEBASTIAO JOSE DOMINGUES;RUA JOAO BENEDITO DE OLIVEIRA;31;CENTRO;77 34132044;46760000.0;BA;Ibicoara;2016;5;-13.4136556;-41.284438;Ibicoara, BA, 46760-000, Brazil
9719;15568;4111;-12.9098045825955;-38.425519466399;UBS SETE DE ABRIL;RUA DA FELICIA;S/N;SETE DE ABRIL;(71) 3611-7832;41385740.0;BA;Salvador;2016;5;-12.9098139;-38.4254602;R. Felícia - Sete de Abril, Salvador - BA, 41301-110, Brazil
9721;15381;7191138;-7.4929999999999986;-38.985;PSF DO SAO SEBASTIAO;VILA SAO SEBASTIAO;S/N;ZONA RURAL;88 3531 1830;63260000.0;CE;Brejo Santo;2016;5;-7.467898300000001;-38.9268328;São Sebastião, Brejo Santo - CE, 63260-000, Brazil
9725;15297;2486636;-15.4457259178157;-41.07144355773811;USF DE CERCADINHO;POVOADO DE CERCADINHO;S/N;ZONA RURAL;7734248931;45000100.0;BA;Vitória da Conquista;2016;5;-15.4427896;-41.0716515;Cercadinho, Vitória da Conquista - BA, Brazil
9726;15572;2399210;-7.18867654886099;-34.8398954515457;USF INTEGRADA NOVA ESPERANCA;RUA ARLINDO BEZERRA CAMBOIM;S/N;MANGABEIRA IV;32141067;58057540.0;PB;João Pessoa;2016;5;-7.189044099999999;-34.838717;R. Monsenhor Arlíndo Bezerra Camboim - Mangabeira, João Pessoa - PB, 58033-455, Brazil
9730;15421;2601621;-13.4725200035756;-40.225229503190796;UNIDADE DE SAUDE DA FAMILIA DR ANTENOR R COSTA;RUA MANOEL HONORATO;S/N;CENTRO;(73) 35561127;45365000.0;BA;Lajedo do Tabocal;2016;5;-13.4754413;-40.2242435;Lajedo do Tabocal - State of Bahia, Brazil
9733;15546;2561913;-3.49507927894582;-39.02277231216321;U B S JARDIM;JARDIM DE CIMA;S/N;JARDIM DE CIMA;3447097;62680000.0;CE;Paracuru;2016;5;-3.4142906;-39.0303806;Paracuru, State of Ceará, 62680-000, Brazil
9736;15286;2527316;-7.310427796781889;-38.9431567662076;POSTO DE SAUDE DE CAFE DA LINHA;VILA CAFE DA LINHA;S/N;V CAFE DA LINHA;5531364;63250000.0;CE;Milagres;2016;5;-7.2939927;-39.0355758;CE-293, 208, Milagres - CE, 63250-000, Brazil
9737;15339;2564440;-7.30244278907755;-39.278483390807;POSTO DE SAUDE DA MALVINAS;RUA P 8;S/N;MALVINAS;(88)3532 1275;63180000.0;CE;Barbalha;2016;5;-7.306336399999999;-39.2778031;Malvinas, Barbalha - CE, 63180-000, Brazil
9738;15526;2595435;-7.23066;-35.88039000000001;UBS JOSE AURINO DE BARROS FILHO;RUA JOAO BENONE DE ANDRADE;S/N;CATOLE;(83)33107085;58410336.0;PB;Campina Grande;2016;5;-7.2311143;-35.879947;Rua João Benone de Andrade - Catolé, Campina Grande - PB, 58410-336, Brazil
9740;15361;2341336;-7.12318539619425;-35.427453517912795;USF I SANTO ANTONIO;LOTEAMENTO SANTO ANTONIO;S/N;CENTRO;(83)2851215;58356000.0;PB;Gurinhém;2016;5;-7.123869399999999;-35.4256661;Av. Sete de Setembro, 472-514, Gurinhém - PB, 58356-000, Brazil
9742;15255;7187521;-3.7407234555054303;-44.225890338420896;U B S DR LUIZ DE SOUSA GUIMARAES PSFSB;R ESTRADA MATOES;S/N;ESTRADA MATOES;;65460000.0;MA;Pirapemas;2016;5;-5.5222551;-43.2038032;Matões, MA, 65645-000, Brazil
9746;15575;2799596;-12.182453870773001;-43.2134342193591;UNIDADE DE SAUDE DA FAMILIA POLO CANABRAVA ILHAS;PRACA MANOEL VITORINO;S/N;CENTRO;(77)3698 2478;47520000.0;BA;Ibotirama;2016;5;-14.148071;-40.2402642;Manoel Vitorino, BA, 45240-000, Brazil
9750;15354;3498212;-14.546962271672196;-41.9371481668575;UNIDADE DE SAUDE DA FAMILIA DA CANCELA;FAZENDA CANCELA;S/N;ZONA RURAL;(77) 3417-2169;46205000.0;BA;Guajeru;2016;5;-14.547196;-41.9374432;Guajeru - State of Bahia, Brazil
9752;15536;6048889;-5.608031304819112;-39.4496982307434;UNIDADE BASICA DE SAUDE DE ENGENHEIRO JOSE LOPES II;SITIO BONITO;S/N;DISTRITO DE ENGENHEI;088 34491243;63600000.0;CE;Senador Pompeu;2016;5;-5.587376799999999;-39.3731832;Senador Pompeu - State of Ceará, 63600-000, Brazil
9754;15426;2704501;-9.605998992919641;-37.7587008476246;C S NEHEMIAS RODRIGUES ALENCAR;RUA MARECHAL DEODORO;S/N;NS DA SAUDE;(82)36861113;57460000.0;AL;Piranhas;2016;5;-9.7670022;-35.8510491;Marechal Deodoro, State of Alagoas, 57160-000, Brazil
9755;15548;2720957;-10.1292988371728;-36.653345012518;ESF 07 CENTRO DE SAUDE JENIPAPO;POVOADO JENIPAPO;S/N;ZONA RURAL;(82) 5541271;57280000.0;AL;Igreja Nova;2016;5;-10.0830464;-36.5661908;Igreja Nova - State of Alagoas, 57280-000, Brazil
9762;15724;2008521;-9.51729297637912;-36.5644311904897;UNIDADE DE SAUDE DA FAMILIA LAGOA DO CAPIM;POVOADO LAGOA DO CAPIM;S/N;ZONA RURAL;;57620000.0;AL;Igaci;2016;5;-9.517284199999999;-36.5641773;Lagoa do Capim, Igaci - AL, 57620-000, Brazil
9763;15667;22462;-8.119860000000001;-34.95755;US 229 PSF UR 10;AV MONTE ALEGRE;132;COHAB;(81) 32323172;51340080.0;PE;Recife;2016;5;-8.1171019;-34.9540411;Av. Monte Alegre, 132 - COHAB, Recife - PE, 51340-080, Brazil
9764;15939;2756145;-7.1081199999999995;-34.867509999999996;USF INTEGRADA VIVER BEM;RUA MARIA DIAS DE OLIVEIRA;S/N;TREZE DE MAIO;(83)2147135;58025810.0;PB;João Pessoa;2016;5;-7.1077435;-34.8679278;R. Maria Dias de Oliveira - Treze de Maio, João Pessoa - PB, 58020-325, Brazil
9765;15926;7337566;-5.64427474120224;-37.268921434879296;UNIDADE BASICA DE SAUDE MARIA MARLUSA DE MEDEIROS BEZERRA;RUA JOSE LOPES;S/N;PEGAS;(84) 998425082;59670000.0;RN;Upanema;2016;5;-5.644041199999999;-37.2659767;R. José Lopes, Upanema - RN, 59670-000, Brazil
9766;15933;2778041;-6.76003;-43.011559999999996;PS DIRCEU ARCOVERDE;AV DIRCEU ARCOVERDE;S/N;MALARIA;(89)3515-1056;64800000.0;PI;Floriano;2016;5;-6.7792739;-43.0280523;Av. Sen. Dirceu Arco-Verde, Floriano - PI, 64800-000, Brazil
9767;15997;6624383;-8.149967193603281;-34.9767351150503;USF INTEGRACAO MURIBECA;AVENIDA RIO TINTO;S/N;INTEGRACAO MURIBECA;81 3377-5688;54320000.0;PE;Jaboatão dos Guararapes;2016;5;-8.1496897;-34.9768399;Avenida Rio Beberibe - Integração, 140-204 - Muribeca, Jaboatão dos Guararapes - PE, 54365-170, Brazil
9769;15693;2462745;-5.81802;-46.1441;CENTRO DE ESPECIALIDADES AMBULATORIAIS DR ITAMAR GUARA;RUA DAS VERBENIAS;S/N;CANOEIRO;;65940000.0;MA;Grajaú;2016;5;-5.8167284;-46.1585516;R. das Verbenas - Bairro Canoeiro, Grajaú - MA, 65940-000, Brazil
9770;15695;2561166;-3.7181103229521604;-38.464851379393394;UAPS CELIO BRASIL GIRAO;RUA PROF HENRIQUE FIRMEZA;82;CAIS DO PORTO;(85)34332739;60180762.0;CE;Fortaleza;2016;5;-3.718373;-38.464861;Rua Professor Henrique Firmeza, 82 - Cais do Porto, Fortaleza - CE, 60180-762, Brazil
9772;15799;2369486;-10.2241516113278;-44.6359705924975;PS DE PARNAGUA PSF;AV BARAO DE PARAIM;S/N;ZONA RURAL;;64970000.0;PI;Parnaguá;2016;5;-10.2243813;-44.637345;Parnaguá - State of Piauí, Brazil
9773;15772;2355159;-8.442639112472289;-38.8393092155445;USF BARRA DO SILVA;POVOA DA BARRA DO SILVA;S/N;DISTRITO AREA RURAL;(81)38771100;56420000.0;PE;Carnaubeira da Penha;2016;5;41.3803685;-8.7609294;Povoa de Varzim, Portugal
9779;15878;2309572;-4.16419386863696;-45.465202331541605;UNIDADE BASICA SAUDE DE ALTAMIRA DO MARANHAO;AV GETULIO VARGAS;1107;CENTRO;;65310000.0;MA;Altamira do Maranhão;2016;5;-4.1644026;-45.4672512;Altamira do Maranhão - State of Maranhão, Brazil
9781;15880;2658429;-10.47467;-36.417790000000004;UNIDADE DE SAUDE DA FAMILIA JADER PEREIRA DE FARIAS;POVOADO BREJAO;S/N;POVOADO;(79)33661250;49995000.0;SE;Brejo Grande;2016;5;-10.4251946;-36.4630206;Brejo Grande, SE, 49995-000, Brazil
9788;15628;2566095;-5.457075908368349;-39.709446899414;CENTRO DE SAUDE DE PEDRA BRANCA;R JOAQUIM CAVALCANTE;49;CENTRO;(88)5152401;63630000.0;CE;Pedra Branca;2016;5;-5.4540847;-39.7177635;R. Joaquim Cavalcante, 49, Pedra Branca - CE, 63630-000, Brazil
9790;15771;2778408;-3.99122535178458;-42.6239510484895;PS DR JOSE DO REGO LAGES;AV FAROL DA VIRGEM;189;CENTRO;;64140000.0;PI;Nossa Senhora dos Remédios;2016;5;-3.9788417;-42.6170268;Av. Farol da Virgem, 189, Nossa Sra. dos Remédios - PI, 64140-000, Brazil
9792;15676;2463024;-4.9513770001624815;-47.5066645931119;UNIDADE BASICA DE SAUDE LARANJEIRAS BOM JARDIM;RUA 13 DE MAIO;S/N;LARANJEIRA;;65930000.0;MA;Açailândia;2016;5;-4.942391;-47.49936959999999;R. Treze de Maio, Açailândia - MA, 65907-230, Brazil
9793;15830;3946967;-3.46038222312917;-44.87393617629871;UNIDADE BASICA DE SAUDE AMBROSINA COSTA SAMPAIO BUZICA;BAIRRO ALTO SAO FRANCISCO;0;ALTO SAO FRANCISCO;;65350000.0;MA;Vitória do Mearim;2016;5;38.7128331;-9.1450582;Bairro Alto, Lisbon, Portugal
9795;15621;2725576;-6.24279878368761;-38.9135959845487;POSTO DE SAUDE DE SANTAREM;RUA NOSSA SENHORA APARECIDA;S/N;DISTRITO SANTAREM;88 35847049;63523000.0;CE;Orós;2016;5;-22.8469023;-45.23166519999999;Aparecida, State of São Paulo, 12570-000, Brazil
9800;15725;2720507;-10.0996507964636;-36.68191271972661;POSTO DE SAUDE DE FAZENDA NOVA IGREJA NOVA;POVOADO FAZENDA NOVA;S/N;ZONA RURAL;(82) 5541262;57280000.0;AL;Igreja Nova;2016;5;-10.1480363;-36.5440283;Rodovia AL-110, S/n - Fazenda Vilarinho, Igreja Nova - AL, 57280-000, Brazil
9808;15810;2343045;-7.09527969360331;-35.3048658370961;POSTO DE SAUDE DE ALFAVACA;SITIO ALFAVACA;S/N;ZONA RURAL;(83)287115;58345000.0;PB;Mari;2016;5;-7.052300499999999;-35.3201392;Mari, State of Paraíba, 58345-000, Brazil
9809;15732;2306999;-5.3432500362394695;-44.151220321653994;UNIDADE BASICA SAUDE ISABEL FAUSTINA;RUA DO COMERCIO;S/N;POV SOCORRO;;65780000.0;MA;Governador Eugênio Barros;2016;5;-5.3452528;-44.1515219;Socorro, Gov. Eugênio Barros - MA, 65780-000, Brazil
9811;15871;2326302;-6.703312397002982;-41.9776225090015;USF BOA NOVA;POVOADO BOA NOVA;S/N;ZONA RURAL;;64500000.0;PI;Oeiras;2016;5;-6.699222199999999;-41.973284;Boa Nova, Oeiras - PI, 64500-000, Brazil
9815;15652;2724669;-4.58091;-38.367490000000004;POSTO DE SAUDE DE ARUARU II;RUA ANGELO SILVA;S/N;ARUARU;;62940000.0;CE;Morada Nova;2016;5;-4.578646600000001;-38.3684888;Travessa Ângelo da Silva, Morada Nova - CE, 62940-000, Brazil
9816;15748;2310260;-3.84902358055104;-43.2939863204943;UBSF DE SAO JOSE;POVOADO SAO JOSE;S/N;POVOADO SAO JOSE;;65500000.0;MA;Chapadinha;2016;5;-4.9609498;-45.2744159;State of Maranhão, Brazil
9826;15850;2455129;-5.30596733093246;-44.48503732681151;U B DE SAUDE MAE DOS ANJOS SFSB;RUA SAO FRANCISCO;S/N;SAO JOSE;(98)663 2468;65760000.0;MA;Presidente Dutra;2016;5;-5.2900794;-44.4955672;Presidente Dutra - State of Maranhão, Brazil
9827;15813;2563517;-3.8035011291502796;-40.874247550963204;UNIDADE BASICA DE SAUDE DA FAMILIA DE ARATICUM;DISTRITO DE ARATICUM;S/N;ARATICUM;0000000;62350000.0;CE;Ubajara;2016;5;-3.8101254;-40.8761066;Estr. Araticum, Ubajara - CE, 62350-000, Brazil
9828;15794;2725738;-5.28226733207687;-38.3612322807301;POSTO DE SAUDE DE UIRAPONGA;RUA PROF MARIA PAULA;S/N;UIRAPONGA;4221497;62940000.0;CE;Morada Nova;2016;5;-5.389568499999999;-38.4487112;Uiraponga, Morada Nova - CE, 62940-000, Brazil
