index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
9664;15341;2404885;-5.66612362861617;-42.2061038017261;POSTO MUNICIPAL DE SAUDE FUNDEC PSF;AV GETULIO VARGAS;290;CENTRO;(86)3250-1172;64370000.0;PI;Prata do Piauí;2016;5
9666;15409;3434400;-13.81391;-41.29822;USF DA SEDE;RUA PLINIO DE CASTRO;S/N;CENTRO;;46640000.0;BA;Ituaçu;2016;5
9670;15260;2602318;-14.01749;-39.88885;USF GILDA RAMOS DOS SANTOS;AV LOMANTO JUNIOR;S/N;CENTRO;(73)35352245;45225000.0;BA;Jitaúna;2016;5
9672;15537;6562868;-7.63251543045022;-39.499304294585;PSF SANTO EXPEDITO;POVOADO DE CANTA GALO;S/N;RURAL;;56150000.0;PE;Moreilândia;2016;5
9674;15201;2351390;-7.608233324198671;-34.9451065063477;PSF CARRAPICHO;VILA CARRAPICHO;01;TEJUCUPAPO;(81);55900000.0;PE;Goiana;2016;5
9675;15213;2770644;-9.41071709622786;-40.503552159443394;USF MANICOBA II JATOBA;PROJETO DE IRRIGACAO MANICOBA;S/N;DIST MANICOBA II;(74)611 2766;48903400.0;BA;Juazeiro;2016;5
9677;15540;6427731;-9.94893550872774;-36.71214580535779;UNIDADE DE SAUDE DA FAMILIA CURRAL FALSO;SITIO CURRAL FALSO;21;ZONA RURAL;;57350000.0;AL;Campo Grande;2016;5
9678;15217;2414287;-13.034451362197;-39.5981225034895;UNIDADE DE SAUDE DA FAMILIA CORTA MAO;PRACA DOM JOAO NILTON;S/N;CORTA MAO;75 36349040;45300000.0;BA;Amargosa;2016;5
9679;15282;3628426;-7.995;-35.581;USF ALTO DA ESPERANCA;ALTO DA ESPERANCA;S/N;ALTO DA ESPERANCA;(81)36511454;55650000.0;PE;Passira;2016;5
9682;15437;2478986;-4.76214408874498;-39.4837045669544;POSTO DE SAUDE DE MACAOCA;BR 020 KM 256;S/N;ZONA RURAL;8120018;63860000.0;CE;Madalena;2016;5
9688;15474;6568955;-13.6789119243618;-39.12598371505621;PS DE ITABEROE;RODOVIA ITUBERA X VALENCA;S/N;RODOVIA;7332563269;45435000.0;BA;Ituberá;2016;5
9689;15249;5246059;-3.48235487937917;-44.04863119125239;USBF JABORANDI;POVOADO JABORANDI;S/N;JABORANDI;;65455000.0;MA;Presidente Vargas;2016;5
9691;15567;2660008;-12.6015538384449;-39.0340236148013;POSTO DE SAUDE DA FAMILIA DE PORTAO;RUA FELIX PEDROSA;S/N;PORTAO;07536382081;44350000.0;BA;Governador Mangabeira;2016;5
9693;15389;3063690;-7.19922;-34.84172;USF INTEGRADA CAMINHO DO SOL;RUA CORONEL FRANCISCO MONTEIRO SEGUNDO;S/N;VALENTINA;32189112;58064360.0;PB;João Pessoa;2016;5
9696;15209;3035573;-13.0351482201811;-39.0106225828794;UNIDADE SAUDE DA FAMILIA CABOTO LEONE;FAZENDA CABOTO LEONE;S/N;ZONA RURAL;(75)36362713;44400000.0;BA;Nazaré;2016;5
9702;15351;2363968;-7.3309315;-35.3375333858727;PSF CAMPO GRANDE;CAMPO GRANDE;182;CAMPO GRANDE;;58360000.0;PB;Itabaiana;2016;5
9706;15408;8014248;-6.067876624108219;-35.3320992692543;UBS BAIRRO DAS FLORES;RUA GOIAS;S/N;BARRENTA;;59182000.0;RN;Monte Alegre;2016;5
9707;15582;2005832;-9.602103986041731;-35.7150077819824;UNIDADE DE S JOSE TENORIO DE A LINS 5 DS;CONJUNTO JOSE TENORIO DE A LINS;S/N;SERRARIA;(082)33155417;57043000.0;AL;Maceió;2016;5
9711;15554;6705766;-9.233997063353133;-37.3566354220481;USF URBANO II;RUA JOSE VIEIRA DE CARVALHO;85;CENTRO;;57520000.0;AL;Maravilha;2016;5
9715;15467;2601842;-18.07587;-39.55684;UBS 001 GUSTAVO ANTUNES SAUDE;RUA DO CONTORNO;321;ETORY GAZZINELY;;45930000.0;BA;Mucuri;2016;5
9716;15205;4031458;-11.9449006530394;-38.9763732910156;UNIDADE DE SAUDE DA FAMILIA ALMERINDA DA SILVA LIMA;RUA MANAUS;S/N;CENTRO;(75)32361116;44150000.0;BA;Santa Bárbara;2016;5
9718;15280;2412837;-13.4263272087783;-41.2720658080784;POSTO DE SAUDE SEBASTIAO JOSE DOMINGUES;RUA JOAO BENEDITO DE OLIVEIRA;31;CENTRO;77 34132044;46760000.0;BA;Ibicoara;2016;5
9719;15568;4111;-12.9098045825955;-38.425519466399;UBS SETE DE ABRIL;RUA DA FELICIA;S/N;SETE DE ABRIL;(71) 3611-7832;41385740.0;BA;Salvador;2016;5
9721;15381;7191138;-7.4929999999999986;-38.985;PSF DO SAO SEBASTIAO;VILA SAO SEBASTIAO;S/N;ZONA RURAL;88 3531 1830;63260000.0;CE;Brejo Santo;2016;5
9725;15297;2486636;-15.4457259178157;-41.07144355773811;USF DE CERCADINHO;POVOADO DE CERCADINHO;S/N;ZONA RURAL;7734248931;45000100.0;BA;Vitória da Conquista;2016;5
9726;15572;2399210;-7.18867654886099;-34.8398954515457;USF INTEGRADA NOVA ESPERANCA;RUA ARLINDO BEZERRA CAMBOIM;S/N;MANGABEIRA IV;32141067;58057540.0;PB;João Pessoa;2016;5
9730;15421;2601621;-13.4725200035756;-40.225229503190796;UNIDADE DE SAUDE DA FAMILIA DR ANTENOR R COSTA;RUA MANOEL HONORATO;S/N;CENTRO;(73) 35561127;45365000.0;BA;Lajedo do Tabocal;2016;5
9733;15546;2561913;-3.49507927894582;-39.02277231216321;U B S JARDIM;JARDIM DE CIMA;S/N;JARDIM DE CIMA;3447097;62680000.0;CE;Paracuru;2016;5
9736;15286;2527316;-7.310427796781889;-38.9431567662076;POSTO DE SAUDE DE CAFE DA LINHA;VILA CAFE DA LINHA;S/N;V CAFE DA LINHA;5531364;63250000.0;CE;Milagres;2016;5
9737;15339;2564440;-7.30244278907755;-39.278483390807;POSTO DE SAUDE DA MALVINAS;RUA P 8;S/N;MALVINAS;(88)3532 1275;63180000.0;CE;Barbalha;2016;5
9738;15526;2595435;-7.23066;-35.88039000000001;UBS JOSE AURINO DE BARROS FILHO;RUA JOAO BENONE DE ANDRADE;S/N;CATOLE;(83)33107085;58410336.0;PB;Campina Grande;2016;5
9740;15361;2341336;-7.12318539619425;-35.427453517912795;USF I SANTO ANTONIO;LOTEAMENTO SANTO ANTONIO;S/N;CENTRO;(83)2851215;58356000.0;PB;Gurinhém;2016;5
9742;15255;7187521;-3.7407234555054303;-44.225890338420896;U B S DR LUIZ DE SOUSA GUIMARAES PSFSB;R ESTRADA MATOES;S/N;ESTRADA MATOES;;65460000.0;MA;Pirapemas;2016;5
9746;15575;2799596;-12.182453870773001;-43.2134342193591;UNIDADE DE SAUDE DA FAMILIA POLO CANABRAVA ILHAS;PRACA MANOEL VITORINO;S/N;CENTRO;(77)3698 2478;47520000.0;BA;Ibotirama;2016;5
9750;15354;3498212;-14.546962271672196;-41.9371481668575;UNIDADE DE SAUDE DA FAMILIA DA CANCELA;FAZENDA CANCELA;S/N;ZONA RURAL;(77) 3417-2169;46205000.0;BA;Guajeru;2016;5
9752;15536;6048889;-5.608031304819112;-39.4496982307434;UNIDADE BASICA DE SAUDE DE ENGENHEIRO JOSE LOPES II;SITIO BONITO;S/N;DISTRITO DE ENGENHEI;088 34491243;63600000.0;CE;Senador Pompeu;2016;5
9754;15426;2704501;-9.605998992919641;-37.7587008476246;C S NEHEMIAS RODRIGUES ALENCAR;RUA MARECHAL DEODORO;S/N;NS DA SAUDE;(82)36861113;57460000.0;AL;Piranhas;2016;5
9755;15548;2720957;-10.1292988371728;-36.653345012518;ESF 07 CENTRO DE SAUDE JENIPAPO;POVOADO JENIPAPO;S/N;ZONA RURAL;(82) 5541271;57280000.0;AL;Igreja Nova;2016;5
9762;15724;2008521;-9.51729297637912;-36.5644311904897;UNIDADE DE SAUDE DA FAMILIA LAGOA DO CAPIM;POVOADO LAGOA DO CAPIM;S/N;ZONA RURAL;;57620000.0;AL;Igaci;2016;5
9763;15667;22462;-8.119860000000001;-34.95755;US 229 PSF UR 10;AV MONTE ALEGRE;132;COHAB;(81) 32323172;51340080.0;PE;Recife;2016;5
9764;15939;2756145;-7.10812;-34.86751;USF INTEGRADA VIVER BEM;RUA MARIA DIAS DE OLIVEIRA;S/N;TREZE DE MAIO;(83)2147135;58025810.0;PB;João Pessoa;2016;5
9765;15926;7337566;-5.64427474120224;-37.268921434879296;UNIDADE BASICA DE SAUDE MARIA MARLUSA DE MEDEIROS BEZERRA;RUA JOSE LOPES;S/N;PEGAS;(84) 998425082;59670000.0;RN;Upanema;2016;5
9766;15933;2778041;-6.76003;-43.01156;PS DIRCEU ARCOVERDE;AV DIRCEU ARCOVERDE;S/N;MALARIA;(89)3515-1056;64800000.0;PI;Floriano;2016;5
9767;15997;6624383;-8.149967193603281;-34.9767351150503;USF INTEGRACAO MURIBECA;AVENIDA RIO TINTO;S/N;INTEGRACAO MURIBECA;81 3377-5688;54320000.0;PE;Jaboatão dos Guararapes;2016;5
9769;15693;2462745;-5.81802;-46.1441;CENTRO DE ESPECIALIDADES AMBULATORIAIS DR ITAMAR GUARA;RUA DAS VERBENIAS;S/N;CANOEIRO;;65940000.0;MA;Grajaú;2016;5
9770;15695;2561166;-3.71811032295216;-38.464851379393394;UAPS CELIO BRASIL GIRAO;RUA PROF HENRIQUE FIRMEZA;82;CAIS DO PORTO;(85)34332739;60180762.0;CE;Fortaleza;2016;5
9772;15799;2369486;-10.2241516113278;-44.6359705924975;PS DE PARNAGUA PSF;AV BARAO DE PARAIM;S/N;ZONA RURAL;;64970000.0;PI;Parnaguá;2016;5
9773;15772;2355159;-8.442639112472289;-38.8393092155445;USF BARRA DO SILVA;POVOA DA BARRA DO SILVA;S/N;DISTRITO AREA RURAL;(81)38771100;56420000.0;PE;Carnaubeira da Penha;2016;5
9779;15878;2309572;-4.16419386863696;-45.465202331541605;UNIDADE BASICA SAUDE DE ALTAMIRA DO MARANHAO;AV GETULIO VARGAS;1107;CENTRO;;65310000.0;MA;Altamira do Maranhão;2016;5
9781;15880;2658429;-10.47467;-36.41779;UNIDADE DE SAUDE DA FAMILIA JADER PEREIRA DE FARIAS;POVOADO BREJAO;S/N;POVOADO;(79)33661250;49995000.0;SE;Brejo Grande;2016;5
9788;15628;2566095;-5.457075908368349;-39.709446899414;CENTRO DE SAUDE DE PEDRA BRANCA;R JOAQUIM CAVALCANTE;49;CENTRO;(88)5152401;63630000.0;CE;Pedra Branca;2016;5
9790;15771;2778408;-3.99122535178458;-42.6239510484895;PS DR JOSE DO REGO LAGES;AV FAROL DA VIRGEM;189;CENTRO;;64140000.0;PI;Nossa Senhora dos Remédios;2016;5
9792;15676;2463024;-4.9513770001624815;-47.5066645931119;UNIDADE BASICA DE SAUDE LARANJEIRAS BOM JARDIM;RUA 13 DE MAIO;S/N;LARANJEIRA;;65930000.0;MA;Açailândia;2016;5
9793;15830;3946967;-3.46038222312917;-44.87393617629871;UNIDADE BASICA DE SAUDE AMBROSINA COSTA SAMPAIO BUZICA;BAIRRO ALTO SAO FRANCISCO;0;ALTO SAO FRANCISCO;;65350000.0;MA;Vitória do Mearim;2016;5
9795;15621;2725576;-6.24279878368761;-38.9135959845487;POSTO DE SAUDE DE SANTAREM;RUA NOSSA SENHORA APARECIDA;S/N;DISTRITO SANTAREM;88 35847049;63523000.0;CE;Orós;2016;5
9800;15725;2720507;-10.0996507964636;-36.68191271972661;POSTO DE SAUDE DE FAZENDA NOVA IGREJA NOVA;POVOADO FAZENDA NOVA;S/N;ZONA RURAL;(82) 5541262;57280000.0;AL;Igreja Nova;2016;5
9808;15810;2343045;-7.09527969360331;-35.3048658370961;POSTO DE SAUDE DE ALFAVACA;SITIO ALFAVACA;S/N;ZONA RURAL;(83)287115;58345000.0;PB;Mari;2016;5
9809;15732;2306999;-5.3432500362394695;-44.151220321653994;UNIDADE BASICA SAUDE ISABEL FAUSTINA;RUA DO COMERCIO;S/N;POV SOCORRO;;65780000.0;MA;Governador Eugênio Barros;2016;5
9811;15871;2326302;-6.703312397002982;-41.9776225090015;USF BOA NOVA;POVOADO BOA NOVA;S/N;ZONA RURAL;;64500000.0;PI;Oeiras;2016;5
9815;15652;2724669;-4.58091;-38.36749;POSTO DE SAUDE DE ARUARU II;RUA ANGELO SILVA;S/N;ARUARU;;62940000.0;CE;Morada Nova;2016;5
9816;15748;2310260;-3.84902358055104;-43.2939863204943;UBSF DE SAO JOSE;POVOADO SAO JOSE;S/N;POVOADO SAO JOSE;;65500000.0;MA;Chapadinha;2016;5
9826;15850;2455129;-5.30596733093246;-44.48503732681151;U B DE SAUDE MAE DOS ANJOS SFSB;RUA SAO FRANCISCO;S/N;SAO JOSE;(98)663 2468;65760000.0;MA;Presidente Dutra;2016;5
9827;15813;2563517;-3.80350112915028;-40.874247550963204;UNIDADE BASICA DE SAUDE DA FAMILIA DE ARATICUM;DISTRITO DE ARATICUM;S/N;ARATICUM;0000000;62350000.0;CE;Ubajara;2016;5
9828;15794;2725738;-5.28226733207687;-38.3612322807301;POSTO DE SAUDE DE UIRAPONGA;RUA PROF MARIA PAULA;S/N;UIRAPONGA;4221497;62940000.0;CE;Morada Nova;2016;5
9829;15755;2326485;-3.61117601394643;-41.9314026832568;PS BOIADAS;BOIADAS;S/N;BOIADAS;(86)33330008;64233000.0;PI;Caraúbas do Piauí;2016;5
9831;15964;3996700;-7.943188;-34.8847916197368;USF MARIA FARINHA;RUA PEDRO CARNEIRO LEAO;270;MARIA FARINHA;3436 1536;53401441.0;PE;Paulista;2016;5
9834;15768;5116279;-7.22149704;-35.8838591147815;UBS BODOCONGO;RUA FLORIPEDES COUTINHO;S/N;BODOCONGO;(83)33107013;58430600.0;PB;Campina Grande;2016;5
9835;15892;2327120;-4.16398856236529;-40.935631577279;UNIDADE BASICA DE SAUDE DE FAVEIRA FRANCISCO FRANCO DA SILVA;SITIO FAVEIRA;S/N;SITIO FAVEIRA;0000000;62375000.0;CE;Carnaubal;2016;5
9840;15800;2346125;-8.020521767497598;-34.9957213563856;USF BAIRRO DOS ESTADOS;AVENIDA PERNAMBUCO;159;BAIRRO DOS ESTADOS;(81)34585771;54762720.0;PE;Camaragibe;2016;5
9844;15945;5519861;-6.1015320672853;-37.6401023994731;UNIDADE BASICA DE SAUDE DR MAURICIO CORTEZ DE PAIVA;RUA PROJETADA;00;SANTA TEREZINHA;;59770000.0;RN;Patu;2016;5
9845;15811;2450267;-7.5371897220609405;-46.042520999907104;U S F BAIRRO NAZARE;PRACA NOSSA SENHORA DE NAZARE;S/N;NAZARE;;65800000.0;MA;Balsas;2016;5
9848;15788;3567249;-2.90145;-40.83889;UBASF JOSE VIEIRA IBIAPINA;DISTRITO DE FLAMENGAS;S/N;FLAMENGAS;(88)36211110;62400000.0;CE;Camocim;2016;5
9851;15930;2387662;-15.2546131610866;-41.3384413719165;U S F BARRA DO FURADO;POVOADO DE BARRA DO FURADO;S/N;BARRA DO FURADO;(77)3438-1075;45157000.0;BA;Cândido Sales;2016;5
9853;15696;2799561;-10.6911242008206;-39.8530769348133;CENTRO DE SAUDE DE ITIUBA;RUA SAO BENTO;S/N;CENTRO;(74)5461506;48850000.0;BA;Itiúba;2016;5
9854;15793;2611848;-4.22496000078457;-39.1930329149954;UNIDADE DE SAUDE PAULO DE FRANCA BARROS;RUA VICENTE DE PAULA FONSECA;S/N;DISTRITO SAO DOMINGO;3241142;62730000.0;CE;Caridade;2016;5
9855;15959;2344645;-7.99266007532292;-34.8613103898235;USF ALTO DA CONQUISTA I E II;RUA DA TIJUCA;S/N;ALTO DA CONQUISTA;(81)34430051;53190000.0;PE;Olinda;2016;5
9856;15872;2456192;-5.52652402518113;-47.4798108057682;CENTRO DE SAUDE NOVA IMPERATRIZ;RUA SOUSA LIMA;S/N;NOVA IMPERATRIZ;(99) 5249883;65907150.0;MA;Imperatriz;2016;5
9864;15690;2408929;-5.79275608062727;-35.1872992515554;USF APARECIDA;RUA GUANABARA;195;MAE LUIZA;32328620;59014180.0;RN;Natal;2016;5
9865;15789;3019640;-12.899311780929198;-38.658742904662;USF DE PONTA DE AREIA;RUA DO RIO;99;PONTA DE AREIA;;44460000.0;BA;Itaparica;2016;5
9867;15855;2483246;-13.512950342097199;-41.590142014589894;UNIDADE DE SAUDE DA FAMILIA DE ESPINHO;POVOADO ESPINHO;S/N;ZONA RURAL;;46670000.0;BA;Jussiape;2016;5
9868;15733;2526255;-13.688587752524901;-39.47967080319121;UNIDADE DE SAUDE DA FAMILIA DO COCAO;POVOADO DO COCAO;S/N;ZONA RURAL;73-3278-2193;45460000.0;BA;Wenceslau Guimarães;2016;5
9871;15753;2412993;-14.165032496122501;-39.3744665327401;CENTRO SAUDE DR ANTONIO CARLOS MAGALHAES;RUA NELSON DAVID RIBEIRO;014;CENTRO;(73)2592122;45500000.0;BA;Ibirapitanga;2016;5
9872;15663;6565786;-7.819722890853652;-38.1570410728444;USF JANAINA BRAZ;R ANTONIO INACIO;120;CENTRO;;56895000.0;PE;Santa Cruz da Baixa Verde;2016;5
9874;15708;2005808;-9.666;-35.735;UNIDADE DO PSF VALE DO PITANGUINHA 3 DS;RUA ANTONIO NOGUEIRA;S/N;PITANGUINHA;(82)33155284;57052020.0;AL;Maceió;2016;5
9875;15697;2770903;-9.43414;-40.51714000000001;USF ALTO DO CRUZEIRO;RUA 06;402;ALTO DO CRUZEIRO;07436123600;48905229.0;BA;Juazeiro;2016;5
9876;15729;2463474;-5.0233697891233895;-44.9936914443957;CENTRO DE SAUDE NOSSA SENHORA DAS DORES;RUA ANISIO CARNEIRO;S/N;CENTRO;(99)6251241;65758000.0;MA;São Roberto;2016;5
9879;15633;2473089;-5.3129625320433;-35.4721927642812;UBS DE SANTA LUZIA 1;SANTA LUZIA;S/N;DISTRITO;(84) 2632423;59584000.0;RN;Touros;2016;5
9880;15818;2633965;-8.42177152633642;-37.606394290923;POSTO DE SAUDE DE POCO DO BOI USF;POVOADO POCO DO BOI;S/N;ZONA RURAL;;56580000.0;PE;Ibimirim;2016;5
9882;15857;2011077;-9.66526;-37.13246;POSTO DE SAUDE CAJA DOS NEGROS;POVOADO CAJA DOS NEGROS;S/N;ZONA RURAL;;57420000.0;AL;Batalha;2016;5
9884;15671;3009394;-4.40036773681628;-42.8885650634753;UNIDADE DE SAUDE EDUVIGENS GONCALVES COSTA;POVOADO NOVO NILO;S/N;ZONA RURAL;;64120000.0;PI;União;2016;5
9885;15706;2611406;-6.60387754440288;-39.0608596801746;CENTRO DE SAUDE RUBENS BEZERRA ALBUQUEQUER;RUA CORONEL JOAO CANDIDO;S/N;FATIMA;(88) 3564-0546;63400000.0;CE;Cedro;2016;5
9888;15921;3074684;-10.9110859138183;-37.028078044891295;VER ANA DOS ANJOS SANTOS;RUA GILBERTO GIL;335;CAMINHO DO PORTO;79 30258162;49140000.0;SE;Barra dos Coqueiros;2016;5
9889;15891;3758699;-6.59210801124554;-36.7751240730275;PSF BAIXA DA BELEZA I;TRAVESSA TENENTE JOSE ALVES;101;COMISSAO;(84) 34723913;59343000.0;RN;Jardim do Seridó;2016;5
9890;15715;2454602;-1.83715224266047;-44.870331287382704;CENTRO DE SAUDE AREIA BRANCA;RODANTONIO DINO;S/N;AREIA BRANCA;(98)3911422;65268000.0;MA;Cururupu;2016;5
9894;15662;2551837;-6.518873072293888;-42.1050020825819;PS BARRA DALCANTARA;RUA LUIS LOPES DA SILVA;S/N;CENTRO;(89)34230111;64528000.0;PI;Barra D'Alcântara;2016;5
9895;15709;2344874;-7.99266007532292;-34.8613103898235;USF DE SAPUCAIA II E III;RUA 02 DE FEVEREIRO;S/N;SAPUCAIA;(81)34435201;53270260.0;PE;Olinda;2016;5
9896;15783;2665433;-6.473447084426692;-37.1026325225819;UNIDADE DE SAUDE DA FAMILIA IX SOLEDADE;RUA CICERO ANTONIO DA SILVA;S/N;SOLEDADE;(84) 34171147;59300000.0;RN;Caicó;2016;5
9900;15685;5670446;-5.98631885234114;-35.5888032897951;UNIDADE DE SAUDE DA FAMILIA DRA MARIA ZILDA;RUA PEDRO BELARMINO;135;CENTRO;8432532106;59270000.0;RN;Bom Jesus;2016;5
9901;15808;2725193;-4.31046009063708;-38.3953714370716;UNIDADE BASICA DE SAUDE LAGOA DO CEDRO;RUA PROJETADA;S/N;LAGOA DO CEDRO;;62875000.0;CE;Chorozinho;2016;5
9902;15740;2380692;-6.09368737055908;-38.37368307882221;CENTRO DE SAUDE FRANCISCO ILDOMAR DE CASTRO;RUA PRINCESA ISABEL;14;CENTRO;(84)3153034;59910000.0;RN;Doutor Severiano;2016;5
9903;15720;2389029;-5.19380123470868;-37.3568741367043;UBS VEREADOR LAHYRE ROSADO;RUA JOAO NEPONUCENO DE MOURA;S/N;SUMARE;;59633390.0;RN;Mossoró;2016;5
9905;15807;2363623;-7.401538499999999;-35.113177982706496;UNIDADE DE SAUDE DA FAMILIA ITABATINGA;POVOADO DE ENGENHO NOVO;S/N;ZONA RURAL;;58328000.0;PB;Pedras de Fogo;2016;5
9906;15637;2598272;-11.054949760436699;-38.9253330230702;USF MARIA MARTINS DE ROMA;POVOADO DE RUA NOVA;S/N;POVADO RUA NOVA;( );48790000.0;BA;Tucano;2016;5
9907;15902;2386801;-12.5371357853541;-39.1867130922404;USF EURIDICE LEITE DA SILVA;RUA ALVARO AURELIANO;S/N;ZONA RURAL;;44345000.0;BA;Cabaceiras do Paraguaçu;2016;5
