index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
16989;28690;2727390;-22.968.549.728.392.800;-51.649.646.759.031.700;CENTRO DE SAUDE DE GUARACI;RUA JOSE VETORE;197;CENTRO;(43)2601332;86620000.0;PR;Guaraci;2016;5
16999;28591;2781263;-236.876.392.364.495;-498.330.616.950.974;POSTO DE SAUDE SIQUEIRA CAMPOS;RUA PIAUI;669;CENTRO;35713114;84940000.0;PR;Siqueira Campos;2016;5
17009;28411;2255278;-297.197.684.337.465;-524.299.285.873.704;ESF RIO PARDINHO;RS 471;50;RIO PARDINHO;(51) 37045119;96856000.0;RS;Santa Cruz do Sul;2016;5
17011;28592;2589028;-26.619.775.573.866.400;-53.199.846.961.656.700;POSTO DE SAUDE SEDE DE SANTA TEREZ DO PROGRESSO;ERNESTRO FRANCISCO CARDOSO;56;CENTRO;(49)36570262;89983000.0;SC;Santa Terezinha do Progresso;2016;5
17015;28554;2411261;-268.639.833.173.705;-52.154.105.650.118;UNIDADE SANITARIA DE VARGEAO;MAMANTE DANIELLI;122;CENTRO;(49)4340234;89690000.0;SC;Vargeão;2016;5
17026;28534;2231395;-299.383.449.554.435;-510.912.752.151.474;UBS OSVALDO CRUZ;RUA OSVALDO CRUZ;590;PARQUE BRASILIA;(51) 30414108;94940210.0;RS;Cachoeirinha;2016;5
17027;28498;2774399;-2.361.758;-52.215;UNIDADE BASICA DE SAUDE DR NELSON GOMES;RUA FARIA LEMOS;S/N;CENTRO;(44)32731531;87130000.0;PR;Ivatuba;2016;5
17034;28575;2236796;-28.504.586.219.786.800;-509.333.252.906.785;CENTRO DE SAUDE;RUA JULIO DE CASTILHOS;930;CENTRO;(54)3232-1522;95200000.0;RS;Vacaria;2016;5
17039;28434;22071;-251.066.458.225.243;-496.490.621.566.758;UNIDADE DE SAUDE SAO SILVESTRE;ESTRADA PRINCIPAL DO PALMITAL;S/N;SAO SILVESTRE;(41)3324-8079;83646990.0;PR;Campo Largo;2016;5
17040;28568;2260999;-275.614.898.161.207;-539.765.055.737.001;ESF I;RUA GARIBALDI;395;CENTRO;(55)35251190;98670000.0;RS;Humaitá;2016;5
17042;28484;7174411;-24.65;-50.851.000.000.000.000;P S F SAO FRANCISCO;ANA HEIL;100;SAO FRANCISCO;;84320000.0;PR;Reserva;2016;5
17043;28478;2230321;-296.260.929.107.657;-511.422.586.441.025;POSTO CIDADE NOVA IVOTI;RUA COSTA E SILVA;200;CIDADE NOVA;(51)35636574;93900000.0;RS;Ivoti;2016;5
17050;28620;7274882;-29.096.923.828.125;-514.522.171.020.508;UNIDADE BASICA DE SAUDE PINTO BANDEIRA;RUA SETE DE SETEMBRO;689;CENTRO;;95717000.0;RS;Pinto Bandeira;2016;5
17052;28612;2773961;-237.446.093.559.258;-513.081.693.649.277;CENTRO DE SAUDE DE MARILANDIA DO SUL;AVENIDA SANTIAGO LOPES JOSE;210;CENTRO;(43)34281221;86825000.0;PR;Marilândia do Sul;2016;5
17066;28648;6727352;-23.616.326.708.786.500;-524.730.408.047.112;UNIDADE DE ATENCAO PRIMARIA DA SAUDE DA FAMILIA;AV DR GASTAO DE MESQUITA FILHO;S/N;CENTRO;44 3628-1971;87230000.0;PR;Jussara;2016;5
17068;28424;2241765;-297.218.477.725.974;-533.827.614.784.225;PROGRAMA SAUDE DA FAMILIA PSF RURAL;RSC 287;S/N;SAO MIGUEL NOVO;(55) 3270.1064;97200000.0;RS;Restinga Seca;2016;5
17082;28450;3498220;-279.435.951.779.041;-52.925.461.059.447.000;ESF II BAIRRO VICENTINOS;RUA PADRE AUGUSTO BATTAION;1;VICENTINOS;(54) 3611760;99560000.0;RS;Sarandi;2016;5
17092;28755;2754428;-2.276.379;-5.298.477;NIS II NOVA LONDRINA;RUA MARTIN FORTUNATO;S/N;CENTRO;(44)34321198;87970000.0;PR;Nova Londrina;2016;5
17093;28791;2385937;-282.399.511.140.131;-486.692.841.969.227;UNIDADE SAUDE DA FAMILIA DE VILA NOVA;PRACA SANTA ANA;125;VILA NOVA;( 48) 3356 0085;88780000.0;SC;Imbituba;2016;5
17107;28445;6439330;-228.151.810.169.213;-51.595.981.121.061.700;UAPSF UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA LONDRINA;509;CENTRO;43 36751855;86630000.0;PR;Centenário do Sul;2016;5
17110;28599;2689405;-274.097.088.482.285;-517.708.536.189.115;UNIDADE BASICA DE SAUDE SEDE IPIRA;RUA SANTA CATARINA;47;CENTRO;(49) 3558-0788;89669000.0;SC;Ipira;2016;5
17113;28456;2578867;-2.319.216;-5.120.469;UBS WARTA;RUA LONDRINA;570;DISTRITO WARTA;(43)33984214;86105000.0;PR;Londrina;2016;5
17121;28551;2538334;-267.400.555.498.141;-527.276.095.700.875;UNIDADE SANITARIA SEDE;RUA JOACABA;35;CENTRO;(49) 33463290;89850000.0;SC;Quilombo;2016;5
17131;28462;3033546;-2.863.703;-5.604.816.999.999.990;PREF MUN S BORJA SMSUSF 12;RUA VENANCIO AIRES;319;VARZEA;3430 4197;97670000.0;RS;São Borja;2016;5
17149;28548;2251035;-29.099.031.060.960.100;-51.984.904.392.116.200;UNIDADE DE SAUDE DA FAMILIA DE DOUTOR RICARDO;RS 332 KM 21;3699;CENTRO;(51)36122012;95967000.0;RS;Doutor Ricardo;2016;5
17156;28467;2253135;-31.719.597.880.829.100;-5.234.432.006.299.150;UBS GETULIO VARGAS;RUA SETE;184;GETULIO VARGAS;(53) 2853252;96070280.0;RS;Pelotas;2016;5
17160;28671;2385732;-282.399.511.140.131;-486.692.841.969.227;UNIDADE SAUDE DA FAMILIA DE MIRIM;RUA FELIPE CARDOSO;158;MIRIM;48 3255 1016;88780000.0;SC;Imbituba;2016;5
17171;28628;2554305;-258.867.609.500.877;-50.827.260.017.393.500;CENTRO DE SAUDE DE MALLET;RUA VICENTE MACHADO;635;CENTRO;(42)5421179;84570000.0;PR;Mallet;2016;5
17173;28647;4054636;-23.457.698.757.494.300;-52.052.411.831.566.400;UNIDADE BASICA DE SAUDE IVAI;AV IVAI;S/N;CENTRO;(44) 32445942;87140000.0;PR;Paiçandu;2016;5
17175;28540;2229684;-29.626.200.199.126.300;-51.118.140.220.640.600;POSTO TRAVESSAO DOIS IRMAOS;RUA PEDRO HANSEN;830;DOIS IRMAOS;(51)5645636;93950000.0;RS;Dois Irmãos;2016;5
17177;28496;2245728;-28.066.570.758.818.800;-52.013.740.539.549.200;UNIDADE BASICA CENTRAL SECRETARIA DE SAUDE;RUA TRANQUILO BASSO;315;CENTRO;(54)3344-4770;99950000.0;RS;Tapejara;2016;5
17189;28455;2249448;-27.617.092.567.143.100;-52.377.750.325.027.500;UNIDADE BASICA DE SAUDE DE BARAO DE COTEGIPE PSF;RUA JOSE MANTOVANI;220;CENTRO;(54)5232128;99740000.0;RS;Barão de Cotegipe;2016;5
17194;28687;5689708;-320.504.457.926.525;-520.867.696.991.135;UBSF ACS EVANILDE NOGUEIRA;RUA 1 ESQUINA AVENIDA A;8;QUINTINHA;53 32391298;96222642.0;RS;Rio Grande;2016;5
17198;28637;2588927;-26.725.890.000.000.000;-52.556.340.000.000.000;UNIDADE DE SAUDE JOAO BATISTA DELLOSBEL;RUA TOLDINHO;113;CENTRO;(49)3510140;89862000.0;SC;Entre Rios;2016;5
17206;28790;2774356;-2.318.705;-52.201.879.999.999.900;UBS DR ALGIRDAS PETRAUSKI;RUA PROF TASSO DA SILVEIRA;128;VILA REGINA;(44)32521214;87600000.0;PR;Nova Esperança;2016;5
17208;28765;2700905;-297.881.305.217.734;-504.278.898.239.121;POSTO CENTRAL DE SAUDE DA FAMILIA;AV ARNO VON SALTIEL;117;CENTRO;(51)36151218;95515000.0;RS;Caraá;2016;5
17211;28553;2754584;-227.207;-5.262.085;NIS II TERRA RICA;RUA MARECHAL DEODORO;1119;CENTRO;(44)34418520;87890000.0;PR;Terra Rica;2016;5
17213;28492;2380218;-27.608.987.123.336.300;-510.252.722.110.367;UNIDADE SANITARIA DE ABDON BATISTA;RUA JOAO SANTIN;30;CENTRO;(49) 5451269;89636000.0;SC;Abdon Batista;2016;5
17218;28417;2235838;-29.798.161.983.489.100;-525.031.900.405.869;ESTRATEGIA DE SAUDE DA FAMILIA VILA PROGRESSO;VILA PROGRESSO;S/N;INTERIOR;51 3798-6041;96880000.0;RS;Vera Cruz;2016;5
17219;28552;2256436;-28.301.937.873.347.300;-54.264.142.798.426.800;PSF 1 BAIRRO SEPE;RUA OSVALDO CRUZ;98;SEPE TIARAJU;;98801560.0;RS;Santo Ângelo;2016;5
17220;28435;6843131;-29.806.702.136.992.500;-518.587.303.161.606;UBS PASSO DA ALDEIA;CARLOS LEOPOLDO VORGES;S/N;PASSO DA ALDEIA;;95860000.0;RS;Taquari;2016;5
17221;28537;2256452;-2.830.692;-5.425.886;CS CENTRO DE APOIO A MULHER E A CRIANCA STO ANGELO;AV BRASIL;2100;CENTRO;(55)33132144;98801590.0;RS;Santo Ângelo;2016;5
17222;28757;2537974;-271.612.817.848.637;-52.880.474.892.892.100;UNIDADE SANITARIA SEDE DE CAXAMBU DO SUL;RUA CRISTIANO PEROSA;307;CENTRO;(49)3260427;89880000.0;SC;Caxambu do Sul;2016;5
17223;28724;7490054;-27.473.609.999.999.900;-5.340.152;ESF IV;AVENIDA GENRAL FLORES DA CUNHA;0;INTERIOR;;98380000.0;RS;Seberi;2016;5
17229;28406;2418975;-27.949.816.232.586.800;-48.681.495.413.588.700;UNIDADE SANITARIA LUCIA ELENA DOS SANTOS;RUA SANTA CATARINA;193;CENTRO;(48)2530326;88490000.0;SC;Paulo Lopes;2016;5
17231;28667;2227622;-30.708.598.426.314.900;-52.103.933.579.678;UNIDADE SAUDE DA FAMILIA FAXINAL;FAXINAL;10;RURAL;;96190000.0;RS;Dom Feliciano;2016;5
17232;28633;2727420;-22.852.533.255.087.200;-510.277.519.969.787;POSTO DE SAUDE PADRE NAZARENO CIATAGLIA;RUA QUINZE;276;CENTRO;(43)2351398;86140000.0;PR;Primeiro de Maio;2016;5
17245;28436;4067258;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 07;RUA MOREIRA CESAR;60;PARABOI;;97670000.0;RS;São Borja;2016;5
17250;28735;2241277;-28.919.985.294.341.100;-54.704.060.554.502.700;POSTO DE SAUDE CAROVI;CAROVI;S/N;2 DISTRITO;;97753000.0;RS;Capão do Cipó;2016;5
17254;28585;2228173;-27.192.281.975.018.300;-532.642.960.185.149;POSTO DE SAUDE DE IRAI;RUA TORRES GONCALVES;537;CENTRO;(55)37451110;98460000.0;RS;Iraí;2016;5
17256;28464;2652005;-28.672.359.999.999.900;-49.413.109.999.999.900;UNIDADE BASICA DE SAUDE VILA FRANCESA;RUA JOSE LUCIO GODINHO;S/N;VILA FRANCESA;(48) 34458473;88817370.0;SC;Criciúma;2016;5
17261;28695;16772;-25.484.966.039.656.800;-493.022.847.175.584;UMS VILA LEAO;PRIMO LOURENCO TOSIN;S/N;PORTAO;41- 32121475;81050290.0;PR;Curitiba;2016;5
17262;28410;7286066;-25.77;-49.716;UBS LEONOR VIRGINIA DALCENTER COHAPAR;SEBASTIAO PIRES FURIATI;128;COHAPAR;41 35475016;83750000.0;PR;Lapa;2016;5
17264;28784;2223627;-297.617.161.273.948;-503.998.661.041.245;POSTO DE SAUDE DA FAMILIA RIO DOS SINOS;LEOPOLDO FOFONKA;S/N;RIO DOS SINOS;(51) 36151319;95515000.0;RS;Caraá;2016;5
17280;29069;2689618;-272.949.957.847.587;-517.738.652.229.294;UNIDADE BASICA DE SAUDE FILADELFIA IPIRA;LINHA FILADELFIA;1;INTERIOR;(49)5530258;89669000.0;SC;Ipira;2016;5
17281;29146;3420299;-294.915.640.354.148;-519.821.333.885.178;ESTRATEGIA DE SAUDE DA FAMILIA MORRO 25;BALDUINO DREXLER;123;MORRO 25;(51) 3982-1147;95902052.0;RS;Lajeado;2016;5
17285;28929;2238470;-287.499.064.320.338;-500.636.129.376.329;UNIDADE DE SAUDE DE SAO JOSE DOS AUSENTES ESF;RUA ADILIO VALIM DA SILVA;100;CENTRO;(54) 3234 1276;95280000.0;RS;São José dos Ausentes;2016;5
17293;28921;5437229;-30.000.057.220.458.100;-51.305.401.325.224.200;UBS CLAUDIOMIRO KRASCHEFSKI NEGRO;RUA BATORI JOSE RODRIGUES DOS SANTOS;54;CENTRO;;92990000.0;RS;Eldorado do Sul;2016;5
17296;29144;2251566;-29.438.467.025.756;-51.973.679.065.702.800;ESTRATEGIA DE SAUDE DA FAMILIA CAMPESTRE;RUA PAUL HARRIS;377;CAMPESTRE;(51) 3982-1149;95912116.0;RS;Lajeado;2016;5
17314;28978;2692112;-2.744.312;-4.840.229;CS RIO VERMELHO;RODOVIA JOAO GUALBERTO SOARES;6471;RIO VERMELHO;(48) 32697100;88058300.0;SC;Florianópolis;2016;5
17324;28965;2411520;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA;RUA ZEFERINO BERTOCHI;S/N;SANTA TEREZINHA;(04)93535875;89825000.0;SC;Xaxim;2016;5
17329;28972;6767680;-25.218.976.736.068;-49.351.358.413.694.800;UAPSF ITAPERUCU;RUA ALCIDES GOMES DA SILVA;S/N;JS SANTA MARIA;4136033315;83560000.0;PR;Itaperuçu;2016;5
17332;29037;2229587;-296.908.414.363.852;-512.195.706.367.478;POSTO VILA RICA PORTAO ESF 4;RUA TULIPAS;7;VILA RICA;(51) 35621299 A;93180000.0;RS;Portão;2016;5
17354;29184;2244764;-283.443.025.435.146;-51.883.031.291.955.700;UBS DR ROMEU LUIZ WEBBER;RUA LUIZ FERRAREZE;355;CENTRO;(54)3461406;99970000.0;RS;Ciríaco;2016;5
17361;29145;3420280;-294.343.578.815.452;-5.202.401.876.449.420;ESTRATEGIA DE SAUDE DA FAMILIA CONVENTOS;RUA ELECIR JOSE CASSULI;209;CONVENTOS;(51) 3982-1146;95906356.0;RS;Lajeado;2016;5
17368;28923;2224852;-300.992.131.233.207;-51.661.040.782.926.900;UBS NELSON MARCHEZAN;RUA SINDOLFO DA SILVA;485;PARQUE ELDORADO;(51) 3481-1411;92990000.0;RS;Eldorado do Sul;2016;5
17376;28916;2576449;-239.899.456.501;-51.313.426.494.596.900;POSTO DE SAUDE 03 TRES CONJUNTOS;RUA 5;S/N;CJ PEDRO G DA LUZ;;86840000.0;PR;Faxinal;2016;5
17384;28911;3730743;-28.830.775.022.505.800;-496.379.041.671.739;US CENTRAL DE MELEIRO;RUA JOSE MEZZARI;S/N;CENTRO;(48)35371658;88920000.0;SC;Meleiro;2016;5
17395;29108;5122023;-23.423.033.952.712.300;-5.142.298.936.843.720;UNIDADE BASICA DE SAUDE JARDIM BARONEZA;RUA JURITI COM BONITO DO CAMPO;1177;VL INDUSTRIAL;43 39021075;86706050.0;PR;Arapongas;2016;5
17400;28865;2256339;-281.881.070.137.016;-556.394.648.551.925;ESF 1 GARRUCHOS;RUA SENA MADUREIRA;715;CENTRO;(55)36137183;97690000.0;RS;Garruchos;2016;5
17402;29038;2224550;-295.381.105.462.902;-500.643.164.805.227;UNIDADE BASICA DE SAUDE IRMA MARIA CLARA;AVENIDA PROFESSOR JUSTINO ALBERTO TIETBOHL;S/N;CENTRO;(51)6285262;95575000.0;RS;Três Forquilhas;2016;5
17407;29118;2249278;-277.116.014.161.014;-526.331.044.777.763;POSTO DE SAUDE DE CAMPINAS DO SUL;RUA NELO DELLA LATTA;400;CENTRO;(54)6133361;99660000.0;RS;Campinas do Sul;2016;5
17421;28971;2231263;-300.177.061.557.761;-51.024.734.973.906;UBS PSF VILA ELSA VIAMAO;RUA LCATULINEO ANTONIO DE MORAES;344;VILA ELSA;( );94450000.0;RS;Viamão;2016;5
17427;28926;2742756;-25.695.999.999.999.900;-51.66;POSTO DE SAUDE FAXINAL DOS RIBEIROS;FAXINAL DOS RIBEIROS;S/N;INTERIOR;;85170000.0;PR;Pinhão;2016;5
17431;28964;2411512;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA PRIMAVERA;RUA ANTONIO DALLA ROSA;210;PRIMAVERA;(04)93534177;89825000.0;SC;Xaxim;2016;5
17435;29094;2573679;-23.422.551.155.089.600;-514.253.497.123.703;UNIDADE BASICA DE SAUDE COLONIA ESPERANCA;RUA JURITI COM BONITO DO CAMPO;1177;COLONIA ESPERANCA;(43)99112452;86706010.0;PR;Arapongas;2016;5
17452;28992;5983428;-237.636.852.264.397;-515.085.840.225.205;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA JOAQUIM SABINO DIAS;S/N;CENTRO;(43)34371007;86895000.0;PR;Novo Itacolomi;2016;5
17458;29168;2701251;-295.880.162.715.903;-510.900.735.855.088;POSTINHO CENTRO US CENTRO DIRMAOS;RUA SAO JOSE;216;CENTRO;(51)5641302;93950000.0;RS;Dois Irmãos;2016;5
17460;28846;17752;-257.566.738.128.655;-497.086.286.544.785;CAIC MINISTRO FLAVIO SUPLICY LACERDA;RUA ARTHUR VIRMOND DE LACERDA;S/N;SAO LUCAS;(41) 39111035;83750000.0;PR;Lapa;2016;5
17466;29033;2684586;-241.148.936.748.498;-49.456.865.787.504.700;POSTO DE SAUDE ZENEIDE Q JORGE MUTIRAO II;RUA PALMEIRINHA;S/N;MORUNGAVA II;(43)3567 - 3122;84220000.0;PR;Sengés;2016;5
17477;28941;2754282;-23.127.120.830.648.100;-52.321.682.444.054.400;NIS II GRALHA AZUL;RUA 07 QUEDAS;1853;CJ GRALHA AZUL;4434473251;87750000.0;PR;Alto Paraná;2016;5
17490;28802;2265656;-272.653.909.362.973;-538.651.194.603.325;POSTO DE SAUDE DERRUBADAS;RUA PELOTAS;557;CENTRO;(55)3616-3068;98528000.0;RS;Derrubadas;2016;5
17494;29161;2684608;-241.341.519.355.767;-498.314.309.120.164;UNIDADE DE SAUDE HUMAITA;R FRANCISCO LUIZ ESTEVES;670;VILA HUMAITA;4335123072;84990000.0;PR;Arapoti;2016;5
17498;28810;2229595;-296.688.473.224.631;-512.527.227.401.718;POSTO RINCAO PORTAO ESF 3;RUA THEOBALDO MULLER;58;RINCAO DO CASCALHO;(51) 35627653 A;93180000.0;RS;Portão;2016;5
17521;29032;2683180;-24.115.408.658.980.600;-49.477.894.306.181.400;CENTRO SOCIAL RURAL SENGES;RUA PRESIDENTE KENNEDY;S/N;COHAB;(43)35675160;84220000.0;PR;Sengés;2016;5
17522;28977;2229420;-29.638.554.117.614.400;-510.036.229.878.238;ESF JOAO GOULART;AVENIDA VINTE DE SETEMBRO;8309;JOAO GOULART;(51)5331093;93822000.0;RS;Sapiranga;2016;5
17530;29182;2737299;-234.711.009.791.015;-530.912.329.510.219;CENTRO DE SAUDE DE NOVA OLIMPIA;RUA MINAS GERAIS;S/N;CENTRO;(44) 3685-1365;87490000.0;PR;Nova Olímpia;2016;5
17535;28867;2690071;-27.034.340.000.000.000;-4.963.547;ESF PINHEIRO;RUA RUDOLFO HAERTEL;S/N;PINHEIRO;(47)3522432;89150000.0;SC;Presidente Getúlio;2016;5
17536;28849;6431682;-31.871.209.144.591.300;-52.813.897.132.872;UBS DR GUILHERMO NAVARRO;RUA EDGAR DUTRA LISBOA;S/N;SANTA TEREZA;53-3255-20-56;96360000.0;RS;Pedro Osório;2016;5
17544;29030;2700808;-29.577.212.333.678.300;-521.025.323.867.783;UBS PALANQUE;RUA JOAO JANTSCH;340;VILA PALANQUE;(51)37414995;95800000.0;RS;Venâncio Aires;2016;5
17552;28826;2256363;-28.301.937.873.347.300;-54.264.142.798.426.800;PSF 2 BAIRRO CASTELARIM;RUA ANTONIO NETTO;133;CASTELARIM;;98804610.0;RS;Santo Ângelo;2016;5
17556;29164;4067258;-28.662.837.526.694.600;-560.010.291.536.185;PREF MUN S BORJA SMSUSF 07;RUA MOREIRA CESAR;60;PARABOI;;97670000.0;RS;São Borja;2016;5
17558;28836;2582945;-26.144.000.000.000.000;-5.331.100.000.000.000;CENTRO DE SAUDE NIS II MANFRINOPOLIS;AVENIDA SAO CRISTOVAO;S/N;CENTRO;(46)35621085;85628000.0;PR;Manfrinópolis;2016;5
17565;29188;3945618;-25.434.036.254.882.100;-487.414.884.567.247;UNIDADE BASICA DE SAUDE DO BARIGUI PADRE AFONSO SULLIVAN;RUA DURVALINA ARMSTRONG DOS SANTOS;S/N;BARIGUI;;83370000.0;PR;Antonina;2016;5
17566;28980;2266164;-282.910.748.191.667;-5.463.788.670.420.870;PSF 2 CAIBATE;RUA 15 DE MAIO;684;VILA ASSUNCAO;;97930000.0;RS;Caibaté;2016;5
17575;28976;2231255;-30.063.325.166.701.300;-51.082.198.619.841;UBS AUGUSTA MARINA VIAMAO;AV DARIO CONCALVES MOLHO;1040;ALGUSTA MARINA;(51)4936126;94510200.0;RS;Viamão;2016;5
17593;29097;2411407;-268.745.844.992.385;-524.046.671.389.754;UNIDADE SANITARIA DR LAURO ZAWASKI;RUA CARLOS ANTONIOLLI;10;BAIRRO DOS ESPORTES;(04)94339698;89820000.0;SC;Xanxerê;2016;5
17594;28877;2690462;-270.414.082.411.233;-49.622.086.169.137.800;ESF NITEROI;ROLAND BAHR;57;NITEROI;(47)33522957;89150000.0;SC;Presidente Getúlio;2016;5
17602;28933;3941132;-231.302.654.743.188;-523.200.702.667.221;NIS II CENTRAL DE ALTO PARANA;RUA JOSE DE ANCHIETA;1505;CENTRO;44 34473392;87750000.0;PR;Alto Paraná;2016;5
17603;29174;7183569;-25.828.000.000.000.000;-52.725;UNIDADE BASICA DE SAUDE NOVA LOURDES;RUA SETE DE SETEMBRO;181;DISTRITO DE NOVA LOU;46 3533 6023;85570000.0;PR;São João;2016;5
17606;29288;2380234;-27.217.678.802.079;-50.974.104.678.032.500;ESF SAO CARLOS;ENIO LOPES DE ALBUQUERQUE;1885;SAO CARLOS;(49)5460355;89618000.0;SC;Monte Carlo;2016;5
17609;29264;2647419;-28.703.090.000.000.000;-493.367;UNIDADE BASICA DE SAUDE CRISTO REDENTOR;RUA CECILIA MARIA VIEIRA BATISTA;140;CRISTO REDENTOR;48-34458455;88816236.0;SC;Criciúma;2016;5
17618;29271;2700638;-32.048.084.735.869.300;-52.083.005.905.149.800;UBSF SANTA TERESA;RUA PADRE CAIO;198;SANTA TEREZA;(53)2311219;96202650.0;RS;Rio Grande;2016;5
17622;29324;13196;-25.310.407.876.967.600;-492.973.709.106.431;U S SEDE;JOSE CARLOS COLODEL;176;VILA SANTA TEREZINHA;(41) 3698-0612;83501140.0;PR;Almirante Tamandaré;2016;5
17628;29571;7524080;-2.687.531;-4.982.649;ESF BARRA DA PRATA;ESTRADA GERAL BARRA DA PRATA;S/N;BARRA DA PRATA;;89148000.0;SC;Vitor Meireles;2016;5
17630;29593;4055853;-248.593.461.513.512;-543.313.622.474.655;CENTRO DE SAUDE DE SANTA HELENA;RUA MINAS GERAIS;1380;CENTRO;(45) 2688250;85892000.0;PR;Santa Helena;2016;5
17635;29514;2253348;-31.719.597.880.829.100;-5.234.432.006.299.150;UBS CORDEIRO DE FARIAS;5 DISTRITO;100;COLONIA;(53) 2859260;96140000.0;RS;Pelotas;2016;5
