index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
12459;19458;2346893;-8.736142679742558;-36.62379801729279;POSTO DO RIACHO DO MEL US FAMILIA RIACHO DO MEL;POVOADO RIACHO DO MEL;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5;-8.7372978;-36.5618017;Capoeiras - State of Pernambuco, 55365-000, Brazil
12460;19459;2346907;-8.736142679742558;-36.62379801729279;UNIDADE DE SAUDE DA FAMILIA DO IMBE;SITIO IMBE;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5;-8.631473;-36.6380954;Estr. do Imbé, Capoeiras - PE, 55365-000, Brazil
12462;19457;2703688;-8.75574946403478;-36.571297645567796;UNIDADE DE SAUDE DA FAMILIA DO OLHO DAGUA;SITIO OLHO DAGUA DOS POLVORAS;S/N;ZONA RURAL;(81)37961103;55365000.0;PE;Capoeiras;2016;5;-8.737943099999999;-36.626005;Capoeiras - State of Pernambuco, Brazil
12468;19548;2526166;-14.093152284621803;-41.2869000434863;UNIDADE SAUDE DA FAMILIA DE OURIVES;PRACA DA MATRIZ;S/N;ZONA RURAL;(77)9962-3589;46600000.0;BA;Tanhaçu;2016;5;-14.0201136;-41.2476487;Tanhaçu, State of Bahia, 46600-000, Brazil
12474;19209;2565471;-5.198404837425571;-39.2943542269635;UNIDADE BASICA DE SAUDE DA FAMILIA DE SAO MIGUEL;VILA DE SAO MIGUEL;S/N;AMANCIOS;8210547;63800000.0;CE;Quixeramobim;2016;5;0.0;0.0;Não encontrado
12476;19316;3459985;-4.13685679435718;-44.1131758689868;CENTRO DE SAUDE ANTONIO MARQUES;RUA CASTELO BRANCO;S/N;VILA RICARDO MURAD;(99)36412006;65415000.0;MA;Coroatá;2016;5;39.8197117;-7.4964662;6000 Castelo Branco, Portugal
12477;19311;3292924;-5.522754192352131;-37.00568675994771;USF BELA VISTA PIATO;SITIO BELA VISTA PIATO;S/N;ZONA RURAL;;59650000.0;RN;Açu;2016;5;-5.520804099999999;-37.0010363;Unnamed Road, Açu - RN, 59650-000, Brazil
12483;19337;2310058;-2.50314474105828;-44.2227816581713;CENTRO DE SAUDE DO TURU;AVENIDA 7;S/N;TURU;(98)2128461;65065760.0;MA;São Luís;2016;5;-2.5019892;-44.22286949999999;Av. Sete - Turu, São Luís - MA, 65065-760, Brazil
12486;19212;6491995;-4.33276534080493;-40.1454377174366;UBS FRANCISCA JURACI MARTINS PINTO FLORES;RUA PERNAMBUCO;S/N;FLORES;88 36282762;62280000.0;CE;Santa Quitéria;2016;5;-4.3309847;-40.1489574;Flores, Santa Quitéria - CE, 62280-000, Brazil
12504;19208;2565366;-4.9637;-39.0117446758304;POSTO DE SAUDE LUIZ CRISPINO S J DOS QUEIROZ;VILA SAO JOAO DOS QUEIROZ;S/N;SAO JOAO DOS QUEIROZ;;63948000.0;CE;Quixadá;2016;5;-4.8004525;-38.886017;São João dos Queiroz, Quixadá - CE, 63900-000, Brazil
12508;19201;2508192;-9.999253749847119;-42.4822211265552;CENTRO DE SAUDE DE PILAO ARCADO;AV JOAO RIBEIRO DO VALE;S/N;CENTRO;(74) 35342774;47240000.0;BA;Pilão Arcado;2016;5;-10.0007579;-42.4858986;Av. João Ribeiro do Valê, Pilão Arcado - BA, 47240-000, Brazil
12513;19350;5618878;-6.56073251736681;-36.5952519214664;UNID PSF III AMARO FLORENCIO DANTAS;SITIO CARNAUBA DE BAIXO;S/N;ZONA RURAL;;59374000.0;RN;Carnaúba dos Dantas;2016;5;-6.966667;-39.433333;Sítio Carnaúba, Caririaçu - CE, 63220-000, Brazil
12515;19295;2307480;-3.64773309047566;-44.37682833862311;CENTRO DE SAUDE CLOVES CHAVES;AV RIO BRANCO;S/N;CENTRO;98 34621235;65465000.0;MA;Cantanhede;2016;5;-3.6418941;-44.3872671;Av. Rio Branco, Cantanhede - MA, 65465-000, Brazil
12520;19207;2565250;-5.58934375213112;-39.375325330841704;UNIDADE BASICA DE SAUDE DE BONFIM KM 20;DISTRITO DO BONFIM;S/N;BONFIM;;63600000.0;CE;Senador Pompeu;2016;5;-5.5220606;-39.4922625;Bonfim, Sen. Pompeu - CE, 63600-000, Brazil
12526;19293;2714310;-8.378487;-35.4507729209957;PSF DEMARCACAO;RUA TENENTE PEDRO CHAVES;S/N;DEMARCACAO;;55515000.0;PE;Amaraji;2016;5;-8.3748772;-35.4551341;Amaraji, State of Pernambuco, 55515-000, Brazil
12530;19220;6489656;-6.73956513404827;-39.8416614532459;PSF SITIO TIMBAUBA;SITIO TIMBAUBA;001;ZONA RURAL;;63145000.0;CE;Tarrafas;2016;5;-7.5090469;-35.317997;Timbaúba - State of Pernambuco, Brazil
12533;19218;2479265;-5.06327033042893;-40.29089927673221;UNIDADE DE SAUDE DA FAMILIA DE OLIVEIRAS;OLIVEIRA;S/N;OLIVEIRAS;;63750000.0;CE;Tamboril;2016;5;-5.0632921;-40.2916303;Oliveiras, Tamboril - CE, 63750-000, Brazil
12537;19570;2426048;-7.21388697624186;-39.2329072952259;UBS GAVIAO E SABIA;SITIO SABIA;S/N;ZONA RURAL;;63010000.0;CE;Juazeiro do Norte;2016;5;-7.209119899999999;-39.3135875;Tv. Paizinho Sabiá, Juazeiro do Norte - CE, 63010-455, Brazil
12541;19434;2380544;-6.3832283020017675;-38.389213085173395;POSTO DE SAUDE LAGOA DO MATO;SITIO LAGOA DO MATO;S/N;ZONA RURAL;;59940000.0;RN;Luís Gomes;2016;5;37.1356631;-8.451722799999999;8400 Lagoa, Portugal
12544;19599;2003589;-10.381597280502;-36.5528655052174;POSTO DE SAUDE ADELMO FERREIRA DA SILVA;POVOADO PONTA MOFINA;S/N;PONTA MOFINA;;57200000.0;AL;Penedo;2016;5;-10.366667;-36.55;Ponta Mofina, Penedo - AL, 57200-000, Brazil
12549;19343;2465612;-3.290512561798;-45.657999515532104;UNIDADE BASICA DE SAUDE DR LUIS HENRIQUE BRAGA POLARY;AV STANLEY FORTES BATISTA;S/N;VILA GUSMAO;;65365000.0;MA;Zé Doca;2016;5;-3.2638278;-45.6551713;Av. Stanley Fortes Batista, Zé Doca - MA, Brazil
12555;19204;2772051;-11.6122162342068;-40.137112140654395;UNIDADE DE SAUDE DA FAMILIA GASTAO PEDREIRA;AVENIDA JOSIAS DE SOUZA RIOS;S/N;CENTRO;(74) 36692154;44635000.0;BA;Várzea da Roça;2016;5;-11.6107915;-40.1360636;Av. Josias São Rios, Várzea da Roça - BA, 44635-000, Brazil
12556;19203;2480514;-4.59610462188707;-41.194760799406794;POSTO DE SAUDE DE CACHOEIRA GRANDE;SEDE DE CACHOEIRA GRANDE;S/N;CACH GRANDE;8281227;62220000.0;CE;Poranga;2016;5;-4.600000000000001;-41.2;Cachoeira Grande, Poranga - CE, Brazil
12559;19326;5353629;-5.81854843133103;-46.142395635993395;UBS ALODI CAMARA LEDA MANGUEIRA;RUA LEAO FIGUEREDO;S/N;RODOVIARIO;;65940000.0;MA;Grajaú;2016;5;-5.8156751;-46.1350088;Terminal Rodoviário de Grajaú - R. Amaral Raposo, 541-643, Grajaú - MA, 65940-000, Brazil
12564;19447;6769;-12.85926;-38.46265;USF ALTO DE COUTOS;TRAVESSA DOIS DE JULHO;S/N;ALTO DE COUTOS;(71) 3611-5903;40750380.0;BA;Salvador;2016;5;-12.8529868;-38.4691413;Travessa Dois De Julho - R. Santo Antônio do Alto de Coutos, sn, Salvador - BA, 40750-380, Brazil
12565;19335;6192831;-6.17946624755841;-43.79135370254389;UNIDADE BASICA DE SAUDE AEROPORTO;AEROPORTO;33;AEROPORTO;;65680000.0;MA;Passagem Franca;2016;5;-6.217994699999999;-43.7142484;Passagem Franca - State of Maranhão, 65680-000, Brazil
12568;19455;2346931;-8.6808836460111;-36.5108299255361;POSTO DO ALEGRE US F DO ALEGRE;ZONA RURAL;S/N;CENTRO;(81)37961103;55365000.0;PE;Capoeiras;2016;5;-8.737943099999999;-36.626005;Capoeiras - State of Pernambuco, Brazil
12575;19222;2433893;-8.49898695945715;-35.9269666671742;USF DE BARRA DO CHATA;VILA BARRA DO CHATA;S/N;ZONA RURAL;(81)37441122;55495000.0;PE;Agrestina;2016;5;-8.5088107;-35.9163301;Barra do Chata, Agrestina - PE, 55495-000, Brazil
12585;19415;6261655;-12.322946459029;-38.7636737165227;;;;;;;BA;Conceição do Jacuípe;2016;5;-12.330524;-38.7670952;Conceição do Jacuípe - State of Bahia, Brazil
12586;19446;5766575;-11.550126110504902;-41.1590965077636;USF ALBA DE SOUZA LIMA;RUA DEOCLECIANO BARRETO;949;CENTRO;7436531178;44850000.0;BA;Morro do Chapéu;2016;5;-11.5489849;-41.16687049999999;R. Deocleciano Barreto, 949, Morro do Chapéu - BA, 44850-000, Brazil
12587;19352;2483343;-14.030028985632901;-42.1457118363755;UNIDADE DE SAUDE DA FAMILIA HELENITA ALVES DIAS;TRAVESSA 14 DE MAIO;02;CENTRO;7734771098;46425000.0;BA;Lagoa Real;2016;5;-14.0358028;-42.1413766;Avenida 14 de Maio, 2, Lagoa Real - BA, 46425-000, Brazil
12590;19410;2380811;-6.1562327992920105;-37.8409607540419;UNIDADE BASICA DE SAUDE DE CANDEIA;SITIO CANDEIA;S/N;ZONA RURAL;33940317;59890000.0;RN;Frutuoso Gomes;2016;5;-6.1570849;-37.8378324;Frutuoso Gomes, State of Rio Grande do Norte, 59890-000, Brazil
12591;19338;2458721;-2.62902617454521;-44.289364814757;CENTRO DE SAUDE MARACANA;AV ROS MOCHEL;S/N;MARACANA;(098) 3241-7604;65095000.0;MA;São Luís;2016;5;-2.6364867;-44.2769737;maracanã - R. Principal, 2000, MA, Brazil
12594;19450;3017354;-14.800622463225901;-39.2833113670338;USF DR NILTON RAMOS;RUA NOSSA SENHORA DAS GRACAS;361;MANGABINHA;;45600390.0;BA;Itabuna;2016;5;-14.8005316;-39.2841113;R. Nossa Sra. das Graças, 361 - Mangabinha, Itabuna - BA, 45600-530, Brazil
12598;19569;2425947;-7.2107660000000005;-39.316993355614294;UBS ANTONIO VIEIRA I;RUA JOSE SABINO;540;PQ ANTONIO VIEIRA;;63041270.0;CE;Juazeiro do Norte;2016;5;-7.2224446;-39.3287108;R. Construtor José Sabino Pereira, 540 - Antônio Vieira, Juazeiro do Norte - CE, 63022-100, Brazil
12602;19336;3388980;-6.34613871574383;-47.3839902877794;UBS VILA SAO FRANCISCO;AV TIRADENTES;S/N;VILA SAO FRANCISCO;;65970000.0;MA;Porto Franco;2016;5;-5.5201625;-47.4429117;Vila Sao Francisco, Imperatriz - MA, Brazil
12606;19334;2311321;-2.54431128501885;-45.775566101072904;CENTRO DE SAUDE DONA ANTONIA FONTES CAMARA;AV PROF JOAO MORAES DE SOUSA;S/N;SEDE;(98)3741164;65272000.0;MA;Santa Luzia do Paruá;2016;5;-2.5405299;-45.7765129;Av. Prof. João Morais de Sousa, Santa Luzia do Paruá - MA, 65272-000, Brazil
12614;19432;2407612;-6.09705805778486;-37.7978610992421;UNIDADE BASICA DE SAUDE ISAIAS DOMINGOS DE QUEIROZ;SITIO TANQUINHOS;S/N;ZONA RURAL;(84)33960235;59805000.0;RN;Lucrécia;2016;5;-5.816667;-35.9;Tanquinhos, Riachuelo - RN, 59470-000, Brazil
12621;19325;2462672;-5.81854843133103;-46.142395635993395;PS DR LEONEL RODRIGUES BOGEA;BR 226;S/N;POV ALTO BRASIL;;65940000.0;MA;Grajaú;2016;5;-5.6219128;-45.7676243;BR-226, Grajaú - MA, Brazil
12622;19445;3024881;-6.10409158278198;-35.9104491798599;UNIDADE BASICA DE SAUDE SERRA DA TAPUIA;DISTRITO SERRA DA TAPUIA;S/N;ZONA RURAL;(84) 3252-4076;59440000.0;RN;Sítio Novo;2016;5;-6.0904269;-35.9568061;Serra da Tapuia, Sítio Novo - RN, 59440-000, Brazil
12626;19418;3631079;-4.90996599197373;-37.2162723541249;POSTO DE SAUDE JOSE FIRMINO DE FRANCA;COMUNIDADE DE AREIAS ALVAS;S/N;ZONA RURAL;(84)3272418;59675000.0;RN;Grossos;2016;5;-4.9015343;-37.2263173;Areias Alvas, Grossos - RN, 59675-000, Brazil
12627;19307;2454815;-4.12967920303333;-44.1210937499987;CENTRO DE SAUDE DE COROATA I FNS;TRAV JANSEN MATOS;599;CENTRO;;65415000.0;MA;Coroatá;2016;5;-4.131456099999999;-44.13431200000001;Tv. Milton Jansen, Coroatá - MA, 65415-000, Brazil
12640;19330;2459809;-4.64721679687487;-44.4791364669787;UNIDADE BASICA DE SAUDE MARIA JOSE DA SILVA GAMA;POVOADOSANTA MARIA DOS FERNANDES;S/N;ZONA RURAL;;65728000.0;MA;Lima Campos;2016;5;-4.5201818;-44.4658904;Lima Campos - State of Maranhão, Brazil
12642;19535;2404745;-10.387959480285302;-45.2533721923815;PS DA VEREDA DA PORTA;VEREDA DA PORTA;S/N;VEREDA DA PORTA;(89)35732976;64980000.0;PI;Corrente;2016;5;-4.0203747;-42.777836;Vereda da Porta, Miguel Alves - PI, 64130-000, Brazil
12643;19339;2696037;-2.91354427024476;-44.8563107299805;U B S DE JUCARAL PSFSB;POVOADO DE JUCARAL;S/N;JUCARAL;;65220000.0;MA;São Vicente Ferrer;2016;5;-8.214628;-35.2307236;Juçaral, Cabo de Santo Agostinho - PE, Brazil
12646;19215;3816567;-6.682590314737363;-39.7584941948653;CENTRO MUNICIPAL DE SAUDE;RUA OSCAR CANDIDO;190;CENTRO;;63145000.0;CE;Tarrafas;2016;5;-6.6829816;-39.7571473;R. Oscár Cândido de Araújo, 190, Tarrafas - CE, 63145-000, Brazil
12647;19565;2552329;-6.03133272993446;-38.3472589620963;UNIDADE BASICA DE SAUDE ALICE PESSOA DE ANDRADE;VILA SAO JOAO;S/N;CENTRO;(88) 34341063;63470000.0;CE;Ererê;2016;5;-3.25;-39.9166669;Vila São João, Itarema - CE, 62590-000, Brazil
12648;19296;2311127;-2.14384675025934;-46.1265063285814;CENTRO DE SAUDE ANE RAIMUNDA;AVENIDA JK;S/N;CENTRO;(98)33241011;65299000.0;MA;Centro Novo do Maranhão;2016;5;-2.1408652;-46.1245975;Centro Novo do Maranhão, MA, 65289-000, Brazil
12656;19289;2310082;-3.6427617073058;-43.6010241508471;UBSF DO BATURITE;ASSENTAMENTO N S APARECIDA I;S/N;POVOADO BATURITE;;65500000.0;MA;Chapadinha;2016;5;-22.8469023;-45.23166519999999;Aparecida, State of São Paulo, 12570-000, Brazil
12664;19321;2462737;-5.81854843133103;-46.142395635993395;CS SENADOR VITORINO FREIRE;RUA ANTONIO FRANCISCO DOS REIS;S/N;CENTRO;(98)05326723;65940000.0;MA;Grajaú;2016;5;-5.818768599999999;-46.1419404;R. Antônio Francisco dos Reis, Grajaú - MA, 65940-000, Brazil
12666;19317;5731267;-4.14200663566577;-44.0254354476916;CENTRO DE SAUDE SAO BENEDITO;POVOADO SAO BENEDITO;S/N;ZONA RURAL;;65415000.0;MA;Coroatá;2016;5;-4.1283394;-44.130317;Coroatá, State of Maranhão, 65415-000, Brazil
12669;19206;2565781;-4.9911510944365;-39.0204977989185;POSTO DE SAUDE JOAO FERREIRA PIRES CAMPO NOVO I E II;RUA DOS CRENTES;S/N;CAMPO NOVO;(88)3412 0490;63908155.0;CE;Quixadá;2016;5;-4.9893132;-39.0199989;R. dos Crentes - Campo Novo, Quixadá - CE, 63900-000, Brazil
12675;19451;3016684;-5.64332;-37.25605;POSTO DE SAUDE CANDIDO MARTINS;RUA ANTONIO VITORINO;S/N;BEIRA RIO;(84) 999317553;59670000.0;RN;Upanema;2016;5;-5.643275099999999;-37.259294;R. Antonio Vitorino, Upanema - RN, 59670-000, Brazil
12677;19211;2373203;-4.222958150200991;-38.7295707505904;CENTRO DE SAUDE DE REDENCAO;RUA SANTOS DUMONT;00586;CENTRO;33321432;62790000.0;CE;Redenção;2016;5;-4.2234596;-38.7286432;R. Santos Dumont, Redenção - CE, 62790-000, Brazil
12678;19219;3432939;-6.7657971382139195;-39.7136878967274;POSTO DE SAUDE NOBILICIO VILA NOVA ALENCAR;DISTRITO DE VILA NOVA;S/N;CENTRO;;63145000.0;CE;Tarrafas;2016;5;-6.678777699999999;-39.7534043;Tarrafas, CE, 63145-000, Brazil
12682;19221;5224918;-3.61082196235646;-39.5681190490711;UNIDADE BASICA DE SAUDE RETIRO;DISTRITO DO RETIRO;S/N;RETIRO;85 33531379;62650000.0;CE;Uruburetama;2016;5;-3.611843;-39.5689654;Retiro, Uruburetama - CE, 62650-000, Brazil
12690;19341;2463571;-1.66505906782275;-45.3884794921875;UNIDADE BASICA DE SAUDE DE FORTALEZA;AV PRINCIPAL;S/N;POV FORTALEZA;;65278000.0;MA;Turiaçu;2016;5;-1.6689743;-45.3687326;Turiaçu, State of Maranhão, 65278-000, Brazil
12701;19333;2464748;-3.6216259002684494;-44.55651283264029;CENTRO DE SAUDE JOSE ARAUJO;AV DR ANTONIO SAMPAIO;S/N;CENTRO;(98)4551051;65468000.0;MA;Matões do Norte;2016;5;-3.6551492;-44.5782024;Avenida Doutor Antônio Sampaio, 100, Matões do Norte - MA, 65468-000, Brazil
12702;19329;2458829;-3.9549449715672003;-44.817193481445294;CENTRO DE SAUDE DR FRANCISCO ALMEIDA GUIMARAES;AV KENNEDY;1002;CENTRO;(99) 6351122;65705000.0;MA;Lago Verde;2016;5;-4.0397414;-44.9345203;Av. Pres. Kennedy, 1002, Lago Verde - MA, 65705-000, Brazil
12714;19402;5967961;-5.63005328178389;-35.2232408523549;ESF PITANGUI II;RUA ZEFERINA LOPES;03;PITANGUI;(84) 3279 4916;59575000.0;RN;Extremoz;2016;5;-5.632691899999999;-35.219937;Tv. Pitangui, 3 - Pitangui, Extremoz - RN, 59575-000, Brazil
12721;19297;2644096;-3.73500823974599;-43.3551406860339;UBSF DO BAIRRO DA CRUZ;RUA DO OESTE;48;CRUZ;( );65500000.0;MA;Chapadinha;2016;5;-3.734468399999999;-43.35453950000001;R. do Oeste, 48, Chapadinha - MA, 65500-000, Brazil
12729;19313;2386690;-13.474581241607304;-38.9206123352039;PS DE GARAPUA;RUA DA PRAIA;S/N;GARAPUA;(75) 36532151;45420000.0;BA;Cairu;2016;5;-13.474564;-38.915808;Rua da Praia, sem número - Praia de Garapuá, Ilha de Tinharé, Cairu - BA, 45420-000, Brazil
12730;19210;2565455;-5.14962673187241;-39.178683757780796;UNIDADE BASICA DE SAUDE ANANELIA F DA SILVA;VILA DE URUQUE;S/N;ZONA RURAL;8210587;63800000.0;CE;Quixeramobim;2016;5;-5.191986399999999;-39.293399;Centro, Quixeramobim - CE, 63800-000, Brazil
12734;19217;2479222;-4.83392858315588;-40.319068513295896;UNIDADE DE SAUDE DA FAMILIA DE HOLANDA;HOLANDA;S/N;HOLANDA;;63750000.0;CE;Tamboril;2016;5;-4.721947;-40.3790163;Holanda, Tamboril - CE, 63750-000, Brazil
12744;19834;2660016;-12.6015538384449;-39.0340236148013;POSTO DE SAUDE DA FAMILIA QUIXABEIRA;PRACA JONIVAL LUCAS;S/N;QUIXABEIRA;7536382081;44350000.0;BA;Governador Mangabeira;2016;5;-12.5781957;-39.1306275;Quixabeira, Muritiba - BA, 44350-000, Brazil
12747;19765;7725191;-5.32097232509135;-41.55565738677979;UBS ANTONIO LIMA MARTINS ANTONIO MAIA;RUA BENJAMIN CONSTANT;S/N;CENTRO;;64340000.0;PI;Castelo do Piauí;2016;5;-5.0852838;-42.8145358;R. Benjamin Constant - Centro (Norte), Teresina - PI, Brazil
12751;19751;2481588;-4.0932118892668505;-38.5005998611439;UNIDADE BASICA DE SAUDE ZACARIAS M DE A RAFAEL SANTOS;RUA LUCIANO CARNEIRO;26;RAFAEL SANTOS;(85)3366054;62880246.0;CE;Horizonte;2016;5;-4.0932264;-38.5006062;Rua Luciano Carneiro, 26 - Lagoinha, Horizonte - CE, 62880-000, Brazil
12753;19947;2004844;-9.7566349;-36.6674494;USF CANAA;POVOADO CANAA;S/N;POVOADO CANAA;(82)05221613;57306470.0;AL;Arapiraca;2016;5;-9.7137432;-36.7097083;Canaã, Arapiraca - AL, Brazil
12758;19813;2635674;-7.47402518326653;-37.2750721852438;PSF BAIRRO SAO JOAO;RUA PROJETADA;320;SAO JOAO;;56700000.0;PE;São José do Egito;2016;5;-7.4686612;-37.2746574;São José do Egito, State of Pernambuco, 56700-000, Brazil
12759;19949;6347525;-6.3473081588743305;-38.298726081847;POSTO DE SAUDE DA BAIXA DO FOGO;SITIO BAIXA DO FOGO;S/N;ZONA RURAL;;59980000.0;RN;José da Penha;2016;5;-6.3196527;-38.2850259;José da Penha - State of Rio Grande do Norte, Brazil
12762;19924;7873212;-3.01709833471298;-43.8534736633301;UNIDADE BASICA DE SAUDE DE MATO GROSSO;AV PRINCIPAL;S/N;CENTRO;;65160000.0;MA;Morros;2016;5;-2.8541644;-44.0360678;Morros, MA, 65160-000, Brazil
12765;19945;6486312;-12.0746827125546;-41.4479613304126;UNIDADE DE PACS DE VARZEA DO CERCO;POVOADO DE VARZEA DO CERCO;S/N;POVOADO;7436431076;44885000.0;BA;Mulungu do Morro;2016;5;-12.0799055;-41.4481024;Várzea do Cerco, Mulungu do Morro - BA, 44885-000, Brazil
